time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
525,1000,0.9069418,24489,0.0001,1.425343143939972,0.24,22480,-1259.61,24.28,46
497,2000,0.8248466,46093,0.0001,1.206499320268631,0.26,44090,-929.27,20.78,92
483,3000,0.7513698,65429,0.0001,1.3826153516769408,0.35,63420,-698.78,18.55,135
474,4000,0.6831864000000001,83372,0.0001,1.8714002132415772,0.37,81370,-596.49,17.48,175
470,5000,0.6204635999999999,99878,0.0001,1.7882457613945006,0.36,97870,-521.83,16.42,212
464,6000,0.5603324000000001,115702,0.0001,2.1619579911231996,0.36,113700,-401.89,15.33,249
458,7000,0.5029220000000001,130810,0.0001,2.3393028914928435,0.35,128800,-318.77,14.8,285
455,8000,0.44898860000000007,145003,0.0001,2.8243049144744874,0.44,143000,-251.22,14.06,318
451,9000,0.39671580000000006,158759,0.0001,3.1634158849716187,0.35,156750,-199.82,13.17,351
447,10000,0.3469737999999999,171849,0.0001,3.618051600456238,0.43,169840,-172.3,13.01,384
442,11000,0.29840600000000017,184630,0.0001,4.081623649597168,0.37,182620,-142.12,12.67,417
439,12000,0.2518560000000001,196880,0.0001,4.675203132629394,0.49,194870,-63.37,12.01,448
436,13000,0.20618759999999992,208898,0.0001,4.929183101654052,0.52,206890,-44.17,11.76,478
432,14000,0.16181500000000015,220575,0.0001,5.490154361724853,0.48,218570,-30.0,11.6,509
427,15000,0.11865460000000005,231933,0.0001,5.824136972427368,0.52,229930,8.32,11.37,542
423,16000,0.07666080000000008,242984,0.0001,5.725448083877564,0.58,240980,29.68,10.86,574
420,17000,0.05,253854,0.0001,5.9730335712432865,0.54,251850,30.7,10.86,604
417,18000,0.05,264661,0.0001,6.4618415355682375,0.49,262660,38.93,10.64,634
414,19000,0.05,275369,0.0001,6.332594966888427,0.56,273360,47.18,10.74,663
412,20000,0.05,286069,0.0001,6.440731573104858,0.56,284060,36.4,11.07,694
409,21000,0.05,296867,0.0001,6.491207838058472,0.51,294860,29.17,11.03,724
407,22000,0.05,307524,0.0001,6.59522442817688,0.55,305520,41.83,10.81,753
406,23000,0.05,318150,0.0001,6.890967321395874,0.44,316140,34.8,10.93,782
404,24000,0.05,328776,0.0001,6.666385698318481,0.6,326770,53.23,10.32,812
403,25000,0.05,339427,0.0001,7.668109703063965,0.56,337420,45.42,10.84,841
401,26000,0.05,350033,0.0001,6.961744499206543,0.59,348030,60.13,10.59,871
394,27000,0.05,360693,0.0001,7.0093036651611325,0.58,358690,44.67,10.72,913
393,28000,0.05,371346,0.0001,7.1160173416137695,0.47,369340,27.81,10.89,943
392,29000,0.05,382063,0.0001,6.98919038772583,0.55,380060,43.18,10.64,974
391,30000,0.05,392684,0.0001,7.298784160614014,0.58,390680,43.0,11.05,1004
390,31000,0.05,403399,0.0001,6.5698834419250485,0.58,401390,40.74,10.67,1033
389,32000,0.05,414028,0.0001,6.818095350265503,0.51,412020,35.76,10.48,1063
384,33000,0.05,424793,0.0001,7.478992986679077,0.61,422790,49.91,10.37,1104
383,34000,0.05,435410,0.0001,6.754313850402832,0.6,433400,51.6,10.65,1134
382,35000,0.05,446050,0.0001,6.957107973098755,0.57,444040,38.91,10.81,1165
380,36000,0.05,456724,0.0001,7.3761156558990475,0.5,454720,37.31,10.48,1199
379,37000,0.05,467335,0.0001,6.992426776885987,0.59,465330,43.8,10.64,1230
379,38000,0.05,477918,0.0001,6.681164169311524,0.61,475910,55.83,10.46,1259
379,39000,0.05,488467,0.0001,6.894587659835816,0.61,486460,57.44,10.42,1288
378,40000,0.05,498952,0.0001,7.1499217510223385,0.55,496950,44.78,10.48,1317
