time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
520,1000,0.9084504,24092,0.0001,1.1212449312210082,0.33,22090,-1010.32,21.37,46
490,2000,0.8267542,45591,0.0001,1.614608883857727,0.37,43590,-841.84,20.08,92
478,3000,0.7518828,65294,0.0001,1.4595914483070374,0.31,63290,-684.85,18.43,136
468,4000,0.6844176,83048,0.0001,1.9051653861999511,0.32,81040,-542.16,16.84,177
461,5000,0.6213186,99653,0.0001,2.5992138385772705,0.28,97650,-557.86,16.84,215
456,6000,0.5617612000000001,115326,0.0001,3.130781149864197,0.44,113320,-370.44,15.1,252
452,7000,0.5053388,130174,0.0001,3.8462390184402464,0.45,128170,-333.64,14.82,287
448,8000,0.4510976,144448,0.0001,3.9781123399734497,0.5,142440,-279.1,14.45,322
445,9000,0.39912880000000006,158124,0.0001,4.164912176132202,0.51,156120,-222.62,13.7,355
441,10000,0.3491360000000001,171280,0.0001,4.579418778419495,0.48,169270,-180.83,13.17,388
437,11000,0.30080379999999995,183999,0.0001,4.87325656414032,0.42,181990,-152.15,12.71,420
434,12000,0.25388140000000003,196347,0.0001,5.105692052841187,0.57,194340,-98.18,12.33,451
431,13000,0.2081902000000001,208371,0.0001,5.3090613842010494,0.47,206370,-49.64,11.41,482
428,14000,0.16387079999999998,220034,0.0001,5.6769191265106205,0.49,218030,-22.74,11.28,512
426,15000,0.12091180000000024,231339,0.0001,5.549092817306518,0.49,229330,-0.29,10.99,542
423,16000,0.07884580000000008,242409,0.0001,5.99993929862976,0.59,240400,33.09,10.96,572
421,17000,0.05,253226,0.0001,5.989475727081299,0.54,251220,55.51,10.67,601
419,18000,0.05,263890,0.0001,6.209613180160522,0.56,261880,47.42,10.37,629
417,19000,0.05,274670,0.0001,6.296271276473999,0.65,272660,54.29,10.58,658
415,20000,0.05,285388,0.0001,6.562079858779907,0.6,283380,55.49,10.8,687
413,21000,0.05,296071,0.0001,6.751997661590576,0.56,294070,41.77,10.81,715
412,22000,0.05,306777,0.0001,7.044063568115234,0.67,304770,55.82,10.82,743
411,23000,0.05,317305,0.0001,6.968199443817139,0.48,315300,34.69,10.71,770
410,24000,0.05,327989,0.0001,7.088713645935059,0.64,325980,47.03,10.67,799
409,25000,0.05,338621,0.0001,6.717331981658935,0.59,336620,46.93,10.72,827
408,26000,0.05,349331,0.0001,6.755567836761474,0.62,347330,50.79,10.53,855
407,27000,0.05,360042,0.0001,6.601335096359253,0.53,358040,37.82,10.64,884
406,28000,0.05,370781,0.0001,7.103349924087524,0.6,368780,47.94,10.66,913
405,29000,0.05,381290,0.0001,6.996787977218628,0.62,379280,47.76,10.55,940
404,30000,0.05,391929,0.0001,6.770075988769531,0.58,389920,47.85,10.81,968
403,31000,0.05,402501,0.0001,6.33647313117981,0.56,400500,51.3,10.72,997
402,32000,0.05,413156,0.0001,6.298706197738648,0.55,411150,51.88,10.33,1025
402,33000,0.05,423764,0.0001,7.034352111816406,0.62,421760,43.99,10.76,1053
401,34000,0.05,434564,0.0001,7.15504903793335,0.55,432560,37.93,10.56,1082
400,35000,0.05,445173,0.0001,6.7852295398712155,0.59,443170,52.99,10.66,1110
400,36000,0.05,455863,0.0001,6.625488901138306,0.56,453860,48.75,10.33,1138
400,37000,0.05,466574,0.0001,6.589436101913452,0.59,464570,47.96,10.79,1166
399,38000,0.05,477170,0.0001,7.04523458480835,0.53,475160,46.03,10.5,1194
398,39000,0.05,487856,0.0001,6.777601289749145,0.51,485850,34.11,10.36,1223
398,40000,0.05,498415,0.0001,6.728978109359741,0.61,496410,49.08,10.28,1251
