time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
495,1000,0.9067175999999999,24548,0.0001,1.4892745852470397,0.23,22540,-1075.99,22.19,49
467,2000,0.8260246,45783,0.0001,1.21112203001976,0.37,43780,-898.92,20.66,97
458,3000,0.7520879999999999,65240,0.0001,1.9015954077243804,0.31,63230,-731.06,18.65,142
453,4000,0.6836804000000001,83242,0.0001,1.8247862935066224,0.36,81240,-620.36,17.76,183
449,5000,0.6203192,99916,0.0001,1.8190784931182862,0.32,97910,-467.23,15.96,222
443,6000,0.5601918000000001,115739,0.0001,2.686597156524658,0.42,113730,-417.08,15.88,260
438,7000,0.5032487999999999,130724,0.0001,3.184824275970459,0.34,128720,-305.31,14.59,298
434,8000,0.44825139999999997,145197,0.0001,4.074123549461365,0.48,143190,-301.28,14.41,334
430,9000,0.3954238000000001,159099,0.0001,4.452123546600342,0.42,157090,-268.83,14.05,369
427,10000,0.34537779999999996,172269,0.0001,4.510392832756042,0.45,170260,-163.81,13.02,402
424,11000,0.2970836000000001,184978,0.0001,4.563232135772705,0.48,182970,-125.28,12.79,435
421,12000,0.2500662,197351,0.0001,4.901203680038452,0.51,195350,-94.54,12.21,468
418,13000,0.20418120000000006,209426,0.0001,5.634178304672242,0.53,207420,-48.39,11.69,500
415,14000,0.160219,220995,0.0001,5.345188808441162,0.5,218990,-42.24,11.6,531
413,15000,0.11665200000000009,232460,0.0001,5.744632720947266,0.56,230450,11.25,11.41,562
411,16000,0.07501159999999996,243418,0.0001,6.024233150482178,0.53,241410,16.94,10.84,591
409,17000,0.05,254249,0.0001,6.183726406097412,0.55,252240,50.37,10.87,620
408,18000,0.05,265070,0.0001,6.2385729312896725,0.57,263060,47.85,10.91,649
406,19000,0.05,275733,0.0001,6.32779860496521,0.59,273730,45.77,10.61,678
405,20000,0.05,286476,0.0001,6.643757009506226,0.59,284470,50.38,10.69,707
403,21000,0.05,297232,0.0001,6.813824319839478,0.51,295230,37.65,10.55,736
402,22000,0.05,307999,0.0001,6.858019113540649,0.61,305990,47.31,10.91,765
400,23000,0.05,318682,0.0001,7.107452535629273,0.53,316680,43.05,10.86,795
399,24000,0.05,329365,0.0001,6.475321102142334,0.56,327360,52.63,10.68,825
397,25000,0.05,339948,0.0001,6.774258279800415,0.55,337940,47.84,10.34,854
396,26000,0.05,350696,0.0001,6.570554637908936,0.58,348690,54.12,10.68,884
395,27000,0.05,361287,0.0001,6.568965578079224,0.55,359280,53.97,10.36,912
395,28000,0.05,371965,0.0001,6.79460039138794,0.55,369960,44.64,10.67,941
394,29000,0.05,382587,0.0001,6.869084978103638,0.56,380580,52.92,10.46,970
393,30000,0.05,393302,0.0001,6.6949379444122314,0.57,391300,41.98,10.7,1000
392,31000,0.05,404001,0.0001,6.443344449996948,0.5,402000,40.41,10.91,1029
391,32000,0.05,414574,0.0001,6.9938889503479,0.65,412570,57.8,10.17,1058
390,33000,0.05,425213,0.0001,6.7642199993133545,0.55,423210,40.95,10.6,1087
390,34000,0.05,435823,0.0001,6.633475923538208,0.56,433820,41.15,10.45,1116
389,35000,0.05,446507,0.0001,6.421202707290649,0.49,444500,42.53,10.65,1145
389,36000,0.05,457115,0.0001,6.558631753921508,0.54,455110,41.59,10.44,1174
388,37000,0.05,467847,0.0001,6.583823204040527,0.6,465840,54.17,10.74,1203
388,38000,0.05,478429,0.0001,7.044396924972534,0.56,476420,47.71,10.45,1232
387,39000,0.05,489125,0.0001,6.886323928833008,0.56,487120,42.8,10.62,1263
386,40000,0.05,499849,0.0001,6.804062604904175,0.57,497840,50.93,10.84,1292
