      2,      1,      1,      2,      2,      2,      3,      1,      2,      1,      1,      1,      1,      2,      1,      2,      3,      1,      1,      1,      2,      1,      1,      1,      1,      2,      1,      1,      1,      1,      1,      2,      1,      1,      2,      3,      2,      4,      1,      2,      1,      2,      1,      2,      2,      1,      2,      3,      1,      1,      1,      2,      1,      1,      1,      1,      2,      1,      2,      1,      1,      1
      5,      9,     10,      7,      8,      7,     16,      6,     11,     11,      5,     12,     12,     12,      9,     15,      6,      4,      5,      5,      4,      7,      6,      9,      6,      4,      5,      6,      3,      3,      6,      8,     13,     12,     11,     11,      8,     20,      8,     19,     13,     11,     14,     16,     15,     15,     19,      9,      6,      6,      6,      7,      8,      7,      9,      7,      4,      6,      9,      4,      4,      6
     11,     11,     12,      6,      5,      8,     13,     12,     12,     19,      8,     17,     13,      8,     16,      6,      4,      3,      7,      4,      3,      6,      7,      4,      4,      3,      1,      9,      2,      5,     12,     13,     14,     15,     11,     10,     10,     16,     16,     19,     28,     15,     19,     17,     14,     22,     12,      7,      4,      9,      6,      5,      6,      8,      6,      4,      4,      5,     14,      2,     10,     13
      8,      8,     12,     14,     11,     11,     15,     13,     22,     14,     10,     15,     24,     14,     10,      9,     13,      5,      8,      5,      8,      6,      6,      3,      6,      4,      9,      9,      3,      5,     11,     10,     12,     17,     15,     14,     13,     16,     18,     30,     23,     18,     21,     29,     14,     13,     17,     18,      5,     10,      7,      9,      9,      8,      6,      8,      7,     10,     12,      4,      6,     14
      3,      8,     13,      7,     10,     11,      7,     11,     13,      7,     11,      6,     10,      5,      6,     14,      6,      1,      6,      2,      7,      8,      8,      6,      5,      5,      2,      4,      4,      6,      5,      5,     12,     18,      9,     13,     16,     10,     14,     17,     10,     18,      9,     12,      8,     11,     16,     10,      2,      6,      3,     10,     10,     10,      6,      6,      6,      2,      5,      4,      9,      7
      6,      6,      7,     12,      4,      6,      3,      2,     12,      8,      8,      5,      5,      2,      6,      3,      4,      3,      2,      2,      5,      4,      5,      2,      4,      5,      4,      4,      2,      4,      7,      7,      8,      8,     14,      5,      6,      5,      5,     15,     11,     10,      7,      7,      2,      9,      4,      7,      4,      4,      2,      6,      5,      5,      3,      6,      6,      5,      6,      3,      5,      7
      1,      1,      2,      3,      1,      2,      6,      2,      5,      4,      6,      2,      2,      3,      4,      1,      2,      1,      2,      1,      3,      2,      2,      1,      2,      2,      2,      2,      1,      4,      2,      3,      2,      2,      3,      1,      4,      6,      3,      7,      4,      8,      3,      3,      4,      4,      3,      4,      1,      3,      1,      3,      3,      4,      1,      2,      3,      3,      3,      1,      4,      2
      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      2,      1,      1,      1,      1,      1,      2,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      2,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      2,      1,      1,      1,      1,      1,      2,      1,      1,      1,      1
