time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
523,1000,0.9058246,24783,1e-05,41.01007766723633,0.22,22780,-1378.2,25.53,47
497,2000,0.8178204,47942,1e-05,39.81901168823242,0.09,45940,-892.21,20.37,96
486,3000,0.7460345999999999,66833,1e-05,29.93022232055664,0.17,64830,-751.36,19.3,137
479,4000,0.6805378,84069,1e-05,20.57393741607666,0.16,82060,-564.3,17.02,175
473,5000,0.6170474,100777,1e-05,9.643950462341309,0.17,98770,-506.39,16.94,213
466,6000,0.5567755999999999,116638,1e-05,2.238395929336548,0.29,114630,-330.74,14.81,249
461,7000,0.5001784,131532,1e-05,1.5616164445877074,0.37,129530,-360.45,15.03,284
456,8000,0.44566739999999994,145877,1e-05,1.8889726638793944,0.38,143870,-307.34,14.25,319
452,9000,0.39412040000000015,159442,1e-05,2.4958392858505247,0.41,157440,-237.78,13.74,352
449,10000,0.34443160000000006,172518,1e-05,2.7491084814071653,0.51,170510,-144.62,12.76,383
446,11000,0.29604240000000015,185252,1e-05,3.0321802854537965,0.47,183250,-148.41,12.87,414
443,12000,0.2491009999999999,197605,1e-05,3.293464493751526,0.41,195600,-126.78,12.57,445
441,13000,0.20427240000000013,209402,1e-05,3.8497415661811827,0.53,207400,-46.24,11.67,474
438,14000,0.15971740000000023,221127,1e-05,4.418586707115173,0.43,219120,-55.73,11.89,504
435,15000,0.11654180000000003,232489,1e-05,4.648004031181335,0.58,230480,-2.28,11.45,533
433,16000,0.07503060000000006,243413,1e-05,4.328969287872314,0.52,241410,36.71,10.63,561
431,17000,0.05,254175,1e-05,5.061615419387818,0.5,252170,41.76,10.64,589
428,18000,0.05,264839,1e-05,5.484378910064697,0.6,262830,51.71,10.49,617
426,19000,0.05,275575,1e-05,6.02537579536438,0.51,273570,31.8,11.12,645
425,20000,0.05,286314,1e-05,5.3410569190979,0.61,284310,50.77,10.28,673
423,21000,0.05,297089,1e-05,5.622831678390503,0.59,295080,51.54,10.53,701
422,22000,0.05,307726,1e-05,6.464638614654541,0.62,305720,49.38,10.86,729
420,23000,0.05,318533,1e-05,5.368492817878723,0.54,316530,32.62,10.99,757
419,24000,0.05,329185,1e-05,5.762344479560852,0.57,327180,50.03,10.51,784
418,25000,0.05,339948,1e-05,6.099082040786743,0.55,337940,43.61,10.79,813
416,26000,0.05,350611,1e-05,6.504627990722656,0.57,348610,42.99,10.77,841
415,27000,0.05,361327,1e-05,5.905210399627686,0.56,359320,47.2,10.68,869
414,28000,0.05,371937,1e-05,6.002570486068725,0.61,369930,58.96,10.64,896
412,29000,0.05,382525,1e-05,6.141360425949097,0.57,380520,49.1,10.32,926
411,30000,0.05,393255,1e-05,5.711325454711914,0.56,391250,49.39,10.62,955
409,31000,0.05,404043,1e-05,5.815213823318482,0.59,402040,50.54,10.74,985
407,32000,0.05,414659,1e-05,6.288634014129639,0.57,412650,51.37,10.74,1018
406,33000,0.05,425335,1e-05,6.334070920944214,0.5,423330,36.58,10.92,1047
404,34000,0.05,435881,1e-05,5.519284915924072,0.63,433880,54.26,10.44,1076
403,35000,0.05,446580,1e-05,6.096656799316406,0.53,444570,44.62,10.81,1106
403,36000,0.05,457346,1e-05,6.450326585769654,0.46,455340,22.23,10.7,1134
402,37000,0.05,467990,1e-05,5.531200170516968,0.6,465980,35.45,10.77,1163
401,38000,0.05,478664,1e-05,5.901627779006958,0.51,476660,38.9,10.8,1191
401,39000,0.05,489381,1e-05,5.6218483448028564,0.63,487380,43.55,11.06,1220
