time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
503,1000,0.9073218000000001,24389,0.001,1.3933266043663024,0.24,22380,-1115.42,22.58,48
471,2000,0.8267466,45593,0.001,1.756912851333618,0.29,43590,-922.69,20.87,96
460,3000,0.7538474000000002,64777,0.001,1.9815222501754761,0.25,62770,-667.98,17.96,140
448,4000,0.686253,82565,0.001,2.40848286151886,0.25,80560,-577.1,17.12,183
440,5000,0.6232034,99157,0.001,2.3607733964920046,0.32,97150,-436.79,15.89,224
434,6000,0.5631482000000001,114961,0.001,2.7709315538406374,0.34,112960,-454.37,16.02,264
430,7000,0.506456,129880,0.001,3.5356874465942383,0.43,127870,-338.83,14.51,301
427,8000,0.45219200000000004,144160,0.001,4.029881238937378,0.35,142150,-259.18,14.24,337
424,9000,0.3998280000000002,157940,0.001,4.046357440948486,0.45,155930,-195.15,13.02,372
421,10000,0.34951219999999994,171181,0.001,4.362252259254456,0.44,169180,-166.06,12.8,406
418,11000,0.3004732000000001,184086,0.001,4.650399279594422,0.43,182080,-161.06,12.72,439
416,12000,0.25365340000000003,196407,0.001,4.525296831130982,0.6,194400,-71.14,11.84,471
413,13000,0.2081864,208372,0.001,5.183953285217285,0.46,206370,-68.17,11.73,504
409,14000,0.16327040000000004,220192,0.001,4.884036016464234,0.39,218190,-40.85,11.51,537
406,15000,0.11991999999999992,231600,0.001,5.160266971588134,0.53,229590,1.63,11.18,569
404,16000,0.0775842000000001,242741,0.001,5.655458688735962,0.54,240740,28.94,11.28,600
403,17000,0.05,253415,0.001,5.439681529998779,0.57,251410,42.95,10.49,628
401,18000,0.05,264176,0.001,5.740274381637573,0.57,262170,41.09,10.61,658
399,19000,0.05,274943,0.001,5.9309485912322994,0.48,272940,38.95,11.08,688
398,20000,0.05,285696,0.001,5.8058209896087645,0.49,283690,29.44,10.86,717
396,21000,0.05,296501,0.001,5.9358312606811525,0.52,294500,38.15,11.11,748
394,22000,0.05,307279,0.001,6.239394330978394,0.54,305270,34.15,10.58,778
393,23000,0.05,318075,0.001,6.293242311477661,0.51,316070,35.24,11.02,808
392,24000,0.05,328866,0.001,5.981693887710572,0.52,326860,38.32,10.85,838
390,25000,0.05,339596,0.001,6.273448801040649,0.51,337590,44.14,10.78,869
389,26000,0.05,350424,0.001,6.022239017486572,0.6,348420,47.83,10.8,899
388,27000,0.05,361170,0.001,6.106014633178711,0.52,359160,44.88,10.58,929
387,28000,0.05,372050,0.001,5.7204427242279055,0.55,370040,36.84,10.71,959
386,29000,0.05,382917,0.001,5.820318746566772,0.56,380910,43.66,10.66,989
386,30000,0.05,393807,0.001,6.3632642269134525,0.46,391800,28.73,10.62,1019
385,31000,0.05,404508,0.001,6.526659536361694,0.51,402500,40.82,10.71,1048
385,32000,0.05,415211,0.001,6.353816890716553,0.45,413210,35.54,10.75,1077
384,33000,0.05,425977,0.001,6.141075515747071,0.49,423970,39.98,10.85,1107
384,34000,0.05,436838,0.001,6.332401514053345,0.53,434830,32.51,10.78,1137
383,35000,0.05,447592,0.001,6.292816972732544,0.56,445590,47.5,10.6,1167
383,36000,0.05,458711,0.001,6.19098014831543,0.56,456710,48.99,10.82,1197
382,37000,0.05,469461,0.001,6.384800815582276,0.54,467460,36.15,10.66,1226
382,38000,0.05,480169,0.001,6.408584403991699,0.53,478160,41.85,10.69,1254
382,39000,0.05,491063,0.001,5.708094835281372,0.5,489060,38.79,11.04,1284
