time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
505,1000,0.9088342,23991,0.001,1.5164760649204254,0.17,21990,-1126.75,22.78,47
479,2000,0.8268833999999999,45557,0.001,1.7725909948349,0.2,43550,-941.62,20.99,94
464,3000,0.7536649999999999,64825,0.001,1.80340895652771,0.27,62820,-763.92,19.1,139
456,4000,0.685056,82880,0.001,2.1290243029594422,0.37,80870,-585.84,17.44,181
450,5000,0.6206118,99839,0.001,2.4301289319992065,0.28,97830,-465.01,15.87,221
445,6000,0.5600056,115788,0.001,2.280993103981018,0.28,113780,-363.2,14.93,260
440,7000,0.5029182,130811,0.001,2.3963215470314028,0.23,128810,-342.97,14.54,296
435,8000,0.4479664,145272,0.001,2.7105797290802003,0.32,143270,-309.87,14.4,333
431,9000,0.3951464000000001,159172,0.001,2.154631769657135,0.29,157170,-221.9,13.5,368
429,10000,0.34401740000000014,172627,0.001,2.6887787580490112,0.37,170620,-180.13,13.39,402
426,11000,0.2949214,185547,0.001,2.725078582763672,0.32,183540,-152.19,12.76,435
423,12000,0.24709840000000016,198132,0.001,2.856548571586609,0.48,196130,-98.05,12.42,467
420,13000,0.20060920000000004,210366,0.001,2.7465509176254272,0.39,208360,-75.9,12.47,500
418,14000,0.15556400000000015,222220,0.001,2.8303827047348022,0.46,220210,-24.42,11.67,530
415,15000,0.11146500000000004,233825,0.001,2.7908504962921143,0.49,231820,-12.3,11.44,562
413,16000,0.06909120000000013,244976,0.001,3.1026514291763307,0.42,242970,15.93,11.39,591
411,17000,0.05,256041,0.001,2.8750070095062257,0.43,254040,18.48,11.12,621
409,18000,0.05,266956,0.001,3.0321484804153442,0.36,264950,22.63,11.01,651
408,19000,0.05,277985,0.001,3.267329740524292,0.45,275980,26.46,10.88,680
406,20000,0.05,288984,0.001,3.215023636817932,0.29,286980,18.11,10.94,710
405,21000,0.05,300132,0.001,3.39613356590271,0.5,298130,45.71,10.98,739
404,22000,0.05,311053,0.001,3.0122936964035034,0.39,309050,37.02,10.55,769
403,23000,0.05,322183,0.001,3.092629146575928,0.38,320180,29.96,11.07,799
401,24000,0.05,333210,0.001,2.9547099113464355,0.38,331200,29.12,11.2,829
400,25000,0.05,344246,0.001,3.0283826112747194,0.38,342240,13.39,11.15,860
398,26000,0.05,355271,0.001,3.1639087200164795,0.51,353270,37.02,10.83,890
397,27000,0.05,366239,0.001,3.157499313354492,0.48,364230,35.24,10.79,920
397,28000,0.05,377360,0.001,3.2057852506637574,0.4,375350,17.88,11.32,949
396,29000,0.05,388349,0.001,3.0519813299179077,0.41,386340,24.27,10.68,980
395,30000,0.05,399422,0.001,3.0700737714767454,0.45,397420,28.96,11.23,1010
394,31000,0.05,410432,0.001,3.1020959854125976,0.49,408430,30.38,11.24,1041
393,32000,0.05,421373,0.001,2.9947229266166686,0.49,419370,38.17,10.7,1071
392,33000,0.05,432465,0.001,3.0209558725357057,0.45,430460,17.38,11.18,1101
392,34000,0.05,443401,0.001,3.087172603607178,0.44,441400,39.67,10.76,1131
391,35000,0.05,454242,0.001,2.8734925270080565,0.4,452240,27.12,10.96,1160
390,36000,0.05,465244,0.001,3.1528343677520754,0.45,463240,35.08,11.04,1191
390,37000,0.05,476272,0.001,3.311519503593445,0.4,474270,17.16,10.82,1220
389,38000,0.05,487280,0.001,3.1855187892913817,0.42,485270,31.1,10.85,1250
389,39000,0.05,498468,0.001,3.103009843826294,0.51,496460,33.2,10.82,1279
