    25,    31,    32,    36,    34,    40,    30,    26,   153,   160,   174,   191,   165,   199,   169,   169
    29,    35,    32,    37,    30,    36,    30,    29,   118,   126,   131,   139,   116,   134,   118,   114
    16,    14,    19,    22,    16,    22,    20,    21,    30,    32,    32,    41,    30,    33,    39,    38
     3,     1,     3,     1,     2,     2,     2,     1,     5,     3,     5,     3,     4,     5,     4,     2
