   33,   59,   87,   58,   52,   49,   55,   34,  168,  212,  286,  270,  205,  190,  239,  173
  206,  209,  171,  213,  203,  263,  192,  168,  815,  797,  756,  950,  786,  906,  811,  738
  171,  251,  197,  261,  224,  298,  219,  204,  762,  906,  789, 1056,  805,  948,  840,  829
  222,  210,  198,  258,  210,  268,  185,  196,  930,  910,  919, 1132,  901, 1008,  882,  909
   79,   84,   99,   76,   85,  109,   72,   68,  318,  304,  389,  352,  333,  360,  307,  313
  111,  115,  108,  159,  132,  155,  116,  117,  448,  463,  485,  635,  486,  507,  479,  487
   18,   14,   11,   15,   19,   24,    8,   10,   57,   45,   46,   63,   55,   53,   38,   39
