     1,     1,     7,    11,     7,    11,     8,    12,     1,     1,    10,    13,     9,    11,    14,    13
     1,     1,    35,    39,    43,    49,    27,    38,     1,     1,    52,    58,    54,    60,    44,    58
     1,     1,    46,    63,    47,    61,    55,    41,     1,     1,    65,    88,    69,    82,    71,    61
     1,     1,    42,    80,    57,    56,    74,    55,     1,     1,    72,   109,    90,    82,   100,    84
     1,     1,    59,    61,    47,    54,    57,    53,     1,     1,    79,    98,    65,    89,    79,    73
     1,     1,    54,    73,    50,    46,    46,    52,     1,     1,    71,   102,    74,    79,    64,    78
     1,     1,    47,    57,    42,    21,    57,    41,     1,     1,    61,    88,    64,    39,    81,    69
     1,     1,    10,    16,    15,    14,     7,    19,     1,     1,    12,    16,    16,    14,     8,    19
