time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
504,1000,0.9073522,24381,0.001,2.272765064239502,0.21,22380,-1023.45,21.85,48
473,2000,0.8273774,45427,0.001,2.4293195486068724,0.23,43420,-826.15,20.21,95
460,3000,0.7542008,64684,0.001,2.356601428985596,0.32,62680,-660.9,17.93,140
455,4000,0.6857361999999999,82701,0.001,2.551628017425537,0.27,80700,-619.67,17.9,181
450,5000,0.6208664000000002,99772,0.001,2.49487042427063,0.31,97770,-491.46,16.27,221
446,6000,0.5608036,115578,0.001,2.733193778991699,0.34,113570,-408.05,15.61,258
442,7000,0.5032221999999998,130731,0.001,2.9089087009429933,0.27,128730,-375.89,15.25,295
437,8000,0.44811460000000003,145233,0.001,2.639274168014526,0.28,143230,-281.26,14.41,332
433,9000,0.39458020000000005,159321,0.001,3.042944836616516,0.36,157320,-264.93,14.08,367
430,10000,0.3438958,172659,0.001,3.0928351879119873,0.36,170650,-186.97,12.99,401
426,11000,0.294188,185740,0.001,3.269729661941528,0.38,183730,-169.2,13.33,435
423,12000,0.24641060000000015,198313,0.001,3.396831822395325,0.46,196310,-97.29,12.27,468
421,13000,0.20056359999999995,210378,0.001,3.5945908784866334,0.44,208370,-64.07,11.97,499
418,14000,0.15544239999999998,222252,0.001,3.481919765472412,0.47,220250,-14.88,11.77,530
416,15000,0.11137000000000008,233850,0.001,3.8076231241226197,0.45,231840,2.96,11.21,561
413,16000,0.06895059999999986,245013,0.001,4.497145128250122,0.44,243010,14.11,11.11,592
411,17000,0.05,256015,0.001,4.230595231056213,0.5,254010,31.01,11.02,622
409,18000,0.05,267094,0.001,4.440153932571411,0.5,265090,30.2,10.87,652
407,19000,0.05,278178,0.001,4.511177396774292,0.42,276170,34.73,11.04,682
405,20000,0.05,289183,0.001,4.50933620929718,0.57,287180,41.51,10.95,712
404,21000,0.05,300301,0.001,4.3928022384643555,0.39,298300,24.14,11.12,741
403,22000,0.05,311264,0.001,4.509799337387085,0.38,309260,32.52,11.04,771
402,23000,0.05,322377,0.001,4.491151881217957,0.39,320370,28.63,11.05,801
401,24000,0.05,333373,0.001,4.7659563541412355,0.44,331370,30.25,10.94,831
399,25000,0.05,344198,0.001,4.631491303443909,0.42,342190,31.89,10.87,860
398,26000,0.05,355213,0.001,4.856681442260742,0.44,353210,35.33,11.18,890
397,27000,0.05,366348,0.001,4.5057906150817875,0.48,364340,29.02,11.35,920
397,28000,0.05,377378,0.001,5.010897588729859,0.48,375370,31.63,11.09,950
396,29000,0.05,388360,0.001,4.77944917678833,0.41,386350,31.99,10.86,980
395,30000,0.05,399557,0.001,5.042734289169312,0.42,397550,-27.4,11.53,1010
394,31000,0.05,410693,0.001,4.784877347946167,0.4,408690,24.13,10.95,1040
393,32000,0.05,421883,0.001,4.910024976730346,0.5,419880,28.81,11.25,1071
392,33000,0.05,433203,0.001,5.179502534866333,0.47,431200,-157.12,13.23,1102
392,34000,0.05,444596,0.001,4.817865705490112,0.47,442590,39.32,11.08,1132
391,35000,0.05,455749,0.001,4.739192867279053,0.41,453740,28.96,10.93,1163
390,36000,0.05,466856,0.001,5.0884898662567135,0.4,464850,27.67,10.81,1194
390,37000,0.05,478093,0.001,4.804487419128418,0.43,476090,19.77,11.09,1224
389,38000,0.05,489170,0.001,4.786380767822266,0.4,487160,26.18,11.23,1254
