time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
500,1000,0.9069684,24482,0.0001,1.8070158123970033,0.26,22480,-1069.69,22.3,48
476,2000,0.8250176000000001,46048,0.0001,1.9120954692363739,0.33,44040,-921.5,21.14,96
465,3000,0.7510506000000001,65513,0.0001,1.9407541692256927,0.33,63510,-707.88,18.59,140
456,4000,0.6828862,83451,0.0001,2.2445125341415406,0.37,81450,-582.52,17.2,182
450,5000,0.6191906,100213,0.0001,3.1107403516769407,0.45,98210,-465.25,16.23,222
445,6000,0.5592760000000001,115980,0.0001,3.9687912464141846,0.41,113970,-394.4,15.29,260
442,7000,0.5021848,131004,0.0001,4.720835137367248,0.46,129000,-301.21,14.5,296
437,8000,0.4472900000000002,145450,0.0001,5.760378980636597,0.41,143440,-292.44,14.46,332
433,9000,0.39546179999999986,159089,0.0001,6.217179536819458,0.49,157080,-219.3,13.75,366
430,10000,0.3449635999999999,172378,0.0001,6.56476469039917,0.47,170370,-165.17,13.04,400
427,11000,0.29669980000000007,185079,0.0001,7.580552816390991,0.5,183070,-119.59,12.18,433
424,12000,0.2503284,197282,0.0001,7.890463161468506,0.44,195280,-95.44,12.04,464
422,13000,0.20486520000000008,209246,0.0001,8.571369123458862,0.51,207240,-53.56,11.7,495
419,14000,0.16084980000000004,220829,0.0001,8.565643787384033,0.56,218820,-39.48,11.77,526
417,15000,0.11805040000000022,232092,0.0001,9.10561146736145,0.55,230090,-5.32,11.38,556
415,16000,0.07648220000000006,243031,0.0001,9.963558769226074,0.61,241030,44.87,10.65,585
412,17000,0.05,253905,0.0001,9.374568367004395,0.6,251900,39.19,10.82,615
410,18000,0.05,264536,0.0001,9.507471656799316,0.56,262530,41.77,10.68,644
408,19000,0.05,275261,0.0001,9.97921018600464,0.57,273260,43.59,10.71,673
407,20000,0.05,285917,0.0001,10.09065351486206,0.68,283910,59.76,10.81,701
406,21000,0.05,296654,0.0001,10.088799667358398,0.59,294650,51.76,10.9,729
405,22000,0.05,307374,0.0001,9.806101322174072,0.6,305370,46.4,10.87,758
403,23000,0.05,317959,0.0001,10.063633632659911,0.56,315950,45.67,10.61,787
402,24000,0.05,328708,0.0001,9.878241062164307,0.56,326700,41.8,10.6,816
401,25000,0.05,339440,0.0001,9.752891540527344,0.55,337430,42.99,10.87,845
400,26000,0.05,350119,0.0001,9.970977210998536,0.53,348110,44.01,11.03,874
399,27000,0.05,360796,0.0001,9.891767120361328,0.58,358790,49.89,10.62,902
398,28000,0.05,371458,0.0001,9.018552494049072,0.64,369450,64.23,10.23,931
398,29000,0.05,382084,0.0001,9.663801860809325,0.54,380080,35.8,10.79,959
397,30000,0.05,392809,0.0001,9.32751293182373,0.6,390800,50.61,10.54,988
396,31000,0.05,403417,0.0001,9.152847862243652,0.64,401410,52.4,10.69,1016
395,32000,0.05,414146,0.0001,9.544882202148438,0.71,412140,63.71,10.57,1045
394,33000,0.05,424752,0.0001,9.293284034729004,0.52,422750,42.11,10.81,1075
394,34000,0.05,435413,0.0001,8.98369903564453,0.63,433410,47.0,10.62,1104
393,35000,0.05,446033,0.0001,8.688114547729493,0.64,444030,51.44,10.37,1133
392,36000,0.05,456736,0.0001,9.066806316375732,0.67,454730,60.81,10.71,1162
392,37000,0.05,467326,0.0001,9.487702369689941,0.61,465320,58.17,10.52,1191
391,38000,0.05,477992,0.0001,9.825005149841308,0.56,475990,49.32,10.19,1219
391,39000,0.05,488692,0.0001,9.211432647705077,0.44,486690,37.82,10.79,1248
390,40000,0.05,499483,0.0001,9.327357578277589,0.61,497480,51.78,10.64,1277
