time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
513,1000,0.9072572000000001,24406,0.001,1.2725217282772063,0.19,22400,-1088.19,22.52,47
488,2000,0.8261462,45751,0.001,1.3749561965465547,0.31,43750,-962.32,21.43,93
476,3000,0.7514306,65413,0.001,1.255943912267685,0.29,63410,-720.87,18.86,137
469,4000,0.6827494000000001,83487,0.001,1.5419583022594452,0.31,81480,-620.13,17.64,177
465,5000,0.619335,100175,0.001,1.4419115722179412,0.35,98170,-493.71,16.3,215
461,6000,0.5582081999999999,116261,0.001,2.248710811138153,0.32,114260,-385.91,15.53,252
456,7000,0.5005926,131423,0.001,2.6116767644882204,0.36,129420,-346.76,14.6,288
453,8000,0.44594100000000014,145805,0.001,2.6172359704971315,0.43,143800,-261.88,13.83,321
449,9000,0.3925776000000001,159848,0.001,2.784612250328064,0.51,157840,-242.95,14.36,355
445,10000,0.34180959999999994,173208,0.001,2.893137311935425,0.34,171200,-196.78,13.58,389
441,11000,0.2923108,186234,0.001,2.97751784324646,0.4,184230,-129.6,12.52,422
437,12000,0.24511480000000008,198654,0.001,3.0335874557495117,0.33,196650,-117.76,12.32,453
435,13000,0.19847360000000003,210928,0.001,3.0700910329818725,0.35,208920,-65.76,11.86,484
432,14000,0.15353479999999997,222754,0.001,3.523218035697937,0.49,220750,-26.48,11.59,515
430,15000,0.10970939999999996,234287,0.001,3.1347275495529177,0.43,232280,-28.94,11.62,544
427,16000,0.06673519999999988,245596,0.001,3.0745376348495483,0.34,243590,7.22,11.39,574
425,17000,0.05,256655,0.001,3.340403437614441,0.38,254650,20.96,11.27,603
422,18000,0.05,267745,0.001,3.0732577085494994,0.47,265740,29.8,11.04,633
420,19000,0.05,278706,0.001,3.253144931793213,0.39,276700,31.5,10.94,662
418,20000,0.05,289719,0.001,3.6555471897125242,0.49,287710,33.1,10.9,692
416,21000,0.05,300848,0.001,3.295854115486145,0.49,298840,30.95,11.06,721
415,22000,0.05,311813,0.001,3.1882439136505125,0.41,309810,17.94,10.93,750
413,23000,0.05,322913,0.001,3.1937684059143066,0.37,320910,14.37,11.12,780
412,24000,0.05,333886,0.001,3.4799152851104735,0.4,331880,23.53,11.29,810
410,25000,0.05,344889,0.001,3.2796122550964357,0.41,342880,19.39,11.06,839
409,26000,0.05,355972,0.001,3.281543231010437,0.41,353970,20.53,11.22,869
408,27000,0.05,366998,0.001,2.974727821350098,0.44,364990,40.34,10.99,897
407,28000,0.05,377977,0.001,2.8488598108291625,0.4,375970,35.6,10.83,926
407,29000,0.05,389073,0.001,2.9859471559524535,0.41,387070,27.1,10.96,955
405,30000,0.05,400092,0.001,2.8929255962371827,0.39,398090,35.76,10.85,985
405,31000,0.05,411274,0.001,2.8894633531570433,0.41,409270,20.72,10.73,1014
404,32000,0.05,422307,0.001,2.980436372756958,0.42,420300,25.96,10.74,1044
404,33000,0.05,433392,0.001,3.078408050537109,0.46,431390,29.58,11.01,1072
403,34000,0.05,444526,0.001,3.0616442441940306,0.38,442520,24.7,11.01,1101
402,35000,0.05,455653,0.001,2.955407977104187,0.43,453650,24.54,11.4,1131
402,36000,0.05,466731,0.001,2.998868441581726,0.4,464730,25.28,11.01,1160
401,37000,0.05,477687,0.001,2.788833165168762,0.46,475680,36.18,10.79,1189
401,38000,0.05,488949,0.001,2.7515445947647095,0.49,486940,29.28,10.89,1218
