train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
56.984022521972655,23200,24.96,49,0.19,1e-05,-1355.76,513,1000,25201,0.9042361999999999
138.5320167541504,44210,18.82,93,0.2,1e-05,-745.37,493,2000,46211,0.8243982
49.60229721069336,62350,16.76,133,0.13,1e-05,-524.41,483,3000,64358,0.7554395999999999
7.654265117645264,79420,17.44,170,0.19,1e-05,-601.52,477,4000,81429,0.6905698000000001
2.30178781747818,96480,16.19,209,0.22,1e-05,-453.5,470,5000,98490,0.6257380000000001
2.3718477487564087,112420,16.23,246,0.42,1e-05,-441.84,465,6000,114421,0.5652002
2.1143998861312867,127290,14.68,280,0.44,1e-05,-322.4,460,7000,129298,0.5086675999999999
2.4220563650131224,141550,13.31,313,0.49,1e-05,-220.56,457,8000,143551,0.4545062000000001
2.9921064138412476,155030,13.22,345,0.41,1e-05,-185.2,454,9000,157035,0.40326699999999993
3.7161391496658327,168230,12.56,376,0.56,1e-05,-128.01,451,10000,170231,0.35312219999999994
3.907876753807068,180920,12.05,408,0.47,1e-05,-97.24,448,11000,182925,0.30488499999999996
4.669829320907593,193240,11.85,438,0.49,1e-05,-74.45,445,12000,195241,0.2580842000000001
5.602651977539063,205380,11.87,469,0.58,1e-05,-51.77,441,13000,207383,0.21194460000000015
6.432528448104859,217020,11.45,499,0.48,1e-05,-39.98,438,14000,219028,0.1676936
6.891235637664795,228450,11.28,527,0.52,1e-05,-5.23,437,15000,230454,0.12427480000000002
6.8631617546081545,239430,10.77,555,0.55,1e-05,24.8,434,16000,241437,0.08253940000000004
7.3488440990448,250250,10.8,583,0.63,1e-05,43.74,432,17000,252260,0.05
6.721768999099732,260960,10.6,611,0.55,1e-05,46.16,429,18000,262967,0.05
7.570117521286011,271560,10.93,639,0.61,1e-05,50.39,427,19000,273567,0.05
7.867818975448609,282140,10.71,667,0.52,1e-05,47.73,425,20000,284149,0.05
7.806954002380371,292700,10.52,694,0.53,1e-05,44.0,424,21000,294704,0.05
8.170056104660034,303380,10.66,722,0.66,1e-05,52.8,422,22000,305385,0.05
8.020930957794189,313980,10.53,749,0.49,1e-05,35.35,421,23000,315982,0.05
8.243096446990966,324610,10.99,777,0.6,1e-05,43.36,420,24000,326615,0.05
8.636330270767212,335160,10.64,805,0.61,1e-05,49.46,418,25000,337162,0.05
8.27333574295044,345780,11.0,833,0.61,1e-05,53.31,417,26000,347789,0.05
8.79677586555481,356350,10.59,860,0.52,1e-05,43.88,416,27000,358359,0.05
9.062491750717163,367110,10.87,888,0.55,1e-05,47.18,415,28000,369115,0.05
8.866209888458252,377780,10.4,916,0.63,1e-05,49.02,414,29000,379788,0.05
9.204486656188966,388360,10.61,945,0.68,1e-05,61.28,412,30000,390362,0.05
8.30516176223755,399040,10.75,973,0.69,1e-05,64.64,411,31000,401049,0.05
8.82096471786499,409690,10.68,1001,0.55,1e-05,44.56,411,32000,411691,0.05
8.486543750762939,420360,10.78,1029,0.61,1e-05,59.98,410,33000,422362,0.05
8.653676319122315,430800,10.41,1056,0.54,1e-05,39.28,409,34000,432802,0.05
8.842103385925293,441430,10.63,1084,0.59,1e-05,53.22,408,35000,443439,0.05
8.50505452156067,452060,10.42,1111,0.67,1e-05,55.59,408,36000,454070,0.05
8.443802165985108,462650,10.69,1139,0.49,1e-05,40.95,407,37000,464657,0.05
8.504207324981689,473280,10.59,1167,0.58,1e-05,45.37,407,38000,475284,0.05
8.500696086883545,483890,10.53,1195,0.54,1e-05,44.27,406,39000,485898,0.05
9.484782695770264,494440,10.92,1223,0.56,1e-05,49.18,405,40000,496446,0.05
