time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
507,1000,0.9079411999999999,24226,0.001,1.4370983839035034,0.21,22220,-1234.88,24.12,47
485,2000,0.8276852,45346,0.001,1.7067322850227356,0.34,43340,-797.11,19.7,93
473,3000,0.753703,64815,0.001,1.8697338104248047,0.22,62810,-757.0,19.02,136
463,4000,0.6855652000000001,82746,0.001,2.2572672605514525,0.32,80740,-600.49,17.31,178
457,5000,0.6215808,99584,0.001,2.241523790359497,0.23,97580,-556.64,16.91,217
451,6000,0.561442,115410,0.001,2.53634626865387,0.33,113400,-433.18,15.36,255
449,7000,0.5043963999999999,130422,0.001,2.392187011241913,0.31,128420,-338.7,14.79,290
445,8000,0.4495699999999999,144850,0.001,2.4754510283470155,0.32,142840,-262.43,13.76,324
443,9000,0.3966398,158779,0.001,2.902475666999817,0.36,156770,-197.5,13.49,357
441,10000,0.34564760000000017,172198,0.001,3.14846453666687,0.35,170190,-221.1,13.56,389
438,11000,0.2965972,185106,0.001,2.774101424217224,0.26,183100,-155.48,12.53,422
435,12000,0.24851200000000007,197760,0.001,2.6550554394721986,0.35,195750,-132.86,12.66,453
433,13000,0.20177199999999995,210060,0.001,2.9232009649276733,0.37,208050,-60.38,12.02,484
430,14000,0.15674960000000004,221908,0.001,2.8901729345321656,0.42,219900,-42.9,11.41,515
427,15000,0.11239600000000005,233580,0.001,3.143086075782776,0.37,231570,-15.05,11.53,545
425,16000,0.0693609999999999,244905,0.001,3.25312283039093,0.45,242900,11.59,11.43,575
423,17000,0.05,256088,0.001,3.1153635501861574,0.51,254080,30.36,11.3,605
421,18000,0.05,267203,0.001,3.024533247947693,0.54,265200,39.7,11.16,634
419,19000,0.05,278230,0.001,3.227190685272217,0.41,276220,27.99,10.73,663
418,20000,0.05,289201,0.001,3.189735674858093,0.37,287200,27.5,10.81,691
416,21000,0.05,300150,0.001,3.184817385673523,0.46,298140,34.04,10.88,720
414,22000,0.05,311122,0.001,3.198131823539734,0.38,309120,27.74,11.36,750
413,23000,0.05,322089,0.001,3.058359408378601,0.43,320080,39.22,10.67,779
412,24000,0.05,333251,0.001,3.1024329662323,0.41,331250,29.84,10.97,808
411,25000,0.05,344233,0.001,3.15099835395813,0.43,342230,29.97,11.16,837
409,26000,0.05,355308,0.001,3.187778639793396,0.38,353300,14.57,11.21,867
408,27000,0.05,366329,0.001,3.0068686246871947,0.39,364320,19.76,10.89,897
407,28000,0.05,377537,0.001,3.0442358016967774,0.4,375530,24.73,11.34,926
406,29000,0.05,388527,0.001,3.10225567817688,0.4,386520,27.55,10.93,956
405,30000,0.05,399667,0.001,2.6981801271438597,0.38,397660,21.69,11.09,986
404,31000,0.05,410830,0.001,2.845018005371094,0.48,408820,37.82,11.06,1015
403,32000,0.05,421906,0.001,2.7386374473571777,0.41,419900,24.77,11.0,1045
403,33000,0.05,433057,0.001,2.8173086881637572,0.46,431050,24.39,11.26,1074
402,34000,0.05,444149,0.001,2.87946093082428,0.55,442140,47.51,10.97,1102
402,35000,0.05,455061,0.001,2.9797337532043455,0.39,453060,28.0,10.8,1131
401,36000,0.05,466175,0.001,2.6640938997268675,0.33,464170,17.72,11.39,1161
400,37000,0.05,477212,0.001,2.847255516052246,0.37,475210,26.58,11.06,1190
400,38000,0.05,488331,0.001,2.9369149684906004,0.32,486330,7.24,11.21,1220
399,39000,0.05,499474,0.001,2.69856915473938,0.37,497470,20.96,11.04,1249
