time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
517,1000,0.9072534,24407,0.001,1.4366366684436798,0.27,22400,-1103.16,22.52,47
488,2000,0.8254128000000001,45944,0.001,1.9067448019981383,0.31,43940,-822.73,19.9,94
473,3000,0.7517003999999999,65342,0.001,2.6145894050598146,0.41,63340,-703.55,18.9,137
466,4000,0.6834258000000002,83309,0.001,2.926345157623291,0.24,81300,-608.61,17.66,178
460,5000,0.6194414000000001,100147,0.001,3.0829827547073365,0.3,98140,-476.92,16.09,217
454,6000,0.5586755999999999,116138,0.001,3.4585803985595702,0.35,114130,-429.02,15.72,255
449,7000,0.5017934000000002,131107,0.001,3.4397321462631227,0.39,129100,-324.69,14.62,291
445,8000,0.4479436,145278,0.001,3.9506149530410766,0.4,143270,-256.44,13.93,326
442,9000,0.39582280000000014,158994,0.001,3.934342360496521,0.41,156990,-201.26,13.51,359
438,10000,0.3452448,172304,0.001,4.1650375604629515,0.43,170300,-168.44,12.87,392
436,11000,0.29603479999999993,185254,0.001,4.48343780040741,0.44,183250,-119.32,12.49,424
433,12000,0.24863740000000012,197727,0.001,4.397441244125366,0.52,195720,-98.88,12.35,456
430,13000,0.20271440000000007,209812,0.001,4.3020429611206055,0.43,207810,-76.46,12.17,487
428,14000,0.15754380000000012,221699,0.001,4.794638919830322,0.42,219690,-22.67,11.23,517
425,15000,0.11366140000000013,233247,0.001,4.779102420806884,0.41,231240,-18.52,11.53,547
423,16000,0.0711166000000002,244443,0.001,4.9099784851074215,0.36,242440,4.23,11.39,577
420,17000,0.05,255561,0.001,4.606221914291382,0.38,253560,22.48,11.13,607
418,18000,0.05,266666,0.001,4.87427966594696,0.43,264660,30.54,11.12,636
417,19000,0.05,277639,0.001,4.7458069801330565,0.45,275630,32.41,10.93,665
415,20000,0.05,288660,0.001,4.944411897659302,0.37,286650,16.65,11.2,693
414,21000,0.05,299737,0.001,4.758375597000122,0.31,297730,28.6,10.95,723
412,22000,0.05,310785,0.001,4.723764324188233,0.44,308780,42.81,10.73,752
412,23000,0.05,321795,0.001,4.7257438659667965,0.41,319790,28.71,10.98,781
411,24000,0.05,332954,0.001,4.716704058647156,0.43,330950,29.2,11.17,810
409,25000,0.05,344020,0.001,4.602843809127807,0.38,342010,23.4,11.02,839
409,26000,0.05,354985,0.001,4.621818542480469,0.48,352980,33.92,10.92,867
407,27000,0.05,366123,0.001,4.583202314376831,0.38,364120,17.41,10.84,897
406,28000,0.05,377199,0.001,4.577746796607971,0.38,375190,25.91,11.06,927
405,29000,0.05,388308,0.001,4.390398716926574,0.39,386300,30.88,11.15,956
404,30000,0.05,399380,0.001,4.584947538375855,0.41,397370,26.69,11.21,986
404,31000,0.05,410360,0.001,4.261815786361694,0.45,408350,30.75,11.23,1015
403,32000,0.05,421491,0.001,4.381058120727539,0.41,419490,32.83,10.9,1045
402,33000,0.05,432549,0.001,4.392325401306152,0.39,430540,22.34,10.95,1075
401,34000,0.05,443566,0.001,4.4045757293701175,0.42,441560,18.77,11.05,1104
401,35000,0.05,454746,0.001,4.449399256706238,0.35,452740,23.5,11.34,1133
400,36000,0.05,465988,0.001,4.256483864784241,0.33,463980,20.76,10.88,1162
400,37000,0.05,477190,0.001,4.176849317550659,0.42,475180,27.58,11.26,1191
399,38000,0.05,488204,0.001,4.1339006423950195,0.3,486200,14.53,10.95,1220
399,39000,0.05,499249,0.001,4.605963087081909,0.37,497240,22.75,11.15,1250
