time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
518,1000,0.9089824000000001,23952,0.001,1.4437514543533325,0.14,21950,-1191.25,23.3,46
501,2000,0.8283349999999999,45175,0.001,1.8681764364242555,0.2,43170,-901.3,20.21,90
484,3000,0.7541514,64697,0.001,2.1674314379692077,0.27,62690,-745.48,19.15,133
474,4000,0.6867964,82422,0.001,2.3627686381340025,0.3,80420,-574.86,17.2,173
466,5000,0.6236746000000001,99033,0.001,2.479455900192261,0.37,97030,-455.13,16.18,212
461,6000,0.563209,114945,0.001,2.7177846431732178,0.26,112940,-418.45,15.86,249
455,7000,0.5057986000000001,130053,0.001,3.547914457321167,0.46,128050,-357.55,15.13,285
451,8000,0.45097600000000004,144480,0.001,3.5014666318893433,0.41,142470,-268.01,14.37,320
447,9000,0.3990908000000001,158134,0.001,3.4929312229156495,0.35,156130,-236.21,13.66,353
444,10000,0.3482582000000002,171511,0.001,4.069292306900024,0.44,169510,-164.25,13.17,386
440,11000,0.2995042000000001,184341,0.001,3.9166974306106566,0.48,182340,-127.28,12.48,418
437,12000,0.2528250000000001,196625,0.001,4.419706726074219,0.43,194620,-101.57,12.26,449
435,13000,0.20630920000000008,208866,0.001,4.387712097167968,0.45,206860,-60.02,12.09,479
432,14000,0.1616478,220619,0.001,4.529555320739746,0.35,218610,-37.11,11.72,509
429,15000,0.11773120000000004,232176,0.001,4.22938187122345,0.43,230170,-12.14,11.41,540
426,16000,0.07475320000000008,243486,0.001,4.616954612731933,0.4,241480,8.92,11.14,570
424,17000,0.05,254500,0.001,5.016532611846924,0.4,252490,25.39,10.94,599
422,18000,0.05,265437,0.001,4.7696610450744625,0.53,263430,41.5,11.05,628
419,19000,0.05,276459,0.001,4.658024477958679,0.33,274450,11.02,11.25,658
418,20000,0.05,287495,0.001,5.112661075592041,0.4,285490,27.12,10.78,687
416,21000,0.05,298440,0.001,4.51764566898346,0.36,296430,24.45,11.16,717
414,22000,0.05,309514,0.001,4.657274508476258,0.33,307510,17.78,11.04,746
412,23000,0.05,320650,0.001,4.7185039043426515,0.35,318640,21.32,11.24,776
411,24000,0.05,331671,0.001,4.691602087020874,0.45,329670,29.9,11.3,805
410,25000,0.05,342735,0.001,4.918531489372254,0.41,340730,32.43,11.23,834
409,26000,0.05,353745,0.001,4.772069787979126,0.42,351740,26.78,11.18,863
408,27000,0.05,364833,0.001,4.683667373657227,0.41,362830,31.32,10.87,893
407,28000,0.05,375814,0.001,4.715272378921509,0.47,373810,34.98,11.18,922
406,29000,0.05,386889,0.001,4.375197124481201,0.42,384880,27.74,11.17,951
405,30000,0.05,398065,0.001,4.32827217578888,0.41,396060,30.09,11.04,981
404,31000,0.05,409247,0.001,4.628176522254944,0.47,407240,4.2,11.37,1011
404,32000,0.05,420368,0.001,4.604741859436035,0.44,418360,40.5,11.35,1040
403,33000,0.05,431471,0.001,4.392599749565124,0.42,429470,28.68,10.95,1069
402,34000,0.05,442588,0.001,4.4491029500961305,0.33,440580,19.53,11.27,1098
402,35000,0.05,453728,0.001,4.5776917934417725,0.42,451720,29.81,11.21,1127
401,36000,0.05,464871,0.001,4.34986367225647,0.42,462870,31.74,10.98,1157
400,37000,0.05,476188,0.001,4.292766165733338,0.45,474180,20.93,11.03,1187
400,38000,0.05,487471,0.001,4.121447658538818,0.43,485470,3.24,11.69,1217
399,39000,0.05,498793,0.001,4.1322290897369385,0.43,496790,-23.67,11.9,1247
