time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
536,1000,0.9028225999999999,25573,1e-05,39.302439498901364,0.22,23570,-1302.08,24.79,47
500,2000,0.8145410000000001,48805,1e-05,39.99813385009766,0.1,46800,-987.58,21.53,97
489,3000,0.7395441999999999,68541,1e-05,35.52299919128418,0.21,66540,-546.17,17.18,140
480,4000,0.6746098,85629,1e-05,27.25633716583252,0.14,83620,-521.52,16.97,178
472,5000,0.6144482,101461,1e-05,17.509122562408447,0.18,99460,-390.0,15.48,214
468,6000,0.5548604000000001,117142,1e-05,9.569827461242676,0.22,115140,-397.33,15.39,250
463,7000,0.49802,132100,1e-05,5.131367659568786,0.27,130090,-287.08,14.48,285
459,8000,0.4434102,146471,1e-05,1.98538476228714,0.24,144470,-296.74,14.26,319
454,9000,0.3908866,160293,1e-05,1.643208521604538,0.39,158290,-192.26,13.02,352
451,10000,0.3402401999999999,173621,1e-05,2.3895623683929443,0.46,171620,-133.81,12.53,384
448,11000,0.29210179999999986,186289,1e-05,2.4766698718070983,0.43,184280,-144.33,12.67,415
445,12000,0.2454757999999999,198559,1e-05,3.1017415046691896,0.45,196550,-75.24,12.24,446
442,13000,0.2004077999999999,210419,1e-05,3.1262109756469725,0.57,208410,-45.22,11.56,475
439,14000,0.15654440000000003,221962,1e-05,3.4591893792152404,0.51,219960,-14.65,11.06,504
436,15000,0.11368040000000001,233242,1e-05,4.0453214883804325,0.56,231240,15.49,10.88,534
434,16000,0.0720286,244203,1e-05,4.699816370010376,0.58,242200,29.41,10.98,562
432,17000,0.05,254905,1e-05,4.833103990554809,0.53,252900,43.02,10.46,589
430,18000,0.05,265617,1e-05,4.593326044082642,0.48,263610,40.33,10.93,617
428,19000,0.05,276326,1e-05,5.264289283752442,0.59,274320,43.52,10.83,645
426,20000,0.05,286973,1e-05,5.437362194061279,0.62,284970,48.9,10.85,672
425,21000,0.05,297607,1e-05,6.1207867622375485,0.56,295600,47.91,10.84,699
424,22000,0.05,308362,1e-05,5.664285278320312,0.64,306360,51.95,10.76,726
423,23000,0.05,319066,1e-05,6.223818635940551,0.55,317060,45.32,10.77,754
421,24000,0.05,329700,1e-05,6.184407329559326,0.56,327690,43.08,10.99,781
420,25000,0.05,340461,1e-05,5.933946323394776,0.55,338460,42.11,10.78,809
419,26000,0.05,351214,1e-05,5.950134229660034,0.62,349210,49.38,10.59,837
417,27000,0.05,361965,1e-05,6.318772983551026,0.54,359960,49.92,10.59,866
416,28000,0.05,372725,1e-05,6.581160926818848,0.58,370720,42.62,10.87,894
415,29000,0.05,383352,1e-05,6.395324611663819,0.52,381350,41.28,10.65,922
415,30000,0.05,394154,1e-05,5.959052419662475,0.54,392150,45.78,10.52,949
414,31000,0.05,404836,1e-05,6.1698308944702145,0.57,402830,44.79,10.85,977
413,32000,0.05,415520,1e-05,5.779022073745727,0.59,413510,47.25,10.55,1005
412,33000,0.05,426116,1e-05,6.3523698329925535,0.55,424110,48.98,10.5,1033
411,34000,0.05,436830,1e-05,6.542472219467163,0.56,434820,46.69,10.6,1061
410,35000,0.05,447641,1e-05,6.144550800323486,0.5,445640,35.28,10.65,1089
410,36000,0.05,458342,1e-05,6.452886581420898,0.55,456340,42.22,11.02,1116
409,37000,0.05,469013,1e-05,5.60869607925415,0.49,467010,30.02,10.9,1144
409,38000,0.05,479663,1e-05,5.558599305152893,0.6,477660,38.08,10.95,1172
408,39000,0.05,490357,1e-05,6.083252668380737,0.55,488350,47.03,10.72,1200
