time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
475,1000,0.9074205999999999,24363,0.0001,1.4816273629665375,0.24,22360,-1103.54,22.72,51
456,2000,0.8257776,45848,0.0001,1.5348417639732361,0.35,43840,-837.07,19.68,100
437,3000,0.7527378,65069,0.0001,1.8130313158035278,0.31,63060,-703.22,18.26,148
421,4000,0.6847177999999999,82969,0.0001,2.137825310230255,0.32,80960,-641.45,17.9,196
415,5000,0.6210336000000001,99728,0.0001,2.357107388973236,0.33,97720,-516.54,16.67,239
412,6000,0.5612216,115468,0.0001,2.797856068611145,0.4,113460,-342.86,14.7,279
407,7000,0.5045104,130392,0.0001,4.063513398170471,0.46,128390,-309.58,14.7,320
405,8000,0.4498246,144783,0.0001,5.244119644165039,0.49,142780,-238.68,13.27,356
402,9000,0.3980914,158397,0.0001,6.1263649463653564,0.47,156390,-236.69,13.62,393
399,10000,0.348357,171485,0.0001,6.46552472114563,0.49,169480,-110.88,12.52,429
393,11000,0.300439,184095,0.0001,6.710914182662964,0.51,182090,-98.31,11.94,467
391,12000,0.25386240000000015,196352,0.0001,7.136593961715699,0.54,194350,-87.68,12.11,501
390,13000,0.20850940000000007,208287,0.0001,8.027004098892212,0.57,206280,-42.56,11.7,533
389,14000,0.16448260000000015,219873,0.0001,7.77168459892273,0.55,217870,-34.31,11.7,563
389,15000,0.12166040000000022,231142,0.0001,8.2429829120636,0.6,229140,18.24,10.73,593
387,16000,0.07927519999999999,242296,0.0001,8.914152193069459,0.58,240290,22.75,11.26,624
384,17000,0.05,253030,0.0001,8.634342288970947,0.61,251020,58.14,10.25,657
383,18000,0.05,263751,0.0001,9.127200317382812,0.54,261750,43.44,10.55,688
380,19000,0.05,274433,0.0001,9.070902633666993,0.61,272430,49.21,10.57,720
378,20000,0.05,285218,0.0001,9.400335121154786,0.58,283210,43.11,10.82,753
377,21000,0.05,295792,0.0001,10.075614643096923,0.61,293790,52.16,10.6,784
376,22000,0.05,306514,0.0001,9.686300373077392,0.5,304510,44.39,10.48,814
375,23000,0.05,317132,0.0001,9.487750434875489,0.56,315130,52.03,10.28,844
375,24000,0.05,327846,0.0001,9.467047119140625,0.51,325840,43.92,10.51,873
375,25000,0.05,338570,0.0001,10.116392707824707,0.57,336560,47.28,10.82,902
373,26000,0.05,349200,0.0001,10.038116359710694,0.53,347190,43.28,10.6,934
372,27000,0.05,359820,0.0001,10.13494815826416,0.55,357810,38.26,10.72,967
371,28000,0.05,370504,0.0001,10.104922199249268,0.46,368500,39.39,10.83,996
370,29000,0.05,381090,0.0001,10.319891548156738,0.58,379080,48.28,10.65,1027
370,30000,0.05,391668,0.0001,10.30295925140381,0.51,389660,31.36,10.62,1056
370,31000,0.05,402354,0.0001,10.568938446044921,0.55,400350,47.27,10.4,1085
370,32000,0.05,412912,0.0001,10.103804206848144,0.54,410910,47.2,10.34,1113
369,33000,0.05,423602,0.0001,10.475145435333252,0.56,421600,44.2,10.52,1147
368,34000,0.05,434350,0.0001,10.197961616516114,0.55,432340,39.4,10.96,1179
367,35000,0.05,444964,0.0001,10.01081886291504,0.61,442960,45.79,10.51,1212
366,36000,0.05,455491,0.0001,9.786228275299072,0.53,453490,44.68,10.81,1243
365,37000,0.05,466148,0.0001,9.498490619659425,0.61,464140,51.91,10.77,1276
364,38000,0.05,476768,0.0001,9.84144229888916,0.62,474760,47.87,10.73,1306
365,39000,0.05,487349,0.0001,9.614528846740722,0.6,485340,45.59,10.42,1334
365,40000,0.05,497934,0.0001,9.498131561279298,0.51,495930,38.72,10.91,1363
