time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
505,1000,0.9040044,25262,1e-05,40.089541625976565,0.19,23260,-1211.35,23.57,50
478,2000,0.8249416,46068,1e-05,35.46074600219727,0.13,44060,-804.94,19.48,96
464,3000,0.7537258,64809,1e-05,19.450642013549803,0.12,62800,-677.31,18.29,139
456,4000,0.6857704,82692,1e-05,8.891573429107666,0.19,80690,-577.45,17.36,181
451,5000,0.6224130000000001,99365,1e-05,4.976176691055298,0.24,97360,-404.71,15.24,220
448,6000,0.561309,115445,1e-05,1.9390231609344482,0.37,113440,-436.51,15.68,257
444,7000,0.5040848,130504,1e-05,1.6412604928016663,0.43,128500,-327.41,14.78,293
440,8000,0.4498854000000001,144767,1e-05,2.4264699935913088,0.48,142760,-273.43,13.71,328
437,9000,0.39818639999999994,158372,1e-05,2.390175199508667,0.54,156370,-189.34,13.54,362
433,10000,0.3478819999999999,171610,1e-05,2.484506845474243,0.47,169600,-178.64,13.16,395
430,11000,0.29980439999999986,184262,1e-05,3.1122353076934814,0.52,182260,-122.92,12.9,427
427,12000,0.25314800000000004,196540,1e-05,3.8939207792282104,0.59,194530,-98.53,12.47,459
424,13000,0.20789380000000002,208449,1e-05,3.2665608406066893,0.39,206440,-72.98,11.74,490
422,14000,0.16392400000000007,220020,1e-05,4.822440576553345,0.51,218010,-29.78,11.28,521
420,15000,0.12067240000000001,231402,1e-05,4.368114399909973,0.52,229400,17.7,11.25,549
418,16000,0.07890660000000016,242393,1e-05,5.138727879524231,0.46,240390,16.26,10.89,578
416,17000,0.05,253154,1e-05,5.2015989303588865,0.63,251150,48.83,10.39,607
414,18000,0.05,263805,1e-05,5.343281078338623,0.57,261800,42.31,10.72,636
412,19000,0.05,274670,1e-05,5.437268161773682,0.53,272660,52.55,11.07,665
410,20000,0.05,285492,1e-05,6.125812101364136,0.54,283490,50.62,10.65,695
409,21000,0.05,296186,1e-05,6.136657094955444,0.66,294180,51.93,11.05,723
407,22000,0.05,306875,1e-05,5.62725944519043,0.55,304870,46.44,10.67,752
406,23000,0.05,317580,1e-05,6.033462238311768,0.53,315570,54.95,10.71,781
405,24000,0.05,328295,1e-05,6.194682931900024,0.58,326290,43.0,10.96,810
404,25000,0.05,338945,1e-05,5.575164890289306,0.58,336940,47.53,10.77,838
403,26000,0.05,349590,1e-05,5.557837581634521,0.62,347580,51.06,10.74,866
402,27000,0.05,360344,1e-05,5.958285570144653,0.59,358340,40.7,10.67,896
401,28000,0.05,370941,1e-05,6.235115718841553,0.57,368940,47.3,10.6,924
400,29000,0.05,381628,1e-05,6.375969886779785,0.56,379620,46.88,10.91,953
399,30000,0.05,392202,1e-05,5.599401521682739,0.56,390200,41.53,10.68,982
398,31000,0.05,402905,1e-05,5.9690642833709715,0.55,400900,38.1,10.81,1010
397,32000,0.05,413566,1e-05,5.870511865615844,0.53,411560,38.13,10.34,1039
396,33000,0.05,424268,1e-05,5.81095323562622,0.53,422260,49.97,10.33,1069
395,34000,0.05,434980,1e-05,5.855827665328979,0.54,432970,38.78,11.1,1098
395,35000,0.05,445714,1e-05,5.537572765350342,0.55,443710,44.44,10.76,1127
394,36000,0.05,456319,1e-05,6.172369718551636,0.56,454310,42.63,10.77,1157
393,37000,0.05,466979,1e-05,6.092793369293213,0.48,464970,37.43,10.56,1185
393,38000,0.05,477599,1e-05,5.501597499847412,0.5,475590,38.48,10.75,1213
392,39000,0.05,488299,1e-05,6.047384881973267,0.56,486290,43.15,10.57,1243
392,40000,0.05,499072,1e-05,5.738753461837769,0.54,497070,44.66,10.53,1272
