time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
502,1000,0.9065618000000001,24589,0.001,2.1207529067993165,0.32,22580,-1181.65,23.51,48
470,2000,0.8267579999999999,45590,0.001,2.753563928604126,0.2,43580,-854.13,19.88,96
459,3000,0.7527416,65068,0.001,2.85319299697876,0.24,63060,-717.8,18.49,141
452,4000,0.684486,83030,0.001,2.9871434926986695,0.36,81020,-602.2,17.53,183
447,5000,0.6209652,99746,0.001,3.0253065824508667,0.31,97740,-439.58,15.74,223
441,6000,0.5596066,115893,0.001,3.2118296384811402,0.27,113890,-442.27,15.86,262
438,7000,0.5021278,131019,0.001,3.453391194343567,0.25,129010,-350.68,14.85,298
435,8000,0.4474419999999999,145410,0.001,3.3729178667068482,0.37,143400,-271.51,14.13,334
431,9000,0.3951464000000001,159172,0.001,3.4162412881851196,0.41,157170,-228.66,13.65,368
427,10000,0.34394140000000006,172647,0.001,3.9909137725830077,0.39,170640,-174.55,13.12,403
424,11000,0.29452239999999985,185652,0.001,4.1067709684371945,0.3,183650,-150.98,12.5,437
421,12000,0.24686660000000005,198193,0.001,4.011909413337707,0.4,196190,-70.82,12.02,470
419,13000,0.2009474000000001,210277,0.001,4.0509789228439335,0.35,208270,-64.21,11.76,501
417,14000,0.1556970000000002,222185,0.001,4.365531945228577,0.4,220180,-48.98,12.14,532
415,15000,0.1120540000000001,233670,0.001,3.9778817653656007,0.45,231660,-5.93,11.11,562
413,16000,0.06934580000000012,244909,0.001,4.56468563079834,0.33,242900,3.37,11.23,592
410,17000,0.05,255957,0.001,4.458901143074035,0.51,253950,33.31,10.99,623
408,18000,0.05,266980,0.001,4.566343212127686,0.37,264970,19.1,11.14,653
406,19000,0.05,277853,0.001,5.1300757884979244,0.52,275850,46.65,10.8,683
404,20000,0.05,288761,0.001,4.981371259689331,0.36,286760,31.08,10.73,713
403,21000,0.05,299790,0.001,4.16671199798584,0.27,297780,16.05,11.03,743
402,22000,0.05,310675,0.001,5.168921661376953,0.44,308670,25.78,11.16,772
400,23000,0.05,321642,0.001,4.92701678276062,0.37,319640,20.16,11.21,802
399,24000,0.05,332656,0.001,5.020296478271485,0.54,330650,43.42,10.83,832
398,25000,0.05,343725,0.001,4.873674488067627,0.46,341720,23.18,11.49,863
397,26000,0.05,354676,0.001,4.858093214035034,0.47,352670,38.93,10.96,892
396,27000,0.05,365663,0.001,5.002960109710694,0.49,363660,38.49,10.97,922
395,28000,0.05,376638,0.001,4.923534154891968,0.38,374630,19.24,10.79,951
394,29000,0.05,387646,0.001,5.012393522262573,0.5,385640,37.46,10.99,982
393,30000,0.05,398604,0.001,4.890970945358276,0.37,396600,21.98,10.95,1012
392,31000,0.05,409584,0.001,4.851868343353272,0.47,407580,18.22,11.14,1043
391,32000,0.05,420653,0.001,4.8665422916412355,0.39,418650,25.59,11.3,1074
390,33000,0.05,431954,0.001,4.616234350204468,0.36,429950,-6.89,11.68,1105
390,34000,0.05,443073,0.001,4.943774890899658,0.38,441070,19.93,11.02,1135
389,35000,0.05,454168,0.001,5.11227068901062,0.37,452160,23.54,11.08,1165
388,36000,0.05,465320,0.001,4.866193628311157,0.48,463310,34.14,10.99,1196
388,37000,0.05,476563,0.001,4.945088720321655,0.53,474560,44.9,10.97,1227
387,38000,0.05,487820,0.001,4.935925817489624,0.42,485810,16.08,11.42,1258
387,39000,0.05,498944,0.001,4.6033287525177,0.4,496940,29.42,11.21,1289
