time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
458,1000,0.904563,25115,1e-05,31.97709789276123,0.16,23110,-1207.22,23.57,54
436,2000,0.8256826,45873,1e-05,1.6144612312316895,0.2,43870,-961.81,21.45,105
413,3000,0.7507389999999999,65595,1e-05,1.4939294099807738,0.26,63590,-806.14,19.63,158
419,4000,0.6805302,84071,1e-05,1.5412260353565217,0.45,82070,-600.41,17.89,200
421,5000,0.6165153999999999,100917,1e-05,1.7691232085227966,0.45,98910,-453.69,16.09,239
423,6000,0.5563842000000001,116741,1e-05,1.9222901105880736,0.41,114740,-387.74,15.02,275
421,7000,0.4992094,131787,1e-05,2.139484703540802,0.45,129780,-342.55,15.0,312
417,8000,0.44417399999999996,146270,1e-05,2.7371612429618835,0.44,144260,-316.73,14.07,350
415,9000,0.3922318,159939,1e-05,2.818880009651184,0.61,157930,-229.07,13.6,384
414,10000,0.34231500000000015,173075,1e-05,3.8306006669998167,0.55,171070,-156.36,12.89,417
413,11000,0.29384600000000005,185830,1e-05,3.5741585731506347,0.51,183820,-145.67,12.51,449
413,12000,0.2472466000000002,198093,1e-05,3.513243627548218,0.52,196090,-107.99,12.23,479
411,13000,0.20250160000000006,209868,1e-05,3.855127239227295,0.5,207860,-59.28,11.96,510
408,14000,0.15863440000000006,221412,1e-05,4.018021035194397,0.51,219410,-28.92,11.28,542
406,15000,0.11581600000000003,232680,1e-05,4.848421740531921,0.57,230670,1.15,11.18,572
405,16000,0.0742098000000001,243629,1e-05,4.785267901420593,0.59,241620,25.21,10.71,600
402,17000,0.05,254395,1e-05,5.235216951370239,0.61,252390,50.67,10.74,631
401,18000,0.05,265108,1e-05,5.477296352386475,0.63,263100,49.79,10.73,660
399,19000,0.05,275857,1e-05,5.132431292533875,0.56,273850,41.53,10.65,689
398,20000,0.05,286366,1e-05,5.680223989486694,0.48,284360,37.37,10.57,718
396,21000,0.05,297013,1e-05,6.110273838043213,0.5,295010,35.6,10.69,748
396,22000,0.05,307674,1e-05,5.950337505340576,0.57,305670,50.02,10.8,776
394,23000,0.05,318281,1e-05,5.8138837814331055,0.53,316280,44.68,10.75,807
392,24000,0.05,328851,1e-05,5.855622816085815,0.63,326850,49.73,10.56,838
390,25000,0.05,339336,1e-05,6.318433475494385,0.58,337330,46.89,10.63,868
389,26000,0.05,350004,1e-05,5.57873125076294,0.57,348000,44.1,10.96,899
387,27000,0.05,360572,1e-05,6.442406892776489,0.59,358570,35.9,10.6,929
386,28000,0.05,371154,1e-05,6.061303329467774,0.47,369150,25.1,10.47,959
386,29000,0.05,381782,1e-05,6.062065172195434,0.59,379780,44.09,10.84,988
386,30000,0.05,392340,1e-05,6.017358827590942,0.61,390330,52.7,10.26,1016
385,31000,0.05,402977,1e-05,5.968119049072266,0.52,400970,35.45,10.8,1044
385,32000,0.05,413769,1e-05,6.308837223052978,0.62,411760,55.73,10.59,1073
385,33000,0.05,424456,1e-05,5.390732383728027,0.54,422450,44.28,10.65,1100
385,34000,0.05,435024,1e-05,5.692820024490357,0.65,433020,62.91,10.6,1127
385,35000,0.05,445626,1e-05,5.771504068374634,0.56,443620,48.33,10.54,1155
385,36000,0.05,456256,1e-05,5.8982220649719235,0.56,454250,47.56,10.55,1184
385,37000,0.05,466923,1e-05,6.060185956954956,0.51,464920,37.79,10.75,1212
384,38000,0.05,477495,1e-05,5.3847636699676515,0.57,475490,51.71,10.4,1241
383,39000,0.05,488159,1e-05,5.2063307762146,0.61,486150,50.2,10.64,1271
383,40000,0.05,498774,1e-05,5.759251976013184,0.53,496770,51.12,10.49,1300
