train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
42.93207359313965,22950,23.68,48,0.2,1e-05,-1254.09,517,1000,24954,0.9051748000000001
31.638428497314454,43790,20.28,92,0.15,1e-05,-854.6,492,2000,45798,0.8259676
3.0309382915496825,63400,19.54,136,0.24,1e-05,-797.0,479,3000,65410,0.7514420000000002
1.614615297317505,81590,18.56,177,0.35,1e-05,-681.67,470,4000,83591,0.6823542000000001
1.6918724179267883,98470,16.66,216,0.38,1e-05,-505.77,464,5000,100479,0.6181798000000001
2.203731095790863,114060,15.49,253,0.42,1e-05,-385.92,458,6000,116070,0.558934
2.295335125923157,128840,13.84,287,0.4,1e-05,-261.2,454,7000,130848,0.5027776000000002
2.5040427684783935,143110,13.85,322,0.42,1e-05,-239.75,449,8000,145117,0.44855540000000005
3.230155420303345,156780,13.6,356,0.55,1e-05,-229.84,445,9000,158783,0.3966246
3.703985834121704,169960,12.87,388,0.51,1e-05,-159.66,442,10000,171969,0.3465177999999999
3.932049870491028,182540,12.28,419,0.44,1e-05,-117.11,439,11000,184541,0.2987442
4.922347640991211,194850,12.42,450,0.5,1e-05,-107.25,436,12000,196858,0.25193960000000015
5.172116279602051,206810,12.15,482,0.53,1e-05,-58.73,433,13000,208812,0.2065144000000001
5.533804082870484,218340,11.48,511,0.67,1e-05,-12.34,430,14000,220345,0.16268899999999997
6.539030742645264,229640,11.22,540,0.61,1e-05,12.99,428,15000,231645,0.1197490000000001
6.558495569229126,240710,10.93,569,0.57,1e-05,29.08,426,16000,242719,0.07766779999999995
6.988637495040893,251370,10.07,596,0.59,1e-05,50.81,424,17000,253378,0.05
7.175486278533936,261980,10.77,625,0.55,1e-05,40.06,422,18000,263988,0.05
6.8527062892913815,272510,10.89,652,0.58,1e-05,37.29,420,19000,274517,0.05
7.5601026058197025,283010,10.29,680,0.66,1e-05,54.44,418,20000,285019,0.05
7.84832501411438,293770,10.69,709,0.54,1e-05,41.37,417,21000,295777,0.05
7.293092918395996,304420,10.54,736,0.58,1e-05,46.85,415,22000,306430,0.05
7.898896503448486,315120,10.68,765,0.46,1e-05,36.44,414,23000,317125,0.05
7.837998723983764,325680,10.3,793,0.62,1e-05,54.24,413,24000,327681,0.05
8.375233364105224,336210,10.66,821,0.62,1e-05,51.12,411,25000,338211,0.05
8.53362250328064,346860,10.45,850,0.63,1e-05,46.1,410,26000,348868,0.05
8.670428800582886,357440,10.69,878,0.54,1e-05,35.47,409,27000,359442,0.05
8.736722946166992,368040,10.67,907,0.56,1e-05,48.81,407,28000,370050,0.05
8.736512565612793,378570,10.75,934,0.56,1e-05,38.15,407,29000,380575,0.05
8.374240970611572,389180,10.2,963,0.6,1e-05,52.63,406,30000,391183,0.05
8.586252117156983,399800,10.37,991,0.59,1e-05,48.4,405,31000,401805,0.05
8.953748178482055,410340,10.41,1018,0.64,1e-05,58.3,404,32000,412343,0.05
8.625068759918213,420940,10.49,1047,0.66,1e-05,64.51,403,33000,422943,0.05
8.79119577407837,431470,10.5,1074,0.56,1e-05,48.64,403,34000,433479,0.05
9.11897668838501,442060,10.69,1103,0.64,1e-05,50.4,402,35000,444063,0.05
8.712039375305176,452760,10.71,1130,0.59,1e-05,53.91,402,36000,454764,0.05
8.782735061645507,463330,10.53,1159,0.6,1e-05,50.1,401,37000,465340,0.05
8.92829098701477,474000,10.86,1187,0.51,1e-05,47.83,400,38000,476004,0.05
9.63201379776001,484620,10.68,1214,0.64,1e-05,58.39,400,39000,486625,0.05
9.763875007629395,495180,10.47,1242,0.58,1e-05,48.04,400,40000,497185,0.05
