     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
    81,    93,    89,   111,    94,    80,   100,    84,   359,   379,   365,   470,   374,   360,   375,   372
    69,    66,    79,   113,    93,    82,    97,    87,   352,   328,   377,   470,   380,   370,   382,   372
    79,    90,    74,   103,    81,    69,   118,    87,   366,   390,   348,   455,   362,   319,   423,   389
    69,    87,    81,    84,    99,    94,   105,    91,   335,   376,   356,   417,   415,   386,   407,   383
    50,    48,    64,    59,    49,    39,    58,    56,   227,   212,   262,   270,   234,   213,   256,   253
    16,    15,    25,    32,    31,    24,    21,    24,    96,   101,   124,   128,   132,   123,   106,   122
