    90,    95,   101,   118,   105,   105,   116,    89,   521,   543,   543,   588,   571,   558,   572,   531
    74,    85,    87,    92,    82,    89,    97,    79,   304,   333,   332,   367,   329,   343,   341,   336
    27,    33,    25,    33,    26,    27,    30,    40,    86,    83,    80,   107,    87,    85,    96,   106
     6,     5,     5,     5,     6,     5,     8,     4,    12,    10,    11,    11,    13,    11,    13,    10
