train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
31.088887786865236,22460,23.93,47,0.18,1e-05,-1221.18,517,1000,24463,0.9070406
1.5198536157608031,43630,20.33,93,0.22,1e-05,-887.25,488,2000,45635,0.8265870000000001
1.5145666599273682,63450,18.62,139,0.34,1e-05,-747.26,470,3000,65460,0.7512519999999999
1.7670035362243652,81530,16.86,180,0.33,1e-05,-566.23,463,4000,83531,0.6825821999999999
1.8411791741847991,98530,16.34,219,0.4,1e-05,-485.33,458,5000,100536,0.6179631999999999
1.7222638845443725,114450,15.44,256,0.53,1e-05,-405.89,453,6000,116457,0.5574633999999998
2.51686372756958,129260,14.86,291,0.48,1e-05,-341.56,449,7000,131269,0.5011778000000001
3.2359740257263185,143480,14.31,324,0.42,1e-05,-304.87,447,8000,145483,0.4471645999999999
2.7835097551345824,157170,13.24,357,0.48,1e-05,-213.85,445,9000,159172,0.3951464000000001
3.425670528411865,170220,12.51,389,0.48,1e-05,-144.52,441,10000,172228,0.3455336000000001
3.947610545158386,182940,12.49,422,0.54,1e-05,-120.48,438,11000,184944,0.29721280000000005
4.505461728572845,195280,11.73,453,0.4,1e-05,-78.05,435,12000,197286,0.25031320000000024
4.555503463745117,207240,11.71,484,0.57,1e-05,-26.76,432,13000,209245,0.20486899999999997
4.08645875453949,218740,11.44,513,0.56,1e-05,-21.19,429,14000,220742,0.1611804000000001
4.366447019577026,230060,11.3,543,0.5,1e-05,-3.0,426,15000,232064,0.11815680000000006
4.358294939994812,241030,10.7,572,0.45,1e-05,33.02,424,16000,243036,0.07646319999999995
5.409626388549805,251820,10.6,601,0.65,1e-05,55.83,421,17000,253829,0.05
5.831027936935425,262460,10.69,629,0.64,1e-05,53.08,420,18000,264470,0.05
5.72874002456665,273160,10.87,658,0.48,1e-05,36.97,418,19000,275165,0.05
6.346940422058106,283950,10.8,687,0.58,1e-05,58.69,415,20000,285960,0.05
5.839324235916138,294580,10.78,716,0.52,1e-05,41.4,413,21000,296584,0.05
6.135362863540649,305250,10.72,744,0.44,1e-05,33.46,412,22000,307255,0.05
5.867002868652344,315970,10.75,774,0.65,1e-05,47.59,410,23000,317977,0.05
6.116357612609863,326700,10.78,803,0.48,1e-05,36.59,409,24000,328707,0.05
6.234877967834473,337370,10.56,831,0.65,1e-05,60.27,408,25000,339371,0.05
6.6889725685119625,347970,10.67,860,0.53,1e-05,36.91,406,26000,349975,0.05
6.710667991638184,358750,10.78,889,0.51,1e-05,33.93,405,27000,360752,0.05
5.907855272293091,369530,10.93,918,0.67,1e-05,54.76,404,28000,371531,0.05
6.273062515258789,380380,10.93,946,0.47,1e-05,33.38,403,29000,382387,0.05
5.977088165283203,390960,10.39,975,0.52,1e-05,41.29,402,30000,392965,0.05
5.749531030654907,401630,11.08,1004,0.6,1e-05,49.28,401,31000,403638,0.05
5.807965087890625,412270,10.52,1032,0.56,1e-05,49.22,401,32000,414279,0.05
6.07337498664856,422980,10.6,1060,0.56,1e-05,43.53,400,33000,424985,0.05
5.740264987945556,433610,10.66,1087,0.55,1e-05,44.35,400,34000,435614,0.05
5.906391954421997,444330,10.82,1116,0.6,1e-05,46.79,399,35000,446338,0.05
6.299189662933349,454940,10.22,1144,0.59,1e-05,53.72,399,36000,456948,0.05
5.921337461471557,465700,10.83,1173,0.54,1e-05,50.98,398,37000,467704,0.05
6.331397581100464,476410,10.59,1201,0.61,1e-05,61.49,398,38000,478411,0.05
5.679516768455505,487060,10.68,1230,0.53,1e-05,38.72,397,39000,489068,0.05
5.825781011581421,497730,10.72,1258,0.53,1e-05,38.52,397,40000,499732,0.05
