time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
523,1000,0.9075498000000001,24329,0.001,1.441091775894165,0.22,22320,-1106.14,22.68,46
491,2000,0.8259752,45796,0.001,1.562871503829956,0.3,43790,-870.35,20.1,93
478,3000,0.7508378,65569,0.001,2.007749545574188,0.31,63560,-778.96,19.74,136
471,4000,0.6819628,83694,0.001,2.0479730129241944,0.3,81690,-563.69,17.18,177
464,5000,0.6179518,100539,0.001,2.5422780990600584,0.3,98530,-493.07,16.11,216
458,6000,0.557699,116395,0.001,3.8701725959777833,0.33,114390,-408.59,15.57,253
454,7000,0.5002810000000001,131505,0.001,5.063003921508789,0.47,129500,-306.82,14.48,289
451,8000,0.4464692000000001,145666,0.001,5.8214093208312985,0.42,143660,-242.48,13.54,322
449,9000,0.39459160000000015,159318,0.001,7.09862322807312,0.4,157310,-219.09,13.24,354
445,10000,0.34424920000000003,172566,0.001,6.86885437965393,0.41,170560,-183.97,13.02,387
441,11000,0.29576500000000017,185325,0.001,7.790016794204712,0.5,183320,-140.99,12.7,419
439,12000,0.2489452000000001,197646,0.001,7.624497699737549,0.58,195640,-79.76,12.39,449
436,13000,0.2031400000000001,209700,0.001,8.900308322906493,0.45,207690,-40.15,11.39,480
433,14000,0.15936020000000006,221221,0.001,8.708816862106323,0.52,219220,-30.85,11.53,510
432,15000,0.11641639999999998,232522,0.001,9.340846061706543,0.5,230520,-4.09,11.0,538
429,16000,0.07475320000000008,243486,0.001,9.389621162414551,0.54,241480,33.52,10.71,566
427,17000,0.05,254318,0.001,9.278098201751709,0.44,252310,21.48,10.86,595
425,18000,0.05,264989,0.001,9.695730495452882,0.6,262980,43.14,11.04,623
423,19000,0.05,275656,0.001,9.753159999847412,0.53,273650,45.19,10.74,651
421,20000,0.05,286339,0.001,9.74458646774292,0.54,284330,34.77,10.96,679
419,21000,0.05,297080,0.001,9.102934217453003,0.52,295070,41.15,11.12,707
417,22000,0.05,308153,0.001,9.424553489685058,0.48,306150,31.14,10.75,737
417,23000,0.05,318890,0.001,9.630819272994994,0.48,316880,30.44,10.85,764
415,24000,0.05,329513,0.001,9.995291805267334,0.56,327510,49.11,10.69,792
414,25000,0.05,340318,0.001,10.338446712493896,0.56,338310,39.0,11.0,821
413,26000,0.05,351226,0.001,9.222318172454834,0.51,349220,34.14,11.04,850
411,27000,0.05,362049,0.001,9.955344724655152,0.59,360040,45.27,11.2,879
410,28000,0.05,372835,0.001,9.726367092132568,0.53,370830,42.43,10.5,907
410,29000,0.05,383681,0.001,10.08201332092285,0.43,381680,42.28,10.66,935
409,30000,0.05,394496,0.001,9.841712856292725,0.55,392490,31.84,10.84,963
408,31000,0.05,405300,0.001,9.488252639770508,0.58,403290,42.3,10.86,992
407,32000,0.05,416009,0.001,9.585685110092163,0.54,414000,49.39,10.45,1020
407,33000,0.05,426762,0.001,9.905063343048095,0.54,424760,39.38,10.62,1048
406,34000,0.05,437627,0.001,9.83309621810913,0.51,435620,40.55,10.69,1076
405,35000,0.05,448394,0.001,9.392063665390015,0.49,446390,40.3,10.86,1105
405,36000,0.05,459165,0.001,9.349917888641357,0.54,457160,45.56,10.72,1133
404,37000,0.05,469850,0.001,9.044303941726685,0.52,467840,37.97,10.98,1161
404,38000,0.05,480512,0.001,9.785278606414796,0.51,478510,38.13,10.82,1189
403,39000,0.05,491342,0.001,9.433841037750245,0.58,489340,47.25,11.25,1218
