time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
529,1000,0.9045097999999999,25129,1e-05,40.90584487915039,0.18,23120,-1363.84,25.4,47
510,2000,0.8153086,48603,1e-05,56.58401298522949,0.22,46600,-1146.15,22.99,95
491,3000,0.7352122000000001,69681,1e-05,108.26846008300781,0.13,67680,-877.88,20.26,141
481,4000,0.6641104,88392,1e-05,125.11388473510742,0.18,86390,-671.86,18.22,183
473,5000,0.6027404,104542,1e-05,134.44921875,0.18,102540,-397.69,15.89,220
467,6000,0.5457936000000001,119528,1e-05,119.56087112426758,0.16,117520,-339.41,14.67,255
461,7000,0.490857,133985,1e-05,90.21397323608399,0.12,131980,-312.51,14.6,290
457,8000,0.43797620000000004,147901,1e-05,54.48355293273926,0.13,145900,-217.4,13.82,323
453,9000,0.387155,161275,1e-05,32.64976081848145,0.07,159270,-183.7,13.12,355
448,10000,0.33645920000000007,174616,1e-05,22.005611991882326,0.16,172610,-180.55,13.33,389
446,11000,0.2871922,187581,1e-05,16.37576904296875,0.17,185580,-89.63,12.08,420
443,12000,0.24007979999999995,199979,1e-05,12.390076160430908,0.2,197970,-86.01,12.17,451
440,13000,0.1930016,212368,1e-05,9.815408897399902,0.26,210360,-137.41,12.87,482
437,14000,0.14732559999999995,224388,1e-05,7.625870180130005,0.3,222380,-32.25,11.46,512
434,15000,0.10323420000000005,235991,1e-05,6.411476755142212,0.36,233990,-1.31,11.46,542
431,16000,0.06049559999999998,247238,1e-05,6.356410980224609,0.37,245230,19.59,11.28,572
429,17000,0.05,258337,1e-05,5.623231363296509,0.32,256330,25.41,11.21,601
427,18000,0.05,269407,1e-05,5.689845609664917,0.38,267400,23.14,11.05,629
425,19000,0.05,280394,1e-05,6.125134134292603,0.43,278390,35.38,11.19,658
424,20000,0.05,291426,1e-05,5.924261903762817,0.49,289420,41.19,11.08,687
422,21000,0.05,302352,1e-05,6.602663326263428,0.48,300350,44.58,10.87,715
420,22000,0.05,313233,1e-05,6.821379566192627,0.43,311230,27.9,10.63,744
419,23000,0.05,324115,1e-05,6.8213437557220455,0.51,322110,39.88,11.03,772
418,24000,0.05,334998,1e-05,7.684488677978516,0.54,332990,42.78,11.02,801
416,25000,0.05,345774,1e-05,7.628049850463867,0.52,343770,40.37,10.7,829
415,26000,0.05,356717,1e-05,8.399425888061524,0.56,354710,40.77,11.24,858
414,27000,0.05,367530,1e-05,7.526387786865234,0.49,365520,36.37,10.55,887
412,28000,0.05,378345,1e-05,8.3297203540802,0.44,376340,29.19,11.17,916
412,29000,0.05,389165,1e-05,8.43923397064209,0.49,387160,37.11,10.95,944
411,30000,0.05,399917,1e-05,7.957170581817627,0.51,397910,38.81,11.12,971
410,31000,0.05,410554,1e-05,8.643297290802002,0.53,408550,41.54,10.77,1000
409,32000,0.05,421376,1e-05,8.59815845489502,0.51,419370,35.85,10.94,1028
409,33000,0.05,432115,1e-05,8.123034811019897,0.51,430110,41.09,10.61,1055
408,34000,0.05,442943,1e-05,8.600988531112671,0.62,440940,55.5,10.76,1083
408,35000,0.05,453759,1e-05,9.142189598083496,0.52,451750,37.68,10.88,1111
407,36000,0.05,464424,1e-05,8.881550598144532,0.47,462420,41.84,10.75,1139
407,37000,0.05,475157,1e-05,8.762015247344971,0.47,473150,40.22,10.48,1167
406,38000,0.05,485889,1e-05,8.824983644485474,0.52,483880,40.02,10.85,1195
406,39000,0.05,496548,1e-05,9.099324703216553,0.58,494540,52.47,10.78,1221
