time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
492,1000,0.9057106000000001,24813,1e-05,47.22318344116211,0.19,22810,-1162.52,23.22,50
454,2000,0.8255192,45916,1e-05,55.0628158569336,0.2,43910,-721.42,18.98,101
445,3000,0.7544554000000001,64617,1e-05,36.462693786621095,0.2,62610,-671.24,18.51,145
437,4000,0.6857704,82692,1e-05,14.02471857070923,0.15,80690,-581.98,17.68,189
426,5000,0.6226524,99302,1e-05,6.143578624725341,0.28,97300,-441.37,16.04,232
414,6000,0.5631444,114962,1e-05,1.3615814745426178,0.32,112960,-384.87,15.3,277
412,7000,0.505126,130230,1e-05,2.028945487737656,0.48,128220,-323.31,14.76,315
411,8000,0.450292,144660,1e-05,2.2244905471801757,0.5,142650,-297.46,14.45,351
410,9000,0.39890840000000005,158182,1e-05,2.3399980545043944,0.49,156180,-248.65,13.78,385
408,10000,0.34825059999999997,171513,1e-05,2.8876493692398073,0.49,169510,-169.24,13.08,419
407,11000,0.29961439999999995,184312,1e-05,3.155553197860718,0.52,182310,-127.43,12.53,452
405,12000,0.25212579999999996,196809,1e-05,3.7061840295791626,0.49,194800,-106.36,12.73,485
404,13000,0.20678799999999986,208740,1e-05,4.247119617462158,0.55,206730,-53.44,12.11,516
403,14000,0.16259020000000013,220371,1e-05,4.380079555511474,0.48,218370,-11.79,11.43,546
401,15000,0.11956659999999986,231693,1e-05,5.266690874099732,0.57,229690,-4.11,11.6,576
400,16000,0.0773258,242809,1e-05,5.825898838043213,0.55,240800,32.05,11.14,606
398,17000,0.05,253578,1e-05,5.972001838684082,0.56,251570,42.29,10.8,635
397,18000,0.05,264178,1e-05,6.429503393173218,0.61,262170,52.82,10.83,664
396,19000,0.05,274951,1e-05,6.845705652236939,0.58,272950,43.83,10.64,693
395,20000,0.05,285587,1e-05,6.304807710647583,0.62,283580,51.22,10.5,721
394,21000,0.05,296195,1e-05,6.9449357986450195,0.51,294190,47.45,10.47,750
393,22000,0.05,306766,1e-05,6.428966903686524,0.59,304760,50.89,10.76,778
392,23000,0.05,317422,1e-05,6.873991203308106,0.59,315420,49.43,10.94,808
391,24000,0.05,328033,1e-05,6.789482164382934,0.54,326030,44.7,10.53,836
391,25000,0.05,338582,1e-05,7.025593709945679,0.54,336580,42.87,10.5,864
390,26000,0.05,349242,1e-05,7.091574811935425,0.57,347240,32.66,10.72,893
390,27000,0.05,359783,1e-05,6.417663097381592,0.62,357780,55.55,10.24,921
389,28000,0.05,370369,1e-05,6.955052042007447,0.59,368360,51.39,10.62,950
388,29000,0.05,380959,1e-05,6.970433902740479,0.61,378950,58.78,10.58,980
387,30000,0.05,391452,1e-05,7.0965992450714115,0.69,389450,54.75,10.59,1010
385,31000,0.05,402055,1e-05,7.162409114837646,0.62,400050,58.13,10.57,1042
384,32000,0.05,412538,1e-05,6.889683246612549,0.61,410530,43.64,10.44,1072
383,33000,0.05,423203,1e-05,7.260343456268311,0.52,421200,43.95,10.71,1102
382,34000,0.05,433875,1e-05,7.520653104782104,0.52,431870,43.63,10.67,1133
381,35000,0.05,444535,1e-05,6.800434875488281,0.64,442530,46.49,11.0,1164
381,36000,0.05,455083,1e-05,6.6998372077941895,0.6,453080,48.79,10.72,1194
380,37000,0.05,465749,1e-05,6.956300973892212,0.62,463740,46.97,10.75,1223
379,38000,0.05,476341,1e-05,6.985319423675537,0.53,474340,42.55,10.36,1253
379,39000,0.05,486990,1e-05,6.707774066925049,0.63,484980,53.19,10.31,1283
378,40000,0.05,497609,1e-05,7.135454988479614,0.56,495600,48.89,10.3,1312
