time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
513,1000,0.9085568000000002,24064,0.001,1.4305517017841338,0.2,22060,-1069.81,21.99,46
491,2000,0.8271798,45479,0.001,2.0281001567840575,0.29,43470,-890.84,20.31,92
477,3000,0.7525858000000001,65109,0.001,2.026857614517212,0.24,63100,-745.58,18.88,136
467,4000,0.6848964,82922,0.001,2.8414543151855467,0.33,80920,-547.93,16.74,177
460,5000,0.6203078000000001,99919,0.001,2.7286394119262694,0.3,97910,-492.69,16.83,217
454,6000,0.5606629999999999,115615,0.001,3.357703995704651,0.33,113610,-390.93,14.97,254
450,7000,0.5042710000000001,130455,0.001,3.425556015968323,0.4,128450,-343.91,14.85,289
445,8000,0.4499424000000001,144752,0.001,3.9076041698455812,0.42,142750,-242.91,13.76,325
441,9000,0.39656,158800,0.001,4.050985980033874,0.32,156790,-248.37,13.83,359
438,10000,0.3452486000000001,172303,0.001,4.34225332736969,0.41,170300,-175.34,13.04,392
435,11000,0.29647559999999995,185138,0.001,4.430133366584778,0.4,183130,-112.97,12.48,425
431,12000,0.248892,197660,0.001,4.235231947898865,0.41,195650,-98.07,12.52,457
429,13000,0.20285120000000023,209776,0.001,4.304215836524963,0.42,207770,-64.78,11.63,488
426,14000,0.1585470000000001,221435,0.001,4.345957231521607,0.47,219430,-34.0,11.51,518
424,15000,0.11486600000000013,232930,0.001,4.539734864234925,0.42,230920,-22.78,11.36,549
422,16000,0.07239340000000016,244107,0.001,4.784518599510193,0.39,242100,13.44,11.05,577
420,17000,0.05,255215,0.001,5.128289318084716,0.43,253210,28.11,11.51,606
418,18000,0.05,266218,0.001,4.923541450500489,0.35,264210,10.53,11.17,635
416,19000,0.05,277260,0.001,4.707311034202576,0.42,275250,36.15,11.06,665
415,20000,0.05,288351,0.001,4.856067800521851,0.48,286350,23.24,10.92,694
413,21000,0.05,299384,0.001,4.7206179141998295,0.35,297380,28.42,10.76,724
412,22000,0.05,310359,0.001,4.68521900177002,0.44,308350,22.98,11.2,752
410,23000,0.05,321414,0.001,4.4364416122436525,0.34,319410,19.74,11.19,782
409,24000,0.05,332481,0.001,4.616380786895752,0.38,330480,24.0,10.73,811
408,25000,0.05,343439,0.001,4.695681619644165,0.52,341430,40.06,10.88,839
407,26000,0.05,354426,0.001,4.846612048149109,0.52,352420,38.22,11.14,869
406,27000,0.05,365556,0.001,4.849870252609253,0.36,363550,20.56,11.06,898
406,28000,0.05,376580,0.001,4.883044648170471,0.37,374570,27.87,11.08,927
405,29000,0.05,387571,0.001,4.624296188354492,0.42,385570,27.74,11.24,956
404,30000,0.05,398680,0.001,4.395694422721863,0.37,396670,18.59,11.0,985
403,31000,0.05,409811,0.001,4.28462827205658,0.32,407810,28.25,11.14,1014
403,32000,0.05,421016,0.001,4.642672872543335,0.37,419010,28.4,11.33,1044
402,33000,0.05,432155,0.001,4.411467719078064,0.45,430150,39.32,10.95,1074
401,34000,0.05,443221,0.001,4.4917922735214235,0.47,441220,26.17,11.19,1104
401,35000,0.05,454309,0.001,4.370472431182861,0.38,452300,28.6,10.95,1132
400,36000,0.05,465491,0.001,4.399804019927979,0.44,463490,37.46,11.15,1162
400,37000,0.05,476790,0.001,4.545537090301513,0.46,474780,-15.48,12.09,1191
399,38000,0.05,488057,0.001,4.468278861045837,0.41,486050,3.94,11.18,1222
398,39000,0.05,499027,0.001,4.313186264038086,0.4,497020,30.15,10.82,1251
