time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
497,1000,0.9053838,24899,1e-05,30.20751609802246,0.2,22890,-1110.51,22.79,50
472,2000,0.8250062,46051,1e-05,1.52523934841156,0.21,44050,-890.63,20.38,97
464,3000,0.7494470000000002,65935,1e-05,1.3950772881507874,0.37,63930,-796.82,19.21,141
457,4000,0.6800742,84191,1e-05,1.611346709728241,0.27,82190,-607.31,17.13,183
452,5000,0.6169144,100812,1e-05,1.6021235078573226,0.36,98810,-474.96,16.12,222
449,6000,0.5564069999999999,116735,1e-05,2.3387462735176086,0.38,114730,-417.53,15.66,259
444,7000,0.4990384,131832,1e-05,2.34838445186615,0.37,129830,-346.09,14.53,296
439,8000,0.44542420000000005,145941,1e-05,2.336489325761795,0.52,143940,-269.26,14.07,331
435,9000,0.3932311999999999,159676,1e-05,2.7514141321182253,0.46,157670,-192.94,13.15,366
432,10000,0.3440478000000001,172619,1e-05,3.284777116775513,0.42,170610,-173.83,12.82,399
429,11000,0.29594739999999997,185277,1e-05,3.481299877166748,0.49,183270,-110.35,12.08,431
427,12000,0.2499028000000002,197394,1e-05,3.58131148815155,0.53,195390,-107.07,12.14,461
425,13000,0.2049981999999999,209211,1e-05,3.884031391143799,0.53,207210,-38.47,11.61,491
422,14000,0.1609828000000001,220794,1e-05,4.367051720619202,0.59,218790,-31.55,11.63,521
420,15000,0.11814920000000007,232066,1e-05,4.473541808128357,0.54,230060,-9.61,11.34,551
419,16000,0.07624279999999994,243094,1e-05,5.123240613937378,0.66,241090,42.84,10.65,580
417,17000,0.05,253811,1e-05,5.504417610168457,0.6,251810,41.04,10.9,608
415,18000,0.05,264443,1e-05,5.548287868499756,0.58,262440,40.92,11.19,636
413,19000,0.05,275082,1e-05,5.594406318664551,0.53,273080,53.67,10.62,664
412,20000,0.05,285849,1e-05,6.892152500152588,0.47,283840,24.45,11.27,693
410,21000,0.05,296443,1e-05,5.5482744693756105,0.45,294440,34.97,10.85,721
409,22000,0.05,307165,1e-05,6.256170320510864,0.47,305160,33.55,10.97,749
408,23000,0.05,317909,1e-05,5.558903503417969,0.59,315900,45.35,10.63,778
406,24000,0.05,328623,1e-05,5.7410133361816404,0.62,326620,57.76,10.63,807
405,25000,0.05,339390,1e-05,5.628183364868164,0.68,337380,50.1,10.64,836
405,26000,0.05,350013,1e-05,6.029560947418213,0.58,348010,41.66,10.52,863
404,27000,0.05,360544,1e-05,6.476372289657593,0.63,358540,56.93,10.6,891
403,28000,0.05,371207,1e-05,6.159386157989502,0.59,369200,40.94,10.79,919
402,29000,0.05,381975,1e-05,5.7912109851837155,0.55,379970,47.24,10.5,948
401,30000,0.05,392693,1e-05,6.487878465652466,0.59,390690,48.07,10.96,977
400,31000,0.05,403404,1e-05,5.949843120574951,0.58,401400,43.95,10.72,1006
400,32000,0.05,414056,1e-05,6.175321435928344,0.49,412050,29.56,10.7,1035
399,33000,0.05,424742,1e-05,5.859983682632446,0.54,422740,29.66,10.78,1063
398,34000,0.05,435432,1e-05,5.994372129440308,0.57,433430,42.34,10.84,1092
397,35000,0.05,446167,1e-05,5.807538938522339,0.47,444160,39.43,10.63,1121
396,36000,0.05,456858,1e-05,6.724661016464234,0.5,454850,32.14,11.02,1150
396,37000,0.05,467554,1e-05,6.222834300994873,0.59,465550,51.39,10.83,1179
395,38000,0.05,478166,1e-05,5.856890916824341,0.63,476160,45.88,10.66,1207
395,39000,0.05,488889,1e-05,6.125661468505859,0.52,486880,44.63,10.84,1235
395,40000,0.05,499527,1e-05,6.17012996673584,0.62,497520,51.08,10.31,1264
