time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
504,1000,0.9090812,23926,0.001,4.225782418251038,0.17,21920,-1135.77,23.06,47
476,2000,0.8287720000000001,45060,0.001,4.701757264137268,0.22,43050,-928.76,20.84,94
462,3000,0.7561084,64182,0.001,4.97470703125,0.22,62180,-720.61,18.72,138
452,4000,0.6873284000000002,82282,0.001,5.399072313308716,0.24,80280,-639.82,18.02,181
445,5000,0.6224244,99362,0.001,5.681346321105957,0.26,97360,-502.43,16.3,223
440,6000,0.562354,115170,0.001,5.894395589828491,0.43,113160,-385.28,15.31,261
435,7000,0.5044952,130396,0.001,5.942928457260132,0.42,128390,-332.08,14.68,299
432,8000,0.4493077999999999,144919,0.001,6.427608442306519,0.36,142910,-269.55,14.47,335
428,9000,0.39624840000000017,158882,0.001,6.792150497436523,0.4,156880,-237.66,13.91,370
425,10000,0.3454994000000001,172237,0.001,7.585758113861084,0.4,170230,-188.24,13.07,405
422,11000,0.2959854000000002,185267,0.001,7.2488971710205075,0.36,183260,-140.54,12.83,438
419,12000,0.24803320000000006,197886,0.001,7.373462390899658,0.43,195880,-116.0,12.9,472
416,13000,0.20154780000000005,210119,0.001,7.669668579101563,0.37,208110,-95.87,12.16,504
414,14000,0.15633160000000001,222018,0.001,7.690379095077515,0.37,220010,-38.27,11.65,535
411,15000,0.1127418,233489,0.001,7.739064884185791,0.41,231480,-14.42,11.63,567
409,16000,0.06982840000000001,244782,0.001,7.6290247440338135,0.47,242780,24.16,11.28,597
407,17000,0.05,255891,0.001,7.983545446395874,0.47,253890,37.7,10.84,628
404,18000,0.05,267000,0.001,8.487445163726807,0.4,264990,16.11,11.36,659
402,19000,0.05,278015,0.001,8.326307249069213,0.43,276010,20.68,11.07,690
400,20000,0.05,288936,0.001,8.590293550491333,0.48,286930,36.76,11.12,720
399,21000,0.05,299879,0.001,8.734629583358764,0.44,297870,27.04,10.8,750
397,22000,0.05,310877,0.001,8.287462377548218,0.47,308870,37.11,10.95,781
396,23000,0.05,321868,0.001,8.971397924423218,0.41,319860,24.84,10.91,811
395,24000,0.05,332813,0.001,8.375366640090942,0.43,330810,30.01,11.11,842
394,25000,0.05,343761,0.001,8.642864418029784,0.45,341760,32.53,10.89,871
393,26000,0.05,354701,0.001,8.97168025970459,0.42,352700,18.03,10.78,902
392,27000,0.05,365648,0.001,8.710380744934081,0.44,363640,32.18,10.69,932
391,28000,0.05,376674,0.001,8.630274105072022,0.44,374670,38.41,11.06,962
390,29000,0.05,387750,0.001,8.363944578170777,0.51,385740,41.19,11.06,992
389,30000,0.05,398685,0.001,8.59646053314209,0.53,396680,22.88,11.01,1023
388,31000,0.05,409598,0.001,8.595322608947754,0.47,407590,24.96,11.03,1054
388,32000,0.05,420528,0.001,9.658307933807373,0.49,418520,34.56,11.05,1083
387,33000,0.05,431648,0.001,9.245099353790284,0.47,429640,40.27,10.8,1113
386,34000,0.05,442632,0.001,8.25332498550415,0.4,440630,11.38,11.17,1144
386,35000,0.05,453730,0.001,8.581972122192383,0.56,451720,30.36,11.35,1173
386,36000,0.05,464830,0.001,9.404858589172363,0.42,462820,25.28,10.86,1203
385,37000,0.05,475839,0.001,9.629537963867188,0.4,473830,14.78,11.22,1234
384,38000,0.05,486806,0.001,9.480293703079223,0.37,484800,-4.12,11.51,1264
384,39000,0.05,497999,0.001,9.708996963500976,0.49,495990,9.4,11.23,1295
