train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
54.10812225341797,23240,25.89,49,0.22,1e-05,-1390.48,514,1000,25245,0.9040689999999999
47.869327545166016,43950,18.59,94,0.22,1e-05,-691.15,487,2000,45960,0.825352
4.393832874298096,62750,19.11,135,0.31,1e-05,-757.31,479,3000,64753,0.7539386
1.3677158415317536,81000,18.16,176,0.33,1e-05,-667.98,470,4000,83003,0.6845886000000001
1.873086941242218,97750,16.31,214,0.31,1e-05,-497.42,464,5000,99755,0.6209310000000001
2.253404271602631,113540,15.41,251,0.43,1e-05,-383.83,459,6000,115548,0.5609176
2.9129939436912538,128560,14.45,286,0.5,1e-05,-313.62,456,7000,130565,0.5038530000000001
2.4324106931686402,142900,14.5,319,0.38,1e-05,-274.7,453,8000,144901,0.4493762
3.5690281629562377,156540,13.23,352,0.53,1e-05,-211.79,449,9000,158541,0.3975442000000001
4.3831685304641725,169660,12.89,384,0.53,1e-05,-136.48,446,10000,171670,0.347654
4.595001530647278,182330,12.17,416,0.6,1e-05,-82.2,442,11000,184333,0.2995346000000001
4.728926324844361,194620,11.96,447,0.57,1e-05,-90.56,439,12000,196626,0.2528212000000002
5.949297523498535,206500,11.79,477,0.53,1e-05,-59.93,436,13000,208505,0.207681
6.093166780471802,218120,11.74,507,0.62,1e-05,-27.23,433,14000,220121,0.16354020000000002
6.938814115524292,229320,11.06,536,0.58,1e-05,5.73,431,15000,231323,0.12097259999999999
6.832593488693237,240330,10.72,564,0.58,1e-05,23.15,429,16000,242337,0.07911939999999995
6.585812568664551,250990,10.86,592,0.59,1e-05,44.56,427,17000,253000,0.05
7.309573459625244,261610,10.45,620,0.58,1e-05,41.9,424,18000,263616,0.05
7.696113777160645,272210,10.52,648,0.59,1e-05,46.96,422,19000,274218,0.05
7.861264419555664,282770,10.48,676,0.51,1e-05,40.86,421,20000,284776,0.05
8.00265130996704,293450,10.62,704,0.48,1e-05,32.53,419,21000,295455,0.05
8.404237985610962,304080,10.78,732,0.62,1e-05,53.85,417,22000,306081,0.05
8.158018207550048,314660,10.68,761,0.65,1e-05,56.35,415,23000,316661,0.05
8.92662410736084,325260,10.84,789,0.55,1e-05,38.07,414,24000,327266,0.05
8.400857877731323,335900,10.71,818,0.52,1e-05,42.61,412,25000,337904,0.05
8.399038457870484,346500,10.53,846,0.6,1e-05,48.73,411,26000,348502,0.05
8.601714992523194,357180,10.4,875,0.61,1e-05,49.84,410,27000,359186,0.05
8.669363355636596,367730,10.6,902,0.51,1e-05,42.9,409,28000,369734,0.05
9.128250122070312,378320,10.76,930,0.57,1e-05,40.3,408,29000,380329,0.05
8.646224403381348,388800,10.15,958,0.61,1e-05,48.89,407,30000,390809,0.05
8.767789506912232,399430,10.38,986,0.62,1e-05,56.68,407,31000,401440,0.05
9.123132705688477,409960,10.41,1013,0.58,1e-05,47.13,406,32000,411965,0.05
8.589419031143189,420540,10.27,1041,0.62,1e-05,56.55,405,33000,422542,0.05
8.877699136734009,431110,10.39,1070,0.53,1e-05,38.83,404,34000,433120,0.05
8.792536449432372,441700,10.57,1097,0.54,1e-05,47.43,404,35000,443705,0.05
8.660179138183594,452210,10.47,1125,0.62,1e-05,51.57,403,36000,454216,0.05
8.604769515991212,462860,10.59,1153,0.57,1e-05,44.39,402,37000,464862,0.05
9.51625108718872,473420,10.47,1181,0.6,1e-05,45.05,402,38000,475422,0.05
8.806334495544434,483920,10.55,1209,0.6,1e-05,49.86,401,39000,485925,0.05
9.103492164611817,494550,10.61,1237,0.6,1e-05,41.69,401,40000,496559,0.05
