train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
53.52984619140625,5708,21.14,17,0.15,0.0001,-955.27,1309,1000,22934,0.5642539999999998
58.880348205566406,10629,18.82,36,0.12,0.0001,-766.53,1156,2000,42618,0.19025800000000026
50.35283660888672,15848,20.99,61,0.08,0.0001,-923.08,1032,3000,63496,0.05
100.48236083984375,19815,13.39,80,0.07,0.0001,-200.99,986,4000,79364,0.05
72.0036392211914,23823,13.89,99,0.11,0.0001,-273.42,962,5000,95393,0.05
12.092290878295898,27331,12.69,116,0.08,0.0001,-192.76,941,6000,109427,0.05
73.50899505615234,30971,13.24,133,0.06,0.0001,-192.8,927,7000,123986,0.05
108.18428039550781,34554,16.93,150,0.1,0.0001,-591.31,918,8000,138317,0.05
120.26397705078125,38140,14.7,166,0.06,0.0001,-348.53,914,9000,152664,0.05
146.27273559570312,41455,11.85,182,0.1,0.0001,-76.52,909,10000,165922,0.05
2.1556403636932373,44823,12.89,198,0.12,0.0001,-166.99,902,11000,179393,0.05
99.62528991699219,48120,14.09,214,0.09,0.0001,-256.16,896,12000,192582,0.05
108.13981628417969,51424,12.61,231,0.11,0.0001,-135.43,889,13000,205797,0.05
58.70410919189453,54611,11.91,247,0.09,0.0001,-75.96,884,14000,218548,0.05
121.17727661132812,58094,13.12,264,0.06,0.0001,-211.19,880,15000,232479,0.05
5.996557235717773,61561,14.86,280,0.06,0.0001,-335.47,878,16000,246345,0.05
64.37202453613281,64742,13.55,294,0.09,0.0001,-232.79,879,17000,259069,0.05
205.3390655517578,68237,13.68,310,0.08,0.0001,-221.94,878,18000,273049,0.05
297.6228332519531,71698,15.07,326,0.17,0.0001,-396.25,878,19000,286894,0.05
163.73434448242188,75056,13.11,341,0.1,0.0001,-173.33,878,20000,300326,0.05
79.51464080810547,78507,13.81,357,0.07,0.0001,-230.3,877,21000,314129,0.05
79.0290756225586,81903,13.61,373,0.09,0.0001,-233.56,877,22000,327715,0.05
8.783395767211914,85494,14.84,389,0.11,0.0001,-360.46,877,23000,342079,0.05
270.924072265625,88878,14.51,405,0.12,0.0001,-340.67,876,24000,355616,0.05
102.98757934570312,92292,14.57,421,0.05,0.0001,-311.14,876,25000,369271,0.05
7.794559001922607,95690,12.68,437,0.09,0.0001,-145.32,876,26000,382861,0.05
103.50838470458984,98949,13.08,451,0.04,0.0001,-191.54,876,27000,395898,0.05
100.79841613769531,102469,16.33,467,0.07,0.0001,-491.79,876,28000,409978,0.05
406.40557861328125,105824,12.18,483,0.07,0.0001,-109.5,875,29000,423399,0.05
4.585824012756348,109153,12.91,498,0.05,0.0001,-187.71,875,30000,436714,0.05
110.70479583740234,112716,15.31,514,0.06,0.0001,-424.51,875,31000,450967,0.05
224.0880126953125,116158,11.7,530,0.08,0.0001,-89.15,875,32000,464734,0.05
334.0379638671875,119452,11.84,545,0.1,0.0001,-82.69,875,33000,477912,0.05
116.32308959960938,122834,16.19,561,0.01,0.0001,-484.01,875,34000,491438,0.05
