time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
520,1000,0.9049316000000001,25018,1e-05,41.32916374206543,0.14,23010,-1364.31,25.47,48
492,2000,0.8152401999999999,48621,1e-05,56.92418937683105,0.16,46620,-1187.41,23.1,98
479,3000,0.7368424,69252,1e-05,88.40034408569336,0.14,67250,-811.64,19.51,144
472,4000,0.665904,87920,1e-05,126.78087158203125,0.17,85910,-565.67,17.01,186
465,5000,0.6050204000000001,103942,1e-05,130.09612350463868,0.09,101940,-400.44,15.49,223
460,6000,0.5467664000000001,119272,1e-05,109.94012756347657,0.15,117270,-335.39,14.95,259
456,7000,0.49116100000000007,133905,1e-05,83.10210037231445,0.13,131900,-236.65,13.72,293
453,8000,0.4359622000000001,148431,1e-05,44.584265899658206,0.16,146430,-320.29,14.47,327
449,9000,0.3818806,162663,1e-05,26.185859298706056,0.13,160660,-245.02,13.92,361
446,10000,0.33120000000000005,176000,1e-05,19.111761474609374,0.12,173990,-147.83,12.96,394
444,11000,0.28253719999999993,188806,1e-05,12.491110801696777,0.15,186800,-162.3,13.06,425
441,12000,0.23456219999999994,201431,1e-05,9.022986507415771,0.14,199430,-112.88,12.6,456
439,13000,0.18823259999999997,213623,1e-05,7.242957401275635,0.13,211620,-55.69,12.02,486
436,14000,0.14284540000000023,225567,1e-05,5.3825877666473385,0.14,223560,-61.32,11.71,517
434,15000,0.09776980000000002,237429,1e-05,4.990925598144531,0.21,235420,-8.37,11.93,546
431,16000,0.0544536000000001,248828,1e-05,4.537166595458984,0.18,246820,0.37,11.65,576
429,17000,0.05,260203,1e-05,3.8393767833709718,0.29,258200,15.69,11.51,605
427,18000,0.05,271606,1e-05,3.680864715576172,0.19,269600,3.37,11.56,635
425,19000,0.05,282918,1e-05,3.334280180931091,0.27,280910,19.67,11.73,665
422,20000,0.05,294253,1e-05,3.9695770740509033,0.28,292250,17.02,11.17,695
421,21000,0.05,305595,1e-05,3.5241756558418276,0.33,303590,28.46,11.16,725
419,22000,0.05,316921,1e-05,3.682236409187317,0.28,314920,28.96,11.05,755
418,23000,0.05,328237,1e-05,3.5093478918075562,0.29,326230,19.92,11.53,785
417,24000,0.05,339502,1e-05,4.636115717887878,0.26,337500,13.15,11.06,813
416,25000,0.05,350858,1e-05,4.467942023277283,0.36,348850,21.9,11.47,842
414,26000,0.05,362034,1e-05,4.235875201225281,0.36,360030,39.26,11.22,872
413,27000,0.05,373226,1e-05,4.72379879951477,0.32,371220,20.47,11.4,902
412,28000,0.05,384368,1e-05,5.194419956207275,0.35,382360,22.96,11.06,931
411,29000,0.05,395575,1e-05,4.681247186660767,0.42,393570,34.76,11.04,960
411,30000,0.05,406847,1e-05,5.356679487228393,0.35,404840,32.89,11.11,989
410,31000,0.05,418093,1e-05,5.858591890335083,0.3,416090,27.07,10.96,1018
409,32000,0.05,429202,1e-05,5.757756328582763,0.37,427200,25.76,11.34,1047
409,33000,0.05,440354,1e-05,5.613698482513428,0.29,438350,17.06,11.3,1075
408,34000,0.05,451583,1e-05,6.210880184173584,0.4,449580,33.13,11.31,1105
408,35000,0.05,462738,1e-05,6.196586799621582,0.51,460730,39.28,11.46,1133
407,36000,0.05,473925,1e-05,6.226750326156616,0.46,471920,42.16,11.3,1163
406,37000,0.05,484967,1e-05,6.161130142211914,0.32,482960,21.95,10.92,1192
406,38000,0.05,496127,1e-05,6.966331911087036,0.4,494120,31.91,11.32,1221
