train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
50.09602737426758,22800,23.91,47,0.16,1e-05,-1219.92,517,1000,24809,0.9057257999999999
81.92488479614258,44000,19.26,93,0.15,1e-05,-774.27,491,2000,46008,0.8251696000000001
14.861974048614503,62150,17.46,134,0.21,1e-05,-591.83,478,3000,64160,0.756192
2.7005157232284547,80510,17.86,176,0.26,1e-05,-660.91,468,4000,82520,0.6864240000000001
1.7661250114440918,97130,16.19,213,0.37,1e-05,-482.25,464,5000,99140,0.6232679999999999
2.117288017272949,112840,15.48,250,0.46,1e-05,-388.94,458,6000,114843,0.5635965999999999
2.6752676963806152,127930,14.94,285,0.46,1e-05,-350.93,455,7000,129936,0.5062432000000001
2.8948757886886596,142100,13.45,318,0.47,1e-05,-230.22,452,8000,144103,0.45240860000000005
3.1261568546295164,155740,13.57,351,0.49,1e-05,-221.32,448,9000,157748,0.40055760000000007
3.5414828777313234,169050,13.5,384,0.48,1e-05,-178.19,444,10000,171058,0.34997960000000006
4.404958462715149,181740,12.5,416,0.53,1e-05,-134.82,441,11000,183742,0.30178040000000017
4.30567364692688,193930,11.94,446,0.55,1e-05,-67.16,438,12000,195937,0.2554394
4.9716020107269285,205880,12.2,476,0.5,1e-05,-72.68,435,13000,207889,0.21002180000000004
6.013973045349121,217450,11.62,506,0.61,1e-05,-20.38,432,14000,219452,0.16608240000000007
6.216336822509765,228700,11.14,536,0.51,1e-05,-6.1,430,15000,230708,0.12330959999999991
7.170760536193848,239640,10.72,565,0.56,1e-05,22.32,427,16000,241647,0.08174140000000008
6.968628358840943,250240,10.74,593,0.6,1e-05,46.32,425,17000,252243,0.05
6.780870532989502,260800,10.48,621,0.58,1e-05,55.69,423,18000,262803,0.05
7.274669170379639,271510,10.8,649,0.6,1e-05,38.45,420,19000,273513,0.05
7.204622983932495,282110,10.35,678,0.54,1e-05,42.98,418,20000,284116,0.05
7.686663722991943,292790,10.79,706,0.53,1e-05,44.22,417,21000,294795,0.05
7.2395130634307865,303400,10.69,734,0.61,1e-05,50.27,415,22000,305401,0.05
7.826937627792359,314010,10.78,762,0.62,1e-05,49.69,414,23000,316014,0.05
7.76224308013916,324650,10.79,790,0.54,1e-05,45.96,413,24000,326655,0.05
8.28896713256836,335320,10.51,818,0.58,1e-05,48.17,412,25000,337323,0.05
8.310442876815795,345990,10.59,846,0.47,1e-05,39.61,411,26000,347995,0.05
7.783908176422119,356620,10.55,873,0.6,1e-05,36.26,410,27000,358624,0.05
7.913322067260742,367280,10.7,902,0.59,1e-05,46.23,409,28000,369285,0.05
8.1932044506073,377910,10.8,930,0.57,1e-05,47.2,408,29000,379915,0.05
8.44821376800537,388530,10.57,958,0.59,1e-05,46.33,407,30000,390535,0.05
8.700492000579834,399180,10.66,985,0.53,1e-05,32.1,406,31000,401189,0.05
9.035536289215088,409710,10.11,1013,0.53,1e-05,45.87,406,32000,411720,0.05
8.352503871917724,420270,10.42,1041,0.71,1e-05,60.41,405,33000,422280,0.05
8.842861557006836,430850,10.49,1068,0.72,1e-05,63.3,404,34000,432852,0.05
8.835165214538574,441470,10.52,1097,0.55,1e-05,51.82,404,35000,443477,0.05
9.16582441329956,451950,10.61,1125,0.64,1e-05,45.41,403,36000,453960,0.05
9.726567649841309,462610,10.49,1153,0.52,1e-05,34.71,402,37000,464618,0.05
8.886657333374023,473330,10.71,1181,0.51,1e-05,35.05,402,38000,475336,0.05
8.899613761901856,483930,10.38,1209,0.53,1e-05,44.93,401,39000,485932,0.05
9.23599615097046,494600,10.65,1237,0.58,1e-05,54.08,401,40000,496605,0.05
