    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   20,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   63
   68,    1,    1,    1,   74,    1,    1,    1,    1,    1,    1,  111,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   20,  289,    1,    1,    1,  279,    1,    1,    1,    1,    1,    1,  404,    1,    1,    1,    1,    1,    4,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   62
  138,  147,    1,    1,  127,  157,    1,    1,    1,    1,    1,  159,  168,  152,    1,    1,    1,   53,    2,    2,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   26,  481,  531,    1,    1,  495,  558,    1,    1,    1,    1,    1,  660,  666,  574,    1,    1,    1,  201,    4,    3,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,  111
   38,   59,  113,    1,   50,   72,   93,    1,  161,    1,    1,   70,   85,   48,  110,    1,    1,   31,   35,   39,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   14,  133,  207,  365,    1,  160,  227,  371,    1,  513,    1,    1,  233,  292,  183,  371,    1,    1,   85,  124,  118,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,   46
   37,   65,   95,    1,   36,   53,   61,    1,  114,  132,    1,   61,   50,   53,   83,   93,    1,   22,   29,   27,    1,    1,    1,    1,    2,    2,    4,    1,    1,    1,    1,   18,  117,  166,  255,    1,  122,  157,  224,    1,  393,  410,    1,  225,  171,  160,  267,  327,    1,   66,   98,   94,    1,    3,    3,    3,    3,    2,    4,    1,    1,    1,    1,   54
   20,   12,   13,   32,    7,   15,   29,   16,   44,   37,   50,   21,   29,   26,   21,   24,   21,    3,   11,   14,   16,   21,   29,   14,   17,   10,   34,    1,    1,    1,    1,    5,   40,   40,   49,   85,   33,   38,   77,   58,  108,  119,  138,   48,   62,   54,   60,   82,   83,   13,   26,   31,   44,   48,   66,   45,   46,   34,   67,    1,    1,    1,    1,   17
    9,    6,   22,   29,   14,    9,   26,   27,   27,   40,   47,   12,   11,   10,   20,   25,   34,    3,    8,   13,   17,   12,   15,   10,   24,    7,   23,   28,    3,   30,   16,    3,   24,   19,   50,   82,   27,   28,   45,   78,   54,   86,  105,   29,   31,   23,   38,   67,   77,   15,   19,   23,   42,   30,   31,   32,   44,   24,   40,   52,   11,   51,   45,    8
