    462,    467,    335,    110,    495,    464,    339,    122,    706,    430,    157,    682,    512,    476,    353,    255,    122,    136,    132,    148,     54,     72,     53,     70,     50,     46,     79,     34,      8,     42,     45,    117,    754,    710,    505,    153,    760,    686,    501,    168,    996,    583,    221,   1091,    820,    711,    513,    374,    171,    224,    183,    212,     76,    102,     75,     95,     67,     76,     89,     46,     16,     55,     57,    188
    282,    242,    202,     90,    292,    233,    212,     88,    182,    170,    101,    417,    290,    239,    205,    148,     70,     99,     82,     82,     41,     37,     32,     51,     45,     48,     52,     35,      7,     32,     33,     43,    370,    313,    251,    107,    376,    305,    271,    108,    240,    218,    131,    546,    369,    305,    261,    186,     85,    123,     98,     96,     48,     50,     41,     61,     53,     55,     56,     40,      8,     38,     38,     54
     63,     45,     49,     21,     49,     59,     56,     23,     21,     19,     25,     93,     70,     57,     48,     45,     34,     23,     17,     14,     14,     18,     12,     10,     12,     12,     14,     10,      1,      6,     10,      6,     77,     58,     59,     24,     66,     66,     65,     28,     23,     23,     33,    115,     83,     64,     59,     53,     34,     28,     21,     19,     14,     18,     16,     11,     13,     12,     14,     11,      2,      8,     12,      7
      9,      4,      3,      1,     10,      3,      3,      2,      1,      2,      1,     10,      9,      4,      4,      4,      1,      1,      7,      4,      2,      1,      3,      1,      2,      2,      2,      1,      1,      1,      1,      1,     10,      6,      3,      1,     11,      3,      3,      2,      1,      2,      1,     11,     10,      4,      5,      4,      1,      1,      7,      4,      2,      1,      3,      1,      2,      2,      2,      1,      1,      1,      1,      1
