    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1
  287,   93,   77,   25,  319,   73,   70,   15,  115,   58,   26,  415,   97,   83,   53,   28,   10,   41,   16,   25,    6,    9,    9,   11,   11,   15,   16,    8,    3,    4,    8,   46, 1061,  305,  209,   55, 1089,  269,  208,   37,  332,  167,   55, 1534,  362,  294,  173,  103,   34,  113,   56,   67,   16,   19,   25,   23,   24,   20,   29,   13,    5,    7,   18,  143
    1,  185,   64,   10,    1,  173,   56,    9,  102,   56,   22,    1,  241,  183,   66,   40,   17,   71,   17,   22,    8,    8,    8,    7,   10,    7,    8,   10,    3,   11,   11,   27,    1,  633,  185,   28,    1,  623,  183,   25,  278,  148,   51,    1,  841,  631,  196,  111,   34,  239,   56,   75,   14,   17,   14,   21,   21,   15,   17,   15,    3,   20,   14,   96
    1,    1,   91,   12,    1,    1,   98,   19,  139,   40,   18,    1,    1,    1,  112,   44,   16,    1,   25,   34,    2,    7,    4,    5,    7,   17,   12,    3,    4,   10,    7,   28,    1,    1,  317,   33,    1,    1,  351,   50,  469,  148,   56,    1,    1,    1,  355,  126,   39,    1,  108,  121,   14,   16,   15,   16,   17,   31,   27,    7,    5,   21,   13,  101
    1,    1,    1,    7,    1,    1,    1,   10,    1,   49,    3,    1,    1,    1,    1,   35,    7,    1,    1,    1,    1,    2,    1,    5,    3,    9,    8,    2,    1,    3,    3,    4,    1,    1,    1,   15,    1,    1,    1,   21,    1,  147,   16,    1,    1,    1,    1,  135,   20,    1,    1,    1,    7,    4,    7,   12,   11,   20,   14,    5,    1,    4,    9,   18
    1,    1,    1,   20,    1,    1,    1,   20,    1,    1,   19,    1,    1,    1,    1,    1,    9,    1,    1,    1,   10,   11,    5,    8,    8,    8,   12,    1,    2,    6,    2,    6,    1,    1,    1,   49,    1,    1,    1,   45,    1,    1,   59,    1,    1,    1,    1,    1,   37,    1,    1,    1,   25,   28,   19,   20,   19,   24,   29,    5,    6,   12,    6,   16
    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    2,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,    3,    2,    5,    4,    2
