train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
30.325260162353516,5773,22.14,16,0.13,0.0001,-1067.2,1397,1000,23196,0.5592760000000001
50.52430725097656,10332,16.25,33,0.11,0.0001,-465.25,1221,2000,41430,0.21282999999999963
45.32190704345703,14909,13.95,53,0.09,0.0001,-274.49,1113,3000,59737,0.05
46.89651870727539,19097,16.36,72,0.1,0.0001,-511.26,1061,4000,76492,0.05
15.57475471496582,23114,15.71,90,0.07,0.0001,-453.96,1027,5000,92560,0.05
93.70011138916016,26811,12.43,106,0.1,0.0001,-115.61,1004,6000,107346,0.05
76.12512969970703,30377,17.1,123,0.04,0.0001,-595.51,987,7000,121609,0.05
112.97003936767578,33814,13.65,138,0.13,0.0001,-212.84,975,8000,135357,0.05
33.18588638305664,37167,12.39,153,0.07,0.0001,-87.3,967,9000,148770,0.05
127.94070434570312,40463,12.36,168,0.1,0.0001,-126.77,960,10000,161956,0.05
136.25015258789062,43886,16.45,183,0.08,0.0001,-494.7,954,11000,175647,0.05
40.702110290527344,47154,12.53,198,0.08,0.0001,-158.48,951,12000,188717,0.05
110.30030822753906,50471,12.53,213,0.04,0.0001,-143.95,945,13000,201988,0.05
2.751121997833252,53738,11.63,228,0.07,0.0001,-17.2,940,14000,215055,0.05
72.48381805419922,57066,15.06,243,0.14,0.0001,-400.84,936,15000,228366,0.05
12.342641830444336,60259,13.31,257,0.05,0.0001,-229.8,934,16000,241137,0.05
253.43588256835938,63518,11.85,273,0.07,0.0001,-57.18,930,17000,254173,0.05
69.5836181640625,66785,11.93,288,0.08,0.0001,-78.78,926,18000,267243,0.05
204.0824432373047,70176,15.22,303,0.06,0.0001,-393.87,925,19000,280807,0.05
80.43872833251953,73224,12.09,317,0.07,0.0001,-107.67,923,20000,293000,0.05
85.24626922607422,76530,13.09,332,0.07,0.0001,-173.27,921,21000,306223,0.05
86.57073974609375,79769,11.28,347,0.08,0.0001,-20.07,918,22000,319178,0.05
161.31973266601562,83076,17.08,362,0.09,0.0001,-601.06,917,23000,332407,0.05
262.5767822265625,86280,12.44,376,0.1,0.0001,-108.46,917,24000,345223,0.05
97.37076568603516,89687,12.85,391,0.1,0.0001,-131.38,916,25000,358851,0.05
98.05693054199219,92986,12.86,406,0.07,0.0001,-152.77,914,26000,372045,0.05
168.3096160888672,96236,13.55,421,0.09,0.0001,-192.25,912,27000,385047,0.05
96.59309387207031,99622,11.79,437,0.07,0.0001,-46.27,911,28000,398592,0.05
480.77886962890625,102919,16.55,452,0.12,0.0001,-529.59,910,29000,411779,0.05
209.11431884765625,106270,14.03,466,0.08,0.0001,-283.52,910,30000,425184,0.05
217.70033264160156,109960,15.72,483,0.05,0.0001,-414.38,909,31000,439942,0.05
355.1763916015625,113750,16.67,500,0.07,0.0001,-542.41,908,32000,455103,0.05
79.833984375,117609,17.19,518,0.1,0.0001,-577.58,907,33000,470539,0.05
10.254693984985352,121457,13.26,535,0.11,0.0001,-215.54,908,34000,485929,0.05
