time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
503,1000,0.9086404,24042,0.001,2.223551344871521,0.23,22040,-1079.95,22.46,47
474,2000,0.8281564000000001,45222,0.001,2.4730118036270143,0.24,43220,-875.12,20.55,95
460,3000,0.7545883999999999,64582,0.001,2.5181213140487673,0.31,62580,-623.61,17.89,140
455,4000,0.6861352000000001,82596,0.001,2.6894165515899657,0.25,80590,-603.86,17.46,181
447,5000,0.6225802,99321,0.001,2.985630226135254,0.39,97320,-485.41,16.11,221
442,6000,0.5623084,115182,0.001,2.9116878747940063,0.36,113180,-351.06,15.08,260
437,7000,0.5046092000000001,130366,0.001,3.467805528640747,0.41,128360,-291.6,14.43,297
432,8000,0.4492090000000001,144945,0.001,3.176967453956604,0.33,142940,-330.86,14.86,334
429,9000,0.39596339999999997,158957,0.001,3.6220462322235107,0.34,156950,-218.43,13.48,370
425,10000,0.3453208000000001,172284,0.001,4.021031212806702,0.42,170280,-160.29,12.95,404
422,11000,0.2964034,185157,0.001,3.7677841663360594,0.33,183150,-127.7,12.55,437
419,12000,0.2486564,197722,0.001,3.9851449489593507,0.32,195720,-106.65,12.38,470
416,13000,0.2018593999999999,210037,0.001,4.25542995929718,0.4,208030,-84.85,12.29,504
413,14000,0.15703080000000014,221834,0.001,4.084961938858032,0.51,219830,-30.42,11.85,535
411,15000,0.1135170000000002,233285,0.001,4.433580231666565,0.38,231280,-18.77,11.13,566
409,16000,0.07053519999999991,244596,0.001,4.329418516159057,0.41,242590,12.4,10.79,596
407,17000,0.05,255612,0.001,4.495935082435608,0.48,253610,39.04,11.05,627
406,18000,0.05,266598,0.001,4.361677885055542,0.41,264590,32.87,11.07,656
404,19000,0.05,277588,0.001,4.708533811569214,0.42,275580,30.28,10.85,686
402,20000,0.05,288624,0.001,4.521012973785401,0.38,286620,26.82,11.08,717
401,21000,0.05,299632,0.001,4.544099473953247,0.51,297630,31.85,11.19,747
399,22000,0.05,310624,0.001,4.714787721633911,0.43,308620,23.84,11.27,777
398,23000,0.05,321614,0.001,4.752965831756592,0.5,319610,35.15,11.04,807
396,24000,0.05,332634,0.001,4.8200335025787355,0.47,330630,43.84,11.37,837
395,25000,0.05,343676,0.001,4.751025533676147,0.47,341670,31.18,11.28,868
394,26000,0.05,354693,0.001,4.58119649887085,0.48,352690,27.49,11.22,898
393,27000,0.05,365719,0.001,4.918369913101197,0.43,363710,27.3,11.25,928
393,28000,0.05,376868,0.001,4.823179244995117,0.32,374860,19.92,11.23,958
392,29000,0.05,387797,0.001,4.837386512756348,0.49,385790,24.95,11.13,988
391,30000,0.05,398929,0.001,5.043668246269226,0.43,396920,39.46,10.79,1018
390,31000,0.05,410011,0.001,4.947726202011109,0.33,408010,21.4,11.09,1049
389,32000,0.05,421123,0.001,5.021366310119629,0.49,419120,40.02,10.57,1079
389,33000,0.05,432134,0.001,5.108374977111817,0.48,430130,13.62,11.1,1109
388,34000,0.05,443168,0.001,4.861437273025513,0.41,441160,29.91,11.15,1139
388,35000,0.05,454244,0.001,4.896978092193604,0.39,452240,-1.25,11.2,1170
387,36000,0.05,465451,0.001,4.718770694732666,0.45,463450,30.53,11.31,1201
387,37000,0.05,476575,0.001,4.887356114387512,0.37,474570,21.44,11.08,1230
386,38000,0.05,487794,0.001,5.020652222633362,0.55,485790,30.48,11.15,1261
386,39000,0.05,498840,0.001,4.854345989227295,0.4,496830,21.61,10.98,1291
