time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
528,1000,0.9071888,24424,0.0001,1.342963695526123,0.3,22420,-1216.15,23.64,46
493,2000,0.8263514000000001,45697,0.0001,1.4926883697509765,0.28,43690,-909.06,20.77,92
485,3000,0.7522514,65197,0.0001,1.8055861979722976,0.25,63190,-714.19,18.73,134
475,4000,0.6831331999999999,83386,0.0001,1.6457151889801025,0.4,81380,-636.7,17.89,175
469,5000,0.6185522000000001,100381,0.0001,1.9764633655548096,0.31,98380,-456.99,16.17,213
466,6000,0.5580334,116307,0.0001,1.983596634864807,0.41,114300,-353.72,15.0,249
461,7000,0.5011930000000002,131265,0.0001,2.7917057275772095,0.43,129260,-336.0,14.75,284
456,8000,0.446435,145675,0.0001,2.798352229595184,0.4,143670,-292.44,14.01,318
453,9000,0.39405960000000007,159458,0.0001,2.676891362667084,0.47,157450,-247.78,13.66,351
449,10000,0.3440553999999999,172617,0.0001,4.201835131645202,0.54,170610,-148.87,12.84,383
446,11000,0.2958524000000001,185302,0.0001,5.377988290786743,0.43,183300,-119.6,12.4,414
444,12000,0.24888820000000011,197661,0.0001,5.2650641918182375,0.52,195660,-84.28,12.17,444
441,13000,0.2035617999999999,209589,0.0001,4.912584543228149,0.5,207580,-58.21,11.84,474
439,14000,0.15932979999999997,221229,0.0001,5.9612654685974125,0.47,219220,-29.52,11.6,503
437,15000,0.11652280000000015,232494,0.0001,5.828032350540161,0.5,230490,5.07,10.99,531
434,16000,0.07519019999999998,243371,0.0001,5.979185104370117,0.52,241370,27.45,10.77,559
432,17000,0.05,254144,0.0001,5.942460393905639,0.55,252140,54.08,10.75,587
430,18000,0.05,264941,0.0001,5.907487249374389,0.59,262940,51.39,10.26,615
428,19000,0.05,275541,0.0001,6.48420205116272,0.54,273540,42.22,10.69,642
426,20000,0.05,286229,0.0001,6.597488451004028,0.66,284220,63.53,10.75,670
424,21000,0.05,296971,0.0001,7.243123292922974,0.61,294970,46.69,10.54,698
423,22000,0.05,307702,0.0001,6.550821733474732,0.62,305700,60.91,10.82,726
421,23000,0.05,318258,0.0001,7.017779111862183,0.51,316250,36.89,10.52,754
420,24000,0.05,328865,0.0001,7.068423891067505,0.58,326860,52.26,10.41,782
419,25000,0.05,339585,0.0001,7.017576694488525,0.6,337580,47.54,10.82,810
417,26000,0.05,350316,0.0001,6.817344331741333,0.64,348310,57.29,10.78,838
416,27000,0.05,360958,0.0001,6.8053406238555905,0.57,358950,52.99,10.88,866
415,28000,0.05,371752,0.0001,6.897972106933594,0.55,369750,42.1,10.74,895
413,29000,0.05,382346,0.0001,7.063327360153198,0.55,380340,45.94,10.51,924
412,30000,0.05,392970,0.0001,6.810605716705322,0.51,390960,40.42,10.93,953
410,31000,0.05,403533,0.0001,7.222742080688477,0.51,401530,33.03,10.74,982
409,32000,0.05,414205,0.0001,6.839649105072022,0.55,412200,43.99,10.62,1011
408,33000,0.05,424818,0.0001,6.502735042572022,0.6,422810,47.15,10.59,1040
407,34000,0.05,435455,0.0001,6.703764295578003,0.52,433450,44.99,10.7,1068
406,35000,0.05,446050,0.0001,6.5355555534362795,0.57,444040,44.17,10.71,1097
405,36000,0.05,456663,0.0001,7.141220664978027,0.54,454660,41.45,10.85,1127
403,37000,0.05,467272,0.0001,6.934944438934326,0.55,465270,52.43,10.66,1157
402,38000,0.05,477993,0.0001,6.972999954223633,0.47,475990,31.39,10.36,1187
401,39000,0.05,488638,0.0001,7.132255268096924,0.58,486630,44.52,10.71,1216
400,40000,0.05,499212,0.0001,6.484896278381347,0.55,497210,38.65,10.77,1245
