time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
497,1000,0.9079716,24218,0.0001,1.240010792016983,0.22,22210,-1084.67,22.37,48
466,2000,0.8272102000000001,45471,0.0001,1.4932353794574738,0.2,43470,-947.01,20.79,97
463,3000,0.7512595999999999,65458,0.0001,1.6392394781112671,0.32,63450,-672.24,18.52,141
455,4000,0.6830116,83418,0.0001,1.6990306377410889,0.33,81410,-618.29,17.73,183
449,5000,0.6195136000000001,100128,0.0001,2.117668259143829,0.4,98120,-493.57,16.13,222
444,6000,0.5596256000000001,115888,0.0001,2.1275203585624696,0.44,113880,-393.07,15.42,260
439,7000,0.5019454000000001,131067,0.0001,2.739434230327606,0.3,129060,-329.16,14.74,298
434,8000,0.4471912,145476,0.0001,3.1549130201339723,0.38,143470,-248.73,14.12,334
432,9000,0.39457640000000016,159322,0.0001,2.8806381940841677,0.4,157320,-217.48,13.46,368
429,10000,0.3447622,172431,0.0001,3.5950300693511963,0.44,170430,-201.17,13.63,401
426,11000,0.2958486,185303,0.0001,3.608780097961426,0.39,183300,-146.88,12.81,434
423,12000,0.2489300000000001,197650,0.0001,4.136222219467163,0.41,195640,-93.31,11.96,466
420,13000,0.20331480000000002,209654,0.0001,3.963236689567566,0.44,207650,-49.67,11.43,498
418,14000,0.15933360000000008,221228,0.0001,4.272177648544312,0.49,219220,-32.12,11.4,529
415,15000,0.11640119999999998,232526,0.0001,4.013161444664002,0.5,230520,2.6,10.91,559
413,16000,0.07389060000000003,243713,0.0001,4.26250524520874,0.58,241710,34.83,10.89,589
411,17000,0.05,254595,0.0001,5.1231804370880125,0.63,252590,49.34,10.72,619
409,18000,0.05,265128,0.0001,4.8019193649292,0.54,263120,40.94,10.69,647
407,19000,0.05,275903,0.0001,4.703625750541687,0.49,273900,43.37,10.84,676
406,20000,0.05,286723,0.0001,5.275016498565674,0.53,284720,32.02,11.09,705
404,21000,0.05,297598,0.0001,4.681023788452149,0.5,295590,27.61,10.63,735
402,22000,0.05,308310,0.0001,4.754502844810486,0.55,306300,49.87,10.58,765
401,23000,0.05,319045,0.0001,4.997454285621643,0.49,317040,28.58,10.65,794
400,24000,0.05,329776,0.0001,5.076473426818848,0.55,327770,38.24,10.82,824
399,25000,0.05,340396,0.0001,4.933386707305909,0.51,338390,40.98,10.85,852
397,26000,0.05,351156,0.0001,5.2728790760040285,0.56,349150,43.57,10.73,882
396,27000,0.05,361975,0.0001,5.056102848052978,0.52,359970,41.28,10.6,912
395,28000,0.05,372721,0.0001,5.193723750114441,0.54,370720,41.77,10.38,941
394,29000,0.05,383498,0.0001,4.856927061080933,0.57,381490,45.62,10.84,971
393,30000,0.05,394260,0.0001,4.959134101867676,0.55,392250,49.2,11.02,1001
393,31000,0.05,405020,0.0001,5.4248772144317625,0.49,403010,39.87,10.87,1030
392,32000,0.05,415722,0.0001,4.933651161193848,0.44,413720,31.23,10.76,1060
391,33000,0.05,426414,0.0001,4.9064627408981325,0.54,424410,43.36,10.68,1089
390,34000,0.05,437098,0.0001,5.270611763000488,0.5,435090,38.78,10.28,1118
390,35000,0.05,447819,0.0001,5.458151340484619,0.55,445810,40.56,11.05,1147
389,36000,0.05,458417,0.0001,4.7655996799469,0.55,456410,43.41,10.46,1176
389,37000,0.05,469146,0.0001,5.15768985748291,0.54,467140,44.65,10.77,1205
388,38000,0.05,479920,0.0001,5.186365246772766,0.54,477910,41.56,10.47,1235
387,39000,0.05,490763,0.0001,5.129900813102722,0.58,488760,45.95,11.01,1265
