train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
33.47409324645996,22900,24.37,49,0.16,1e-05,-1274.47,503,1000,24904,0.9053648000000001
2.0827522039413453,43900,19.94,96,0.2,1e-05,-840.91,478,2000,45903,0.8255685999999999
1.3538177728652954,63630,18.65,139,0.35,1e-05,-689.3,469,3000,65633,0.7505946
1.520450410246849,82180,18.09,181,0.41,1e-05,-668.26,463,4000,84187,0.6800894
1.6619980454444885,98910,15.31,221,0.43,1e-05,-422.42,455,5000,100920,0.6165039999999999
1.85715109705925,114710,14.98,258,0.44,1e-05,-382.35,451,6000,116713,0.5564906000000001
2.266162258386612,129690,14.5,295,0.48,1e-05,-325.01,446,7000,131696,0.49955519999999987
2.614592981338501,143900,14.12,329,0.42,1e-05,-277.93,442,8000,145910,0.4455420000000001
3.4848687767982485,157480,13.39,364,0.47,1e-05,-190.86,437,9000,159481,0.3939722000000001
3.1629515886306763,170560,12.27,397,0.55,1e-05,-144.23,433,10000,172562,0.3442644
3.5947828769683836,183170,12.45,429,0.48,1e-05,-114.14,430,11000,185175,0.2963350000000001
3.980152463912964,195480,11.78,460,0.54,1e-05,-92.63,429,12000,197483,0.24956460000000014
4.984034132957459,207420,12.02,491,0.54,1e-05,-62.94,426,13000,209429,0.20416980000000018
4.743360233306885,219040,11.64,521,0.47,1e-05,-37.5,424,14000,221041,0.16004420000000008
5.7005894660949705,230210,11.04,550,0.58,1e-05,3.07,421,15000,232211,0.11759819999999999
5.883839702606201,241150,10.61,579,0.6,1e-05,40.99,419,16000,243152,0.07602239999999993
6.405772113800049,251840,10.44,607,0.57,1e-05,54.81,418,17000,253841,0.05
6.564470338821411,262430,10.59,635,0.48,1e-05,33.61,415,18000,264439,0.05
6.606877565383911,273000,10.42,664,0.61,1e-05,51.05,413,19000,275005,0.05
6.786108493804932,283600,10.39,693,0.59,1e-05,43.79,411,20000,285602,0.05
6.828837966918945,294230,10.61,722,0.53,1e-05,46.82,409,21000,296237,0.05
7.191569375991821,304810,10.71,751,0.62,1e-05,56.0,408,22000,306820,0.05
7.431522798538208,315470,10.77,780,0.53,1e-05,34.57,406,23000,317476,0.05
6.544306850433349,326100,10.55,808,0.54,1e-05,49.9,405,24000,328102,0.05
7.293071317672729,336690,10.31,837,0.56,1e-05,49.78,404,25000,338698,0.05
7.1837677478790285,347390,10.79,866,0.48,1e-05,39.58,403,26000,349392,0.05
7.365805149078369,357990,10.9,894,0.54,1e-05,42.7,402,27000,359992,0.05
7.530071067810058,368650,10.71,923,0.55,1e-05,38.52,401,28000,370656,0.05
7.2251674175262455,379370,10.67,951,0.53,1e-05,45.01,400,29000,381378,0.05
7.092314004898071,390020,10.76,979,0.49,1e-05,39.95,400,30000,392029,0.05
7.110388898849488,400750,10.7,1008,0.5,1e-05,37.82,399,31000,402755,0.05
7.017003202438355,411440,10.45,1036,0.6,1e-05,47.46,398,32000,413443,0.05
7.279226064682007,422130,10.68,1065,0.5,1e-05,41.84,397,33000,424140,0.05
7.070528268814087,432900,10.68,1094,0.64,1e-05,48.16,397,34000,434902,0.05
6.933930492401123,443510,10.71,1122,0.57,1e-05,43.64,396,35000,445519,0.05
7.093335676193237,454120,10.76,1150,0.57,1e-05,44.93,396,36000,456129,0.05
7.210783386230469,464840,10.57,1179,0.53,1e-05,41.59,395,37000,466842,0.05
7.370789098739624,475470,10.76,1208,0.4,1e-05,25.9,395,38000,477474,0.05
7.536349868774414,486080,10.4,1236,0.51,1e-05,33.58,394,39000,488090,0.05
7.219898271560669,496700,11.19,1265,0.51,1e-05,35.45,394,40000,498709,0.05
