      1,      1,      1,      1,      1,      1,      1,      1
      1,      1,      1,      1,      1,      1,      1,      1
      1,      1,      1,      1,      1,      1,      1,      1
      1,      1,      1,      1,      1,      1,      1,      1
      7,     13,      5,     14,     12,     24,      8,     20
    209,    154,    130,    235,    293,    253,    194,    369
