time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
503,1000,0.9070824,24452,0.0001,1.5239234566688538,0.27,22450,-1139.42,22.9,48
481,2000,0.8266174000000002,45627,0.0001,1.7179466664791108,0.27,43620,-866.63,20.22,94
467,3000,0.7529354,65017,0.0001,1.6978237450122833,0.25,63010,-753.97,18.72,139
457,4000,0.6862796,82558,0.0001,1.9719109654426574,0.31,80550,-634.29,17.78,180
451,5000,0.6220557999999999,99459,0.0001,2.240774416923523,0.49,97450,-522.11,16.93,220
445,6000,0.5614382,115411,0.0001,2.8497384786605835,0.37,113410,-458.27,16.0,259
441,7000,0.5042140000000002,130470,0.0001,3.3915302991867065,0.4,128460,-328.6,14.82,295
437,8000,0.44979420000000003,144791,0.0001,3.6491381168365478,0.44,142790,-223.44,13.13,331
434,9000,0.3977379999999999,158490,0.0001,3.6007714748382567,0.41,156480,-204.74,13.49,364
430,10000,0.34733480000000017,171754,0.0001,4.380630731582642,0.45,169750,-152.9,13.01,398
427,11000,0.29885439999999996,184512,0.0001,4.3418659448623655,0.49,182510,-111.13,12.11,431
425,12000,0.25162039999999997,196942,0.0001,4.813945722579956,0.56,194940,-74.26,11.91,463
421,13000,0.20628639999999998,208872,0.0001,5.49404878616333,0.48,206870,-58.96,11.58,495
419,14000,0.1619214000000001,220547,0.0001,5.809356212615967,0.52,218540,-28.06,11.57,525
416,15000,0.1192968000000002,231764,0.0001,5.530305480957031,0.5,229760,-4.95,11.2,556
414,16000,0.07769059999999994,242713,0.0001,5.855401563644409,0.58,240710,29.66,10.82,585
412,17000,0.05,253416,0.0001,6.184597635269165,0.48,251410,35.09,10.43,614
410,18000,0.05,264070,0.0001,5.9139683723449705,0.52,262060,51.6,10.63,643
408,19000,0.05,274782,0.0001,6.57529091835022,0.51,272780,40.65,10.45,672
406,20000,0.05,285444,0.0001,6.78749189376831,0.55,283440,32.0,10.65,701
404,21000,0.05,296173,0.0001,6.658371210098267,0.61,294170,50.68,10.68,731
403,22000,0.05,306796,0.0001,6.514607620239258,0.6,304790,44.65,10.59,760
401,23000,0.05,317463,0.0001,6.716119194030762,0.61,315460,47.03,10.41,789
400,24000,0.05,328180,0.0001,6.906323194503784,0.5,326170,41.52,10.59,818
399,25000,0.05,338763,0.0001,7.123562860488891,0.5,336760,41.86,10.8,847
398,26000,0.05,349335,0.0001,6.998950052261352,0.57,347330,51.64,10.4,876
397,27000,0.05,359914,0.0001,6.242293882369995,0.41,357910,32.09,10.29,905
396,28000,0.05,370677,0.0001,6.602589797973633,0.62,368670,43.98,10.52,934
396,29000,0.05,381300,0.0001,7.020817518234253,0.51,379290,43.79,10.52,961
395,30000,0.05,391949,0.0001,7.027158784866333,0.66,389940,59.36,10.55,991
394,31000,0.05,402618,0.0001,6.6623091220855715,0.55,400610,35.4,10.32,1020
393,32000,0.05,413360,0.0001,6.830163812637329,0.58,411350,56.76,10.56,1049
392,33000,0.05,423991,0.0001,6.474156141281128,0.62,421990,53.15,10.63,1079
392,34000,0.05,434558,0.0001,6.850996685028076,0.61,432550,48.84,10.55,1108
391,35000,0.05,445245,0.0001,6.633315515518189,0.57,443240,42.47,10.96,1137
390,36000,0.05,455814,0.0001,6.959514999389649,0.56,453810,41.8,10.62,1165
390,37000,0.05,466453,0.0001,6.4688514232635494,0.53,464450,38.71,10.44,1194
389,38000,0.05,477156,0.0001,6.62916841506958,0.59,475150,50.14,10.58,1224
389,39000,0.05,487821,0.0001,7.137937831878662,0.59,485820,39.44,10.74,1253
388,40000,0.05,498493,0.0001,6.762291812896729,0.43,496490,33.42,10.77,1282
