time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
505,1000,0.9087354,24017,0.001,1.2232369601726532,0.3,22010,-1104.47,22.69,47
484,2000,0.8269366,45543,0.001,1.6251174926757812,0.24,43540,-932.61,21.16,93
473,3000,0.7518220000000001,65310,0.001,1.5343301236629485,0.25,63300,-704.31,18.47,137
465,4000,0.6828406,83463,0.001,1.7729188919067382,0.3,81460,-573.15,17.29,179
459,5000,0.6190728000000001,100244,0.001,2.042766237258911,0.38,98240,-549.06,17.05,218
455,6000,0.5582386,116253,0.001,2.996525001525879,0.45,114250,-397.41,15.25,255
451,7000,0.5016034000000001,131157,0.001,3.796459460258484,0.38,129150,-331.16,14.56,290
447,8000,0.4470278,145519,0.001,3.769895625114441,0.39,143510,-280.39,14.19,325
443,9000,0.3954314000000001,159097,0.001,4.409202194213867,0.41,157090,-192.88,13.38,358
440,10000,0.3462594,172037,0.001,5.037849569320679,0.42,170030,-133.63,12.21,390
436,11000,0.2978512000000001,184776,0.001,4.819113731384277,0.45,182770,-135.52,12.63,422
433,12000,0.2506134,197207,0.001,5.224673318862915,0.49,195200,-79.3,12.29,454
430,13000,0.20510079999999986,209184,0.001,5.241456937789917,0.53,207180,-47.09,11.76,485
429,14000,0.16080799999999995,220840,0.001,5.7280642032623295,0.54,218830,-2.1,11.0,514
427,15000,0.11745379999999994,232249,0.001,5.093624305725098,0.41,230240,-15.13,11.13,543
425,16000,0.07567279999999998,243244,0.001,5.92669644355774,0.49,241240,18.83,10.67,572
422,17000,0.05,253994,0.001,5.984104108810425,0.54,251990,36.11,10.62,601
419,18000,0.05,264825,0.001,6.263464641571045,0.55,262820,40.28,10.93,631
417,19000,0.05,275652,0.001,6.689336442947388,0.51,273650,35.82,11.14,660
416,20000,0.05,286422,0.001,6.147744131088257,0.49,284420,47.12,10.71,688
414,21000,0.05,297217,0.001,6.5014588832855225,0.52,295210,42.61,10.81,716
413,22000,0.05,308069,0.001,6.392369890213013,0.56,306060,39.93,11.02,744
412,23000,0.05,318823,0.001,6.359804248809814,0.56,316820,41.57,10.88,773
410,24000,0.05,329564,0.001,6.135493230819702,0.52,327560,47.31,10.33,802
409,25000,0.05,340313,0.001,6.659320497512818,0.6,338310,58.23,10.62,830
408,26000,0.05,351189,0.001,6.361722040176391,0.5,349180,36.1,11.2,860
407,27000,0.05,361857,0.001,6.271243095397949,0.51,359850,35.28,10.69,888
406,28000,0.05,372793,0.001,6.24731068611145,0.57,370790,55.42,10.71,916
406,29000,0.05,383600,0.001,6.619579410552978,0.48,381590,40.43,11.11,944
405,30000,0.05,394395,0.001,5.998605489730835,0.57,392390,48.09,10.66,973
404,31000,0.05,405274,0.001,6.29380087852478,0.47,403270,30.29,11.12,1001
403,32000,0.05,416106,0.001,6.098437833786011,0.55,414100,39.96,10.91,1030
402,33000,0.05,426962,0.001,6.42199182510376,0.6,424960,50.27,10.86,1059
402,34000,0.05,437744,0.001,6.151415157318115,0.57,435740,42.13,11.03,1088
401,35000,0.05,448565,0.001,6.171336221694946,0.54,446560,37.21,10.78,1116
401,36000,0.05,459411,0.001,6.506880044937134,0.51,457410,31.63,11.26,1145
400,37000,0.05,470223,0.001,6.569363975524903,0.48,468220,31.53,11.1,1174
399,38000,0.05,480910,0.001,6.232975673675537,0.49,478900,39.59,10.63,1203
399,39000,0.05,491781,0.001,6.290998458862305,0.58,489780,39.56,10.84,1232
