train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
34.95567073822021,22690,20.85,49,0.23,1e-05,-949.88,502,1000,24697,0.9061513999999999
3.93745641708374,43200,19.59,94,0.14,1e-05,-811.85,480,2000,45205,0.828221
1.5322385132312775,62800,18.82,138,0.39,1e-05,-707.88,466,3000,64803,0.7537486
1.7272086977958678,81010,17.55,180,0.27,1e-05,-631.72,459,4000,83019,0.6845277999999999
1.5957802414894104,97860,16.7,220,0.37,1e-05,-517.43,452,5000,99862,0.6205244
1.6792145192623138,113620,15.15,259,0.4,1e-05,-376.56,446,6000,115629,0.5606098000000002
2.43109045624733,128590,14.49,295,0.42,1e-05,-313.31,442,7000,130600,0.5037200000000001
2.923580551147461,143060,14.05,331,0.53,1e-05,-273.27,437,8000,145070,0.44873399999999986
2.3566819071769713,156680,14.11,365,0.51,1e-05,-250.44,434,9000,158683,0.39700459999999993
3.1014371156692504,169770,12.46,398,0.46,1e-05,-138.05,431,10000,171778,0.3472436000000001
3.056575059890747,182290,12.13,430,0.55,1e-05,-128.04,427,11000,184300,0.2996599999999999
3.636196327209473,194790,12.66,463,0.56,1e-05,-112.11,424,12000,196793,0.25218660000000004
4.082377505302429,206790,11.98,493,0.46,1e-05,-85.49,423,13000,208798,0.20656759999999985
4.507717561721802,218300,11.17,524,0.61,1e-05,6.76,419,14000,220305,0.16284100000000012
4.695147442817688,229580,11.52,554,0.48,1e-05,-12.18,417,15000,231589,0.11996180000000012
4.647540760040283,240680,10.98,582,0.49,1e-05,14.5,416,16000,242683,0.07780460000000011
5.644661140441895,251530,10.93,612,0.57,1e-05,39.43,414,17000,253536,0.05
5.606769037246704,262260,10.95,641,0.5,1e-05,43.89,411,18000,264264,0.05
5.895172643661499,272950,10.39,671,0.63,1e-05,54.12,409,19000,274957,0.05
6.373856258392334,283620,10.69,700,0.57,1e-05,50.19,407,20000,285623,0.05
6.138891363143921,294270,10.83,728,0.56,1e-05,41.12,406,21000,296278,0.05
6.257719612121582,304960,10.52,757,0.56,1e-05,50.64,405,22000,306961,0.05
6.412444972991944,315590,10.64,785,0.63,1e-05,52.46,404,23000,317591,0.05
5.918740510940552,326210,10.49,814,0.61,1e-05,61.27,403,24000,328218,0.05
6.005343055725097,336890,10.79,842,0.57,1e-05,33.26,402,25000,338896,0.05
6.255747842788696,347550,10.56,871,0.58,1e-05,30.46,401,26000,349560,0.05
6.042223262786865,358270,10.86,900,0.54,1e-05,38.45,399,27000,360280,0.05
6.069353246688843,368960,10.8,929,0.55,1e-05,44.22,398,28000,370970,0.05
6.338127136230469,379600,10.62,958,0.52,1e-05,38.75,397,29000,381608,0.05
5.985940217971802,390330,11.1,988,0.51,1e-05,38.86,397,30000,392331,0.05
5.927537727355957,401040,10.73,1016,0.65,1e-05,54.28,396,31000,403048,0.05
5.9617030143737795,411740,11.0,1045,0.52,1e-05,48.93,395,32000,413742,0.05
5.578579473495483,422350,10.48,1074,0.48,1e-05,43.86,394,33000,424352,0.05
5.954572582244873,433010,10.64,1103,0.56,1e-05,48.84,394,34000,435017,0.05
5.916241407394409,443710,10.82,1132,0.54,1e-05,56.9,393,35000,445718,0.05
6.607805776596069,454290,10.72,1162,0.61,1e-05,54.07,392,36000,456292,0.05
5.784805202484131,464980,10.79,1190,0.6,1e-05,50.17,392,37000,466984,0.05
5.774323987960815,475590,10.33,1219,0.61,1e-05,50.92,391,38000,477600,0.05
5.859474420547485,486280,10.98,1248,0.61,1e-05,48.12,391,39000,488286,0.05
5.874572038650513,496940,10.92,1276,0.59,1e-05,38.68,390,40000,498942,0.05
