time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
513,1000,0.9072001999999999,24421,1e-05,38.95189170837402,0.18,22420,-1152.91,23.19,47
491,2000,0.817942,47910,1e-05,49.24680290222168,0.24,45900,-1064.14,22.55,97
481,3000,0.7433898,67529,1e-05,50.62558555603027,0.17,65520,-598.3,17.18,140
476,4000,0.6798614,84247,1e-05,42.975678253173825,0.13,82240,-420.95,15.56,176
469,5000,0.62038,99900,1e-05,30.32480525970459,0.13,97890,-374.27,14.84,212
463,6000,0.562392,115160,1e-05,17.485144424438477,0.11,113150,-388.61,15.36,248
458,7000,0.5054186000000002,130153,1e-05,10.828960800170899,0.21,128150,-312.85,14.8,283
455,8000,0.45198300000000013,144215,1e-05,9.00375838279724,0.18,142210,-250.27,13.75,316
451,9000,0.3991250000000002,158125,1e-05,6.8915307998657225,0.23,156120,-256.49,13.88,350
448,10000,0.34717140000000013,171797,1e-05,4.930115175247193,0.24,169790,-204.76,13.63,383
444,11000,0.29698100000000016,185005,1e-05,3.5984042406082155,0.33,183000,-149.5,12.92,416
441,12000,0.24937460000000022,197533,1e-05,2.435363471508026,0.27,195530,-93.28,12.68,447
438,13000,0.20300700000000005,209735,1e-05,2.389494276046753,0.31,207730,-64.17,11.88,478
436,14000,0.1585203999999999,221442,1e-05,2.4954956412315368,0.47,219440,-10.92,11.3,507
433,15000,0.11568299999999998,232715,1e-05,3.3396100759506226,0.58,230710,14.3,11.18,536
431,16000,0.07424399999999998,243620,1e-05,3.2982378244400024,0.52,241610,23.95,10.94,564
429,17000,0.05,254347,1e-05,3.616859662532806,0.62,252340,48.18,10.66,592
427,18000,0.05,265198,1e-05,4.3615535497665405,0.59,263190,54.33,10.48,620
425,19000,0.05,275904,1e-05,4.742412424087524,0.55,273900,45.67,10.75,648
424,20000,0.05,286528,1e-05,5.800586605072022,0.61,284520,51.69,10.61,675
422,21000,0.05,297112,1e-05,5.712332391738892,0.67,295110,51.23,10.77,703
420,22000,0.05,307785,1e-05,5.703794074058533,0.64,305780,49.66,10.52,731
418,23000,0.05,318520,1e-05,6.053876543045044,0.56,316510,46.31,10.75,760
417,24000,0.05,329078,1e-05,6.671958160400391,0.58,327070,53.29,10.45,787
416,25000,0.05,339756,1e-05,6.583237409591675,0.56,337750,48.6,10.5,816
415,26000,0.05,350437,1e-05,6.599844217300415,0.6,348430,46.69,10.84,844
414,27000,0.05,361150,1e-05,7.111527347564698,0.54,359140,43.42,10.65,872
413,28000,0.05,371874,1e-05,7.061490249633789,0.47,369870,38.59,10.68,899
412,29000,0.05,382484,1e-05,7.0713084697723385,0.62,380480,49.23,10.61,927
411,30000,0.05,393095,1e-05,7.391261768341065,0.53,391090,39.63,10.56,954
410,31000,0.05,403834,1e-05,7.277859210968018,0.53,401830,42.35,10.57,983
409,32000,0.05,414557,1e-05,6.96562123298645,0.59,412550,49.73,10.79,1011
409,33000,0.05,425104,1e-05,7.348464107513427,0.58,423100,39.82,10.84,1038
408,34000,0.05,435612,1e-05,6.910583734512329,0.61,433610,56.55,10.37,1066
407,35000,0.05,446295,1e-05,7.5004864692687985,0.59,444290,50.22,10.56,1094
407,36000,0.05,456963,1e-05,7.080768966674805,0.56,454960,50.82,10.93,1122
407,37000,0.05,467525,1e-05,7.177325963973999,0.58,465520,50.94,10.5,1148
406,38000,0.05,478180,1e-05,6.668504762649536,0.56,476170,33.93,10.88,1175
406,39000,0.05,488902,1e-05,6.700405788421631,0.56,486900,41.67,10.85,1203
405,40000,0.05,499527,1e-05,7.107988977432251,0.52,497520,44.26,10.69,1231
