   196,   107,   147,   135,    34,    33,    43,    12,    27,    18,    33,    25,    22,    21,    15,   291,   168,   231,   204,    58,    61,    51,    23,    55,    43,    54,    40,    43,    35,    15
  1665,  1604,  1575,  1716,   708,   638,   508,   458,   799,   713,   759,   595,   594,    67,   104,  2497,  2393,  2350,  2565,  1031,   943,   736,   668,  1149,  1007,  1028,   898,   893,    82,   119
  1521,  1377,  1330,  1490,   492,   376,   361,   282,   515,   425,   473,   444,   433,    46,    68,  2247,  2010,  1991,  2163,   704,   569,   520,   425,   763,   613,   662,   630,   607,    58,    81
  1204,   964,   987,  1074,   288,   288,   240,   194,   354,   316,   276,   272,   285,    37,    51,  1779,  1430,  1499,  1577,   423,   410,   324,   275,   522,   455,   403,   405,   413,    48,    59
   378,   243,   278,   309,    55,    73,    41,    26,    80,    63,    71,    44,    54,    10,    13,   547,   357,   403,   428,    77,   102,    57,    44,   109,    90,    92,    70,    87,    16,    15
   380,   260,   274,   287,    77,    57,    48,    62,    84,    67,    70,    61,    74,    12,    15,   556,   375,   420,   418,   107,    85,    65,    82,   116,    94,    94,    92,   103,    19,    17
    54,    24,    34,    39,     5,     7,     9,     3,     8,     9,     6,     8,    12,     2,     2,    75,    38,    48,    55,     8,    10,    10,     5,    10,     9,    11,    11,    13,     5,     3
