      3,      3,      4,      1,      1,      3,      1,      1,      2,      2,      2,      2,      2,      1,      1,     23,     16,     25,     17,      3,      7,      4,      4,      6,      5,      6,      7,      6,      3,      1
      3,      3,      1,      4,      2,      1,      2,      1,      2,      1,      2,      1,      1,      1,      1,      8,      6,      4,      9,      4,      2,      2,      2,      4,      2,      3,      1,      3,      2,      1
      3,      2,      2,      3,      1,      1,      1,      1,      2,      2,      1,      1,      1,      1,      1,     14,      8,     12,     11,      3,      1,      2,      3,      5,      4,      2,      2,      2,      2,      1
      1,      1,      1,      2,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,      1,     26,     18,     20,     25,      3,      6,      4,      4,      9,      6,      5,      8,      8,      2,      1
      3,      1,      2,      2,      1,      1,      1,      1,      2,      2,      1,      1,      1,      1,      1,     24,     13,     15,     19,      6,      4,      1,      2,      7,      6,      7,      4,      4,      2,      2
      5,      5,      4,      5,      3,      4,      1,      1,      3,      3,      4,      3,      3,      1,      1,     44,     40,     40,     43,     13,     17,     13,     12,     19,     19,     18,     14,     17,      3,      3
      4,      4,      4,      4,      1,      2,      2,      2,      1,      3,      1,      2,      2,      1,      1,     27,     22,     20,     25,     10,     11,      6,      9,      7,     10,     12,      7,      9,      3,      2
