   2660,   2204,   1699,   1919,    412,    429,    250,    256,    526,    455,    239,    420,    541,     55,     87,  13296,  11016,   8491,   9591,   2056,   2141,   1246,   1276,   2626,   2271,   1191,   2096,   2701,    271,    431
   2564,   2013,   1679,   1825,    318,    336,    195,    190,    386,    306,    335,    310,    367,     53,     70,  12816,  10061,   8391,   9121,   1586,   1676,    971,    946,   1926,   1526,   1671,   1546,   1831,    261,    346
   2804,   2751,   2319,   2428,    496,    454,    319,    322,    586,    460,    241,    458,    420,     47,     73,  14016,  13751,  11591,  12136,   2476,   2266,   1591,   1606,   2926,   2296,   1201,   2286,   2096,    231,    361
   2344,   1849,   1535,   2044,    279,    266,    179,    176,    364,    280,    405,    289,    242,     34,     41,  11716,   9241,   7671,  10216,   1391,   1326,    891,    876,   1816,   1396,   2021,   1441,   1206,    166,    201
   2332,   1655,   1346,   2288,    302,    312,    211,    231,    366,    309,    236,    329,    280,     39,     36,  11656,   8271,   6726,  11436,   1506,   1556,   1051,   1151,   1826,   1541,   1176,   1641,   1396,    191,    176
   1611,   1117,    941,   1606,    162,    166,    121,    113,    191,    140,    336,    164,    169,     35,     17,   8051,   5581,   4701,   8026,    806,    826,    601,    561,    951,    696,   1676,    816,    841,    171,     81
   1950,   1471,   1606,   2453,    418,    448,    311,    305,    531,    448,    522,    421,    388,     98,     42,   9746,   7351,   8026,  12261,   2086,   2236,   1551,   1521,   2651,   2236,   2606,   2101,   1936,    486,    206
