     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1,     1
   893,   657,   626,   371,   105,    85,    35,    48,    69,    54,    40,    33,    29,     1,     1,  1353,  1000,   966,   564,   162,   122,    62,    63,   102,    87,    62,    43,    40,     2,     2
  1749,  1749,  1749,  1749,  1154,  1106,   948,   734,  1334,  1173,  1237,  1081,  1104,   103,    85,  2711,  2711,  2711,  2711,  1767,  1678,  1367,  1187,  2071,  1755,  1792,  1665,  1685,   140,   125
