   2923,   2993,   2969,   3232,   1164,   1143,    866,    851,   1353,   1100,   1102,   1166,   1173,     83,     82,  14611,  14961,  14841,  16156,   5816,   5711,   4326,   4251,   6761,   5496,   5506,   5826,   5861,    411,    406
   2198,   1891,   1857,   2092,    684,    646,    464,    444,    771,    671,    653,    659,    646,     72,     72,  10986,   9451,   9281,  10456,   3416,   3226,   2316,   2216,   3851,   3351,   3261,   3291,   3226,    356,    356
    772,    553,    529,    678,    184,    176,    119,    113,    218,    155,    169,    178,    173,     28,     25,   3856,   2761,   2641,   3386,    916,    876,    591,    561,   1086,    771,    841,    886,    861,    136,    121
    109,     59,     54,     91,     21,     19,     10,     12,     20,     16,     22,     15,     14,      3,      3,    541,    291,    266,    451,    101,     91,     46,     56,     96,     76,    106,     71,     66,     11,     11
