train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
32.4808235168457,5734,19.47,16,0.06,0.0001,-839.46,1378,1000,23038,0.5622780000000001
43.91863250732422,9897,12.8,31,0.09,0.0001,-212.9,1240,2000,39692,0.24585199999999996
56.819007873535156,14295,16.3,51,0.1,0.0001,-504.04,1113,3000,57282,0.05
16.26361846923828,18248,15.52,69,0.09,0.0001,-454.0,1054,4000,73093,0.05
44.58855438232422,21870,14.49,85,0.1,0.0001,-347.33,1018,5000,87582,0.05
34.7681884765625,25323,14.02,101,0.09,0.0001,-237.39,997,6000,101394,0.05
34.08879470825195,28518,11.96,116,0.1,0.0001,-72.25,980,7000,114174,0.05
75.57347106933594,31565,12.15,130,0.05,0.0001,-107.85,967,8000,126363,0.05
73.15728759765625,34678,12.02,145,0.1,0.0001,-81.24,956,9000,138814,0.05
128.22569274902344,38017,14.01,160,0.11,0.0001,-286.71,947,10000,152172,0.05
5.010673999786377,41188,12.45,175,0.05,0.0001,-72.81,940,11000,164853,0.05
206.0399169921875,44448,14.26,190,0.11,0.0001,-298.4,936,12000,177893,0.05
59.374813079833984,47631,16.07,204,0.06,0.0001,-495.19,930,13000,190626,0.05
60.48615646362305,50782,12.64,219,0.09,0.0001,-127.13,927,14000,203230,0.05
113.44454956054688,53828,11.3,233,0.09,0.0001,-9.95,924,15000,215414,0.05
53.356117248535156,56980,11.65,247,0.1,0.0001,-69.22,922,16000,228023,0.05
84.71625518798828,60138,12.93,261,0.09,0.0001,-148.87,919,17000,240656,0.05
129.2860107421875,63230,12.23,276,0.11,0.0001,-108.32,916,18000,253022,0.05
75.84162902832031,66259,11.72,290,0.06,0.0001,-42.23,913,19000,265140,0.05
133.34291076660156,69572,13.58,305,0.1,0.0001,-229.84,910,20000,278389,0.05
74.8642578125,72954,14.13,321,0.17,0.0001,-297.36,909,21000,291919,0.05
149.5989532470703,76312,13.1,336,0.16,0.0001,-154.86,907,22000,305352,0.05
62.84513854980469,79869,14.06,352,0.16,0.0001,-241.45,906,23000,319578,0.05
95.82408905029297,83553,15.21,368,0.16,0.0001,-374.16,906,24000,334314,0.05
295.39031982421875,87067,14.01,384,0.18,0.0001,-252.67,906,25000,348372,0.05
186.2027587890625,90404,11.4,399,0.11,0.0001,-32.39,906,26000,361717,0.05
85.01663970947266,93912,13.17,414,0.16,0.0001,-189.65,906,27000,375750,0.05
211.18218994140625,97641,16.32,431,0.24,0.0001,-444.38,905,28000,390665,0.05
346.71856689453125,101282,13.08,447,0.26,0.0001,-102.3,904,29000,405232,0.05
381.23193359375,104928,15.62,464,0.21,0.0001,-447.52,904,30000,419813,0.05
321.2871398925781,108698,12.67,481,0.33,0.0001,-146.69,903,31000,434895,0.05
340.6041564941406,112354,16.48,497,0.28,0.0001,-472.82,902,32000,449520,0.05
177.18441772460938,116161,13.54,515,0.24,0.0001,-224.55,901,33000,464745,0.05
216.91302490234375,119743,13.29,531,0.24,0.0001,-172.42,901,34000,479074,0.05
161.47122192382812,123555,15.88,548,0.31,0.0001,-442.54,901,35000,494324,0.05
