time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
519,1000,0.9078272000000001,24256,0.0001,1.2314303636550903,0.34,22250,-1076.39,22.18,46
487,2000,0.8267200000000001,45600,0.0001,1.5011630952358246,0.22,43590,-931.81,21.05,93
476,3000,0.7537562,64801,0.0001,2.3177689135074617,0.24,62800,-688.73,18.56,135
467,4000,0.686253,82565,0.0001,2.0025869250297545,0.34,80560,-601.0,17.4,176
463,5000,0.6225992,99316,0.0001,2.24146454334259,0.37,97310,-457.85,16.0,214
458,6000,0.562468,115140,0.0001,2.703310251235962,0.49,113130,-383.58,15.43,251
455,7000,0.5051792,130216,0.0001,3.241703748703003,0.31,128210,-333.76,14.9,286
451,8000,0.45167139999999995,144297,0.0001,3.772856664657593,0.46,142290,-264.33,14.01,319
446,9000,0.4002878000000001,157819,0.0001,5.064533472061157,0.56,155810,-212.02,13.21,353
444,10000,0.350542,170910,0.0001,5.7254702091217045,0.55,168900,-107.95,12.48,384
442,11000,0.3024416,183568,0.0001,6.088923168182373,0.46,181560,-110.43,12.7,415
439,12000,0.25528360000000005,195978,0.0001,6.707605218887329,0.53,193970,-102.95,12.33,445
437,13000,0.21004459999999991,207883,0.0001,6.972509241104126,0.5,205880,-54.46,11.89,475
435,14000,0.16597980000000012,219479,0.0001,7.278055810928345,0.47,217470,-39.09,11.11,504
432,15000,0.12332100000000001,230705,0.0001,7.661481189727783,0.62,228700,7.56,11.43,533
430,16000,0.08163120000000001,241676,0.0001,7.9243857860565186,0.59,239670,35.47,10.54,561
428,17000,0.05,252434,0.0001,8.788579750061036,0.54,250430,42.87,10.76,589
425,18000,0.05,263114,0.0001,8.303285074234008,0.63,261110,41.35,10.37,617
424,19000,0.05,273806,0.0001,8.398920917510987,0.62,271800,48.16,10.67,645
422,20000,0.05,284446,0.0001,8.919930696487427,0.55,282440,47.87,10.45,673
420,21000,0.05,295046,0.0001,8.52287678718567,0.53,293040,46.56,10.85,701
419,22000,0.05,305752,0.0001,9.455009078979492,0.54,303750,36.54,10.71,728
417,23000,0.05,316442,0.0001,9.12599058151245,0.55,314440,38.87,10.87,757
416,24000,0.05,327065,0.0001,9.98270559310913,0.58,325060,49.6,10.25,784
415,25000,0.05,337717,0.0001,9.880635738372803,0.61,335710,46.56,10.55,812
414,26000,0.05,348347,0.0001,9.961581039428712,0.59,346340,55.02,10.7,839
413,27000,0.05,358950,0.0001,10.14874267578125,0.58,356940,54.87,10.54,868
412,28000,0.05,369501,0.0001,9.890177726745605,0.55,367500,37.7,10.6,896
411,29000,0.05,380038,0.0001,9.820751190185547,0.58,378030,49.94,10.44,923
410,30000,0.05,390688,0.0001,10.452257537841797,0.61,388680,46.84,10.5,952
409,31000,0.05,401217,0.0001,10.741631126403808,0.63,399210,58.56,10.15,979
408,32000,0.05,411834,0.0001,10.496155738830566,0.48,409830,41.94,10.63,1008
407,33000,0.05,422459,0.0001,10.239116954803468,0.59,420450,40.94,10.67,1036
406,34000,0.05,433075,0.0001,10.613880062103272,0.65,431070,55.11,10.88,1064
406,35000,0.05,443758,0.0001,10.90296049118042,0.54,441750,43.86,11.03,1092
405,36000,0.05,454397,0.0001,10.732670783996582,0.58,452390,38.5,10.42,1120
405,37000,0.05,465024,0.0001,10.808026981353759,0.6,463020,51.2,10.62,1147
404,38000,0.05,475616,0.0001,10.68588047027588,0.57,473610,46.98,10.19,1175
404,39000,0.05,486205,0.0001,11.380426597595214,0.69,484200,58.76,10.75,1202
403,40000,0.05,496761,0.0001,11.132601070404053,0.53,494760,37.44,10.41,1230
