train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
59.04800109863281,23150,25.55,49,0.26,1e-05,-1358.12,509,1000,25156,0.9044072
112.0443962097168,43550,19.0,94,0.15,1e-05,-756.5,483,2000,45560,0.826872
22.775364303588866,61600,17.39,133,0.15,1e-05,-594.17,475,3000,63609,0.7582857999999999
3.4347675323486326,79850,18.0,175,0.21,1e-05,-658.99,467,4000,81856,0.6889472000000001
1.590245819091797,96660,16.73,212,0.34,1e-05,-513.51,465,5000,98665,0.625073
2.0554269313812257,112490,15.12,248,0.36,1e-05,-387.59,461,6000,114497,0.5649114
2.22586669921875,127430,15.04,283,0.46,1e-05,-326.16,456,7000,129435,0.5081470000000001
3.297750949859619,141810,14.09,316,0.48,1e-05,-253.53,453,8000,143812,0.4535144000000001
3.2614620447158815,155540,13.34,349,0.43,1e-05,-236.26,451,9000,157546,0.40132520000000016
3.835434675216675,168660,12.97,380,0.51,1e-05,-161.22,448,10000,170667,0.35146539999999993
4.374416804313659,181400,12.55,412,0.43,1e-05,-124.94,444,11000,183407,0.30305340000000003
4.833230447769165,193730,12.08,443,0.45,1e-05,-98.04,441,12000,195737,0.2561994000000001
5.371614170074463,205640,11.88,473,0.61,1e-05,-52.43,438,13000,207648,0.21093760000000006
6.744116163253784,217160,11.46,502,0.68,1e-05,-6.53,435,14000,219162,0.16718440000000012
6.904443740844727,228460,11.29,531,0.52,1e-05,-9.74,433,15000,230466,0.12422920000000004
6.9137506008148195,239470,10.72,560,0.63,1e-05,40.08,430,16000,241477,0.0823874
7.253395652770996,250240,10.76,588,0.52,1e-05,44.17,428,17000,252245,0.05
7.223233556747436,260970,10.66,617,0.57,1e-05,40.88,426,18000,262978,0.05
7.7232109069824215,271730,10.73,645,0.54,1e-05,38.63,424,19000,273733,0.05
7.975554943084717,282410,10.75,673,0.56,1e-05,46.46,422,20000,284420,0.05
8.20756001472473,293020,10.35,701,0.73,1e-05,58.14,420,21000,295026,0.05
8.041921949386596,303620,10.59,730,0.55,1e-05,47.03,418,22000,305627,0.05
8.556069278717041,314180,10.52,757,0.52,1e-05,42.69,417,23000,316188,0.05
8.95837836265564,324710,10.99,785,0.6,1e-05,51.19,416,24000,326716,0.05
8.076779127120972,335350,10.44,812,0.59,1e-05,52.46,415,25000,337353,0.05
8.433566570281982,345970,10.48,840,0.57,1e-05,45.58,414,26000,347977,0.05
8.631167888641357,356550,10.81,867,0.61,1e-05,48.02,413,27000,358555,0.05
8.768676042556763,367190,10.85,895,0.59,1e-05,46.14,412,28000,369191,0.05
8.655019760131836,377810,10.39,922,0.6,1e-05,52.34,411,29000,379820,0.05
8.666432619094849,388380,10.6,950,0.59,1e-05,50.68,410,30000,390390,0.05
8.695133495330811,398950,10.26,978,0.69,1e-05,64.68,409,31000,400957,0.05
8.961953735351562,409570,10.69,1007,0.62,1e-05,52.41,408,32000,411576,0.05
8.747426986694336,420240,10.46,1035,0.62,1e-05,50.33,407,33000,422249,0.05
9.19969129562378,430860,10.65,1063,0.55,1e-05,43.33,406,34000,432867,0.05
8.42818088531494,441350,10.52,1091,0.55,1e-05,41.47,406,35000,443359,0.05
9.380523014068604,451900,10.78,1118,0.61,1e-05,52.14,405,36000,453907,0.05
9.178855419158936,462550,10.67,1147,0.59,1e-05,41.01,404,37000,464554,0.05
9.33773069381714,473140,10.32,1175,0.62,1e-05,49.76,404,38000,475143,0.05
8.819702577590942,483660,10.33,1203,0.54,1e-05,40.92,403,39000,485670,0.05
9.253190326690675,494200,10.41,1232,0.62,1e-05,46.64,402,40000,496206,0.05
