time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
512,1000,0.907774,24270,0.001,1.3996084809303284,0.22,22260,-1155.68,23.38,47
486,2000,0.825409,45945,0.001,1.3827455520629883,0.29,43940,-882.5,20.39,94
475,3000,0.7510467999999999,65514,0.001,2.096841824054718,0.33,63510,-722.01,18.99,137
467,4000,0.6825290000000002,83545,0.001,1.9341160774230957,0.28,81540,-589.56,17.3,178
459,5000,0.6193236000000001,100178,0.001,2.908286988735199,0.36,98170,-482.14,16.31,218
453,6000,0.559523,115915,0.001,3.4757482767105103,0.46,113910,-381.81,15.42,255
450,7000,0.5022835999999999,130978,0.001,3.7623308897018433,0.3,128970,-381.09,15.29,290
446,8000,0.4477118,145339,0.001,3.7932418823242187,0.43,143330,-277.58,13.76,325
443,9000,0.3954390000000001,159095,0.001,4.264903044700622,0.45,157090,-210.65,13.2,358
440,10000,0.345013,172365,0.001,4.100835680961609,0.45,170360,-177.65,13.04,391
437,11000,0.29599680000000006,185264,0.001,4.509733057022094,0.51,183260,-130.71,12.54,423
434,12000,0.24872099999999997,197705,0.001,4.579580092430115,0.44,195700,-104.02,12.41,454
432,13000,0.20269539999999997,209817,0.001,4.629335594177246,0.51,207810,-53.1,11.88,485
429,14000,0.15838359999999996,221478,0.001,4.746971154212952,0.35,219470,-44.72,11.85,515
426,15000,0.11484700000000003,232935,0.001,4.490546154975891,0.42,230930,-23.25,11.63,545
424,16000,0.07217300000000015,244165,0.001,4.981192636489868,0.51,242160,31.17,10.85,574
422,17000,0.05,255169,0.001,4.961889457702637,0.37,253160,21.73,11.0,603
420,18000,0.05,266274,0.001,4.935780668258667,0.42,264270,34.15,11.26,632
419,19000,0.05,277234,0.001,4.792261838912964,0.45,275230,32.7,10.85,661
417,20000,0.05,288403,0.001,5.311458730697632,0.41,286400,16.27,11.05,689
416,21000,0.05,299337,0.001,4.952472448348999,0.52,297330,44.33,10.74,718
415,22000,0.05,310348,0.001,5.0733942031860355,0.42,308340,23.17,11.35,747
413,23000,0.05,321320,0.001,4.610123133659362,0.44,319310,32.76,10.95,776
412,24000,0.05,332323,0.001,4.632857751846314,0.39,330320,27.3,10.88,805
411,25000,0.05,343310,0.001,5.25007996559143,0.46,341300,40.86,11.11,833
410,26000,0.05,354342,0.001,4.504964756965637,0.4,352340,32.94,10.91,863
409,27000,0.05,365418,0.001,4.777024054527283,0.37,363410,31.44,11.1,891
408,28000,0.05,376477,0.001,4.558086180686951,0.47,374470,39.63,11.13,921
407,29000,0.05,387509,0.001,4.944202280044555,0.45,385500,19.95,11.08,950
407,30000,0.05,398444,0.001,4.7902936935424805,0.36,396440,27.34,11.04,978
405,31000,0.05,409563,0.001,4.876223564147949,0.39,407560,29.95,11.23,1008
405,32000,0.05,420808,0.001,4.623660349845887,0.43,418800,32.26,10.97,1038
404,33000,0.05,431854,0.001,4.382127809524536,0.37,429850,14.86,11.28,1067
403,34000,0.05,443119,0.001,4.454075622558594,0.36,441110,20.39,11.27,1098
402,35000,0.05,454326,0.001,4.358346891403198,0.41,452320,22.15,11.19,1127
402,36000,0.05,465434,0.001,4.5989089012146,0.3,463430,15.33,11.06,1156
402,37000,0.05,476503,0.001,4.457441353797913,0.43,474500,24.87,10.78,1184
401,38000,0.05,487457,0.001,4.67583818435669,0.4,485450,20.33,10.88,1214
400,39000,0.05,498767,0.001,4.664202880859375,0.35,496760,-29.41,11.49,1244
