time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
499,1000,0.9084048,24104,0.001,4.185489988327026,0.17,22100,-1103.31,22.35,48
476,2000,0.8284946000000001,45133,0.001,4.762831783294677,0.22,43130,-831.3,20.02,94
462,3000,0.7550482000000001,64461,0.001,4.804096531867981,0.25,62460,-685.15,18.36,139
455,4000,0.6861352000000001,82596,0.001,5.9140480041503904,0.31,80590,-583.12,17.37,181
448,5000,0.6222724000000001,99402,0.001,5.715262985229492,0.36,97400,-521.09,16.77,221
445,6000,0.562696,115080,0.001,5.795934629440308,0.38,113070,-405.89,15.79,258
440,7000,0.5048752000000001,130296,0.001,6.3208112716674805,0.4,128290,-330.82,14.58,296
436,8000,0.4491862000000001,144951,0.001,6.554544067382812,0.37,142950,-282.8,14.83,332
431,9000,0.3961154000000001,158917,0.001,6.585871982574463,0.3,156910,-238.28,13.9,368
428,10000,0.3452448,172304,0.001,7.0087409019470215,0.46,170300,-168.22,13.29,402
425,11000,0.2961032,185236,0.001,7.4187925338745115,0.37,183230,-165.49,13.16,435
422,12000,0.24828780000000017,197819,0.001,7.09302282333374,0.33,195810,-108.74,12.65,468
420,13000,0.20180239999999994,210052,0.001,7.840561151504517,0.42,208050,-58.17,12.03,499
417,14000,0.15610740000000012,222077,0.001,7.2644280910491945,0.39,220070,-56.29,12.0,531
415,15000,0.11183360000000009,233728,0.001,8.020521593093871,0.49,231720,-5.62,11.35,562
413,16000,0.06929260000000004,244923,0.001,8.485688591003418,0.46,242920,16.02,11.04,592
410,17000,0.05,255932,0.001,7.818920993804932,0.4,253930,25.77,11.05,623
408,18000,0.05,266902,0.001,7.825313520431519,0.52,264900,35.82,10.93,653
406,19000,0.05,277992,0.001,8.010586214065551,0.45,275990,26.31,11.16,684
404,20000,0.05,288896,0.001,8.214249467849731,0.47,286890,28.16,11.22,713
402,21000,0.05,299926,0.001,8.694169664382935,0.42,297920,17.02,10.98,744
401,22000,0.05,310904,0.001,8.277167987823486,0.49,308900,39.39,10.89,774
400,23000,0.05,321967,0.001,8.433000421524047,0.37,319960,15.92,11.27,804
398,24000,0.05,332958,0.001,8.600694274902343,0.37,330950,9.05,11.51,834
397,25000,0.05,343981,0.001,9.174189949035645,0.45,341980,27.96,11.36,865
396,26000,0.05,354962,0.001,8.29597897529602,0.42,352960,29.47,10.89,896
395,27000,0.05,366033,0.001,8.779202938079834,0.45,364030,28.21,11.42,925
394,28000,0.05,377065,0.001,8.558682632446288,0.39,375060,23.71,10.76,955
393,29000,0.05,388454,0.001,8.89167046546936,0.44,386450,29.01,11.09,987
392,30000,0.05,399820,0.001,8.698162460327149,0.49,397810,-55.86,11.91,1018
391,31000,0.05,411263,0.001,9.43391661643982,0.53,409260,41.39,10.79,1049
391,32000,0.05,422315,0.001,8.371779203414917,0.45,420310,36.52,11.03,1079
390,33000,0.05,433277,0.001,8.483701515197755,0.49,431270,44.4,10.35,1108
390,34000,0.05,444251,0.001,9.09909987449646,0.47,442250,14.08,11.13,1138
389,35000,0.05,455258,0.001,8.284246063232422,0.39,453250,-15.72,11.21,1169
388,36000,0.05,466427,0.001,8.752930307388306,0.45,464420,10.4,11.09,1199
388,37000,0.05,477425,0.001,8.260729789733887,0.5,475420,-61.14,11.69,1229
388,38000,0.05,488548,0.001,8.255782413482667,0.42,486540,9.82,10.96,1259
387,39000,0.05,499636,0.001,8.495906114578247,0.47,497630,25.83,10.83,1289
