time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
517,1000,0.9068354,24517,0.001,1.4742303639650345,0.18,22510,-1258.39,24.39,47
484,2000,0.8253596,45958,0.001,1.4137739360332489,0.2,43950,-820.14,19.43,94
475,3000,0.7507694,65587,0.001,1.979145061969757,0.22,63580,-816.45,19.72,137
470,4000,0.6826582,83511,0.001,1.3532504200935365,0.24,81510,-570.34,17.01,177
466,5000,0.6186054000000001,100367,0.001,2.2235931038856505,0.35,98360,-501.89,16.52,215
460,6000,0.5576876,116398,0.001,2.8859180927276613,0.37,114390,-415.43,15.79,252
456,7000,0.5015008000000001,131184,0.001,3.209106707572937,0.37,129180,-306.46,14.49,287
453,8000,0.4462374,145727,0.001,3.481534719467163,0.4,143720,-293.16,14.46,321
448,9000,0.3934858,159609,0.001,3.718065357208252,0.49,157600,-160.67,12.85,355
444,10000,0.34320040000000007,172842,0.001,4.372232031822205,0.57,170840,-167.43,13.21,388
441,11000,0.29457560000000016,185638,0.001,4.389815807342529,0.43,183630,-138.41,12.76,420
438,12000,0.2471781999999999,198111,0.001,4.751122379302979,0.44,196110,-94.52,12.03,451
435,13000,0.20155540000000005,210117,0.001,4.922630167007446,0.46,208110,-70.37,12.3,482
432,14000,0.15703080000000014,221834,0.001,5.202152585983276,0.48,219830,-50.92,11.65,512
429,15000,0.11359679999999994,233264,0.001,5.026825857162476,0.49,231260,-0.09,11.31,543
427,16000,0.07154600000000011,244330,0.001,5.664282321929932,0.54,242320,27.06,10.99,571
425,17000,0.05,255105,0.001,5.613797903060913,0.44,253100,30.96,10.76,599
422,18000,0.05,265882,0.001,6.07059383392334,0.55,263880,41.48,10.59,628
420,19000,0.05,276695,0.001,6.073528385162353,0.43,274690,30.41,10.67,657
419,20000,0.05,287586,0.001,6.232125234603882,0.49,285580,33.52,11.08,686
417,21000,0.05,298382,0.001,5.963503456115722,0.53,296380,29.1,11.07,714
416,22000,0.05,309174,0.001,6.722946977615356,0.58,307170,46.46,10.63,742
414,23000,0.05,319993,0.001,6.580546903610229,0.45,317990,30.06,10.95,771
413,24000,0.05,330645,0.001,6.070453262329101,0.49,328640,34.34,10.52,799
412,25000,0.05,341442,0.001,5.971726417541504,0.52,339440,50.29,10.55,828
410,26000,0.05,352244,0.001,6.386809062957764,0.51,350240,37.88,10.6,857
409,27000,0.05,363092,0.001,5.927302455902099,0.52,361090,32.67,10.99,886
409,28000,0.05,373780,0.001,6.53958044052124,0.51,371770,37.97,10.72,913
407,29000,0.05,384524,0.001,6.216606998443604,0.47,382520,30.41,10.83,942
406,30000,0.05,395307,0.001,6.159528827667236,0.52,393300,49.57,10.85,971
405,31000,0.05,406162,0.001,6.40433702468872,0.47,404160,37.5,10.7,1000
405,32000,0.05,416919,0.001,6.1868353366851805,0.58,414910,52.52,10.55,1028
405,33000,0.05,427766,0.001,6.307959651947021,0.5,425760,34.66,10.9,1055
404,34000,0.05,438467,0.001,6.330525875091553,0.53,436460,38.51,10.48,1084
403,35000,0.05,449223,0.001,6.147237396240234,0.59,447220,53.43,10.48,1113
402,36000,0.05,460025,0.001,6.401047992706299,0.57,458020,44.97,10.57,1142
402,37000,0.05,470798,0.001,5.89459719657898,0.55,468790,46.61,10.72,1170
401,38000,0.05,481773,0.001,6.175527143478393,0.52,479770,41.38,10.98,1198
401,39000,0.05,492651,0.001,6.183056020736695,0.43,490650,37.36,10.93,1226
