time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
521,1000,0.9043996,25158,1e-05,39.51234245300293,0.2,23150,-1182.31,23.16,48
490,2000,0.8154036,48578,1e-05,40.84835205078125,0.24,46570,-985.82,21.71,98
482,3000,0.7440092,67366,1e-05,31.86827907562256,0.13,65360,-554.41,17.12,139
476,4000,0.6809292,83966,1e-05,23.194540977478027,0.15,81960,-473.46,15.72,176
470,5000,0.6197378,100069,1e-05,9.237343502044677,0.09,98060,-523.15,16.59,212
465,6000,0.5598004000000001,115842,1e-05,2.746364641189575,0.23,113840,-406.99,15.41,248
460,7000,0.5027738,130849,1e-05,1.5756402015686035,0.29,128840,-349.26,14.59,283
456,8000,0.44710000000000016,145500,1e-05,1.704225480556488,0.46,143490,-273.54,14.37,318
453,9000,0.3944776000000001,159348,1e-05,2.2984492421150207,0.36,157340,-227.05,13.79,351
449,10000,0.34416940000000007,172587,1e-05,2.6003830432891846,0.44,170580,-177.1,12.83,383
446,11000,0.29624380000000006,185199,1e-05,2.678621178865433,0.43,183190,-122.99,12.37,414
443,12000,0.24896040000000008,197642,1e-05,2.9703617334365844,0.51,195640,-83.35,12.02,445
440,13000,0.2033452,209646,1e-05,3.6053146362304687,0.56,207640,-68.08,11.83,475
437,14000,0.15920440000000025,221262,1e-05,4.378810071945191,0.49,219260,-32.8,11.15,505
435,15000,0.11647720000000006,232506,1e-05,4.112626338005066,0.54,230500,7.84,11.02,533
432,16000,0.07473419999999997,243491,1e-05,4.330455327033997,0.54,241490,25.03,11.19,562
430,17000,0.05,254222,1e-05,4.463278102874756,0.52,252220,38.96,10.73,590
428,18000,0.05,264972,1e-05,5.2135233879089355,0.56,262970,45.36,10.46,618
426,19000,0.05,275811,1e-05,4.853159046173095,0.52,273810,38.3,10.95,646
424,20000,0.05,286657,1e-05,5.6797579526901245,0.53,284650,37.75,11.12,674
422,21000,0.05,297352,1e-05,5.605573892593384,0.5,295350,37.66,10.73,703
421,22000,0.05,308023,1e-05,5.685167455673218,0.58,306020,47.45,10.71,730
420,23000,0.05,318846,1e-05,5.363185954093933,0.59,316840,58.21,10.42,757
419,24000,0.05,329542,1e-05,6.336138963699341,0.57,327540,35.43,10.6,785
418,25000,0.05,340156,1e-05,5.8012676477432255,0.58,338150,48.46,10.57,812
417,26000,0.05,350651,1e-05,6.244976615905761,0.58,348650,51.94,10.44,840
416,27000,0.05,361520,1e-05,6.135319089889526,0.5,359510,29.9,10.92,868
415,28000,0.05,372152,1e-05,5.980736541748047,0.46,370150,41.61,10.86,896
414,29000,0.05,382849,1e-05,5.915008974075318,0.62,380840,47.84,10.56,924
413,30000,0.05,393509,1e-05,5.909126806259155,0.52,391500,42.69,10.65,952
412,31000,0.05,404189,1e-05,6.2849650382995605,0.56,402180,39.82,10.5,980
411,32000,0.05,414850,1e-05,5.722422552108765,0.6,412840,48.49,10.74,1008
410,33000,0.05,425526,1e-05,5.727183866500854,0.65,423520,44.14,10.74,1036
409,34000,0.05,436281,1e-05,6.462739896774292,0.61,434280,36.37,11.04,1064
409,35000,0.05,447020,1e-05,5.714373779296875,0.57,445010,49.52,10.71,1092
408,36000,0.05,457785,1e-05,5.849965572357178,0.51,455780,33.38,10.65,1120
408,37000,0.05,468497,1e-05,5.550903749465943,0.55,466490,43.61,10.91,1147
407,38000,0.05,479245,1e-05,6.067516183853149,0.64,477240,58.22,10.59,1176
406,39000,0.05,490030,1e-05,5.9887134552001955,0.63,488020,53.6,10.48,1204
