time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
540,1000,0.9051216000000001,24968,1e-05,39.887224197387695,0.15,22960,-1195.12,23.18,46
501,2000,0.8161864000000001,48372,1e-05,50.07144737243652,0.2,46370,-1022.35,21.21,96
484,3000,0.7393694,68587,1e-05,56.62778434753418,0.16,66580,-575.5,17.83,141
475,4000,0.6755902,85371,1e-05,55.76735954284668,0.17,83370,-487.89,16.61,179
469,5000,0.6155425999999999,101173,1e-05,52.15139465332031,0.15,99170,-370.57,14.68,215
462,6000,0.5570036,116578,1e-05,43.23968925476074,0.17,114570,-411.41,15.41,251
460,7000,0.5008054,131367,1e-05,27.05591735839844,0.13,129360,-303.89,14.5,285
456,8000,0.44708100000000006,145505,1e-05,16.79577989578247,0.2,143500,-221.28,13.78,318
454,9000,0.3957088000000001,159024,1e-05,8.535322666168213,0.26,157020,-219.3,13.53,349
452,10000,0.3441123999999999,172602,1e-05,4.0364562511444095,0.36,170600,-166.69,13.18,381
448,11000,0.2939334,185807,1e-05,2.359019136428833,0.38,183800,-147.77,13.06,414
444,12000,0.245757,198485,1e-05,2.427176821231842,0.42,196480,-95.35,12.82,446
441,13000,0.19968960000000002,210608,1e-05,2.7511202335357665,0.5,208600,-59.75,12.21,476
439,14000,0.15585660000000012,222143,1e-05,3.261311149597168,0.54,220140,-25.59,11.39,505
437,15000,0.11247960000000012,233558,1e-05,3.2951836585998535,0.51,231550,7.37,11.38,533
434,16000,0.0705655999999999,244588,1e-05,4.176702570915222,0.55,242580,31.34,10.94,562
432,17000,0.05,255427,1e-05,4.406559777259827,0.47,253420,27.4,10.72,590
430,18000,0.05,266218,1e-05,4.722416830062866,0.53,264210,38.89,10.71,617
428,19000,0.05,276995,1e-05,5.649958181381225,0.53,274990,45.65,10.73,645
427,20000,0.05,287748,1e-05,6.038570690155029,0.56,285740,42.49,11.02,673
425,21000,0.05,298592,1e-05,6.31024432182312,0.58,296590,44.68,10.92,702
423,22000,0.05,309348,1e-05,6.228603029251099,0.62,307340,56.48,10.42,730
422,23000,0.05,320023,1e-05,6.706026029586792,0.53,318020,35.96,11.11,757
420,24000,0.05,330692,1e-05,6.8060691356658936,0.59,328690,52.91,10.45,785
419,25000,0.05,341292,1e-05,7.303646612167358,0.57,339290,47.15,10.94,812
418,26000,0.05,351991,1e-05,6.854813051223755,0.61,349990,54.57,10.4,840
417,27000,0.05,362701,1e-05,6.802736854553222,0.61,360700,50.15,10.85,867
416,28000,0.05,373432,1e-05,6.852862977981568,0.54,371430,31.69,10.79,896
415,29000,0.05,384091,1e-05,6.948929691314698,0.57,382090,43.06,10.73,924
414,30000,0.05,394746,1e-05,6.980385208129883,0.54,392740,46.17,10.52,952
413,31000,0.05,405556,1e-05,7.005802345275879,0.65,403550,50.55,10.6,981
412,32000,0.05,416224,1e-05,6.533080005645752,0.62,414220,55.82,10.31,1008
412,33000,0.05,426807,1e-05,6.563180160522461,0.56,424800,50.48,10.33,1035
411,34000,0.05,437599,1e-05,6.896391677856445,0.56,435590,40.28,11.0,1064
410,35000,0.05,448223,1e-05,6.837823343276978,0.57,446220,51.5,10.78,1092
409,36000,0.05,458867,1e-05,6.653558444976807,0.46,456860,31.79,10.43,1120
408,37000,0.05,469623,1e-05,7.138831281661988,0.64,467620,50.39,10.51,1148
408,38000,0.05,480280,1e-05,7.046760702133179,0.59,478270,50.25,10.99,1176
407,39000,0.05,490927,1e-05,6.917844581604004,0.54,488920,50.27,10.87,1205
