time/fps,time/episodes,rollout/exploration_rate,time/total_timesteps,train/learning_rate,train/loss,rollout/success_rate,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed
488,1000,0.9084124,24102,0.001,3.6978282928466797,0.11,22100,-1076.49,22.2,49
471,2000,0.8275826000000001,45373,0.001,4.079061198234558,0.25,43370,-912.31,20.64,96
459,3000,0.7539500000000001,64750,0.001,4.430000638961792,0.22,62740,-790.35,19.56,140
451,4000,0.6860287999999999,82624,0.001,4.573491907119751,0.32,80620,-653.64,18.24,183
446,5000,0.621976,99480,0.001,4.864119338989258,0.37,97470,-482.44,16.41,222
440,6000,0.562316,115180,0.001,5.294557189941406,0.39,113170,-388.17,15.38,261
436,7000,0.5050044,130262,0.001,6.038370656967163,0.32,128260,-314.29,14.33,298
432,8000,0.4498474000000001,144777,0.001,6.712969732284546,0.4,142770,-225.75,13.87,334
429,9000,0.39769620000000006,158501,0.001,6.70906925201416,0.32,156500,-221.15,13.32,369
426,10000,0.3462099999999999,172050,0.001,6.727368593215942,0.38,170040,-201.0,13.77,403
423,11000,0.296316,185180,0.001,7.094237565994263,0.33,183170,-153.33,13.09,436
421,12000,0.24854620000000005,197751,0.001,7.185741329193116,0.38,195750,-93.22,12.11,469
418,13000,0.2018745999999999,210033,0.001,7.356188440322876,0.32,208030,-75.34,12.36,501
415,14000,0.15679520000000013,221896,0.001,7.566366338729859,0.4,219890,-24.93,11.68,533
413,15000,0.11298880000000022,233424,0.001,7.639039373397827,0.43,231420,-8.68,11.56,564
411,16000,0.06997660000000006,244743,0.001,7.759089803695678,0.45,242740,24.34,11.04,595
408,17000,0.05,255856,0.001,7.844398117065429,0.5,253850,40.22,10.66,625
406,18000,0.05,266895,0.001,8.15412483215332,0.48,264890,28.88,11.06,656
404,19000,0.05,277937,0.001,7.59984130859375,0.46,275930,36.31,11.19,686
403,20000,0.05,288977,0.001,8.484600257873534,0.53,286970,35.5,11.29,716
401,21000,0.05,300010,0.001,7.783548641204834,0.45,298000,30.87,11.03,746
400,22000,0.05,311062,0.001,7.96898250579834,0.51,309060,42.52,11.24,777
398,23000,0.05,322038,0.001,8.209394168853759,0.39,320030,34.44,11.06,807
397,24000,0.05,333064,0.001,8.218364763259888,0.45,331060,32.65,10.8,837
396,25000,0.05,344094,0.001,7.758652877807617,0.44,342090,16.24,11.41,867
395,26000,0.05,355108,0.001,8.023714685440064,0.45,353100,33.59,10.6,897
394,27000,0.05,366064,0.001,8.334593296051025,0.41,364060,26.74,10.89,927
393,28000,0.05,377025,0.001,8.428493881225586,0.44,375020,-2.89,11.3,957
392,29000,0.05,388051,0.001,8.18235149383545,0.5,386050,39.1,11.25,987
391,30000,0.05,399009,0.001,8.393616485595704,0.45,397000,40.38,10.27,1017
391,31000,0.05,410018,0.001,8.393857049942017,0.46,408010,37.15,10.83,1048
390,32000,0.05,421087,0.001,8.186571645736695,0.52,419080,44.21,10.93,1078
389,33000,0.05,432093,0.001,8.16465516090393,0.48,430090,30.52,10.98,1108
389,34000,0.05,443322,0.001,8.395804309844971,0.52,441320,39.59,10.7,1138
388,35000,0.05,454801,0.001,7.888326263427734,0.48,452800,41.61,10.85,1169
388,36000,0.05,465839,0.001,8.130296850204468,0.54,463830,36.19,10.77,1200
387,37000,0.05,477311,0.001,8.452509784698487,0.49,475310,-58.37,12.05,1232
386,38000,0.05,488416,0.001,8.002229452133179,0.43,486410,-17.08,11.62,1262
386,39000,0.05,499698,0.001,7.923281860351563,0.44,497690,-44.72,12.08,1293
