train/loss,train/n_updates,rollout/ep_len_mean,time/time_elapsed,rollout/success_rate,train/learning_rate,rollout/ep_rew_mean,time/fps,time/episodes,time/total_timesteps,rollout/exploration_rate
34.93241653442383,22620,23.79,48,0.1,1e-05,-1200.93,507,1000,24628,0.9064136
2.151179754734039,42920,19.64,92,0.17,1e-05,-845.61,486,2000,44924,0.8292887999999999
1.229400986433029,62620,18.14,136,0.33,1e-05,-666.78,472,3000,64626,0.7544211999999999
2.1038124203681945,80790,17.24,178,0.45,1e-05,-568.97,464,4000,82796,0.6853752000000001
1.8594531536102294,97410,15.59,217,0.42,1e-05,-442.2,457,5000,99417,0.6222154000000001
2.08260218501091,113120,15.59,253,0.47,1e-05,-399.72,453,6000,115125,0.5625249999999999
2.335928237438202,128040,14.83,289,0.44,1e-05,-353.24,448,7000,130047,0.5058213999999999
2.518063652515411,142360,13.55,324,0.4,1e-05,-220.43,445,8000,144365,0.4514130000000002
3.3051329374313356,155990,13.02,357,0.56,1e-05,-198.52,441,9000,157997,0.39961140000000006
3.453348159790039,169270,12.87,390,0.5,1e-05,-167.71,438,10000,171271,0.3491702
3.9938273429870605,182020,12.79,422,0.55,1e-05,-129.26,436,11000,184026,0.3007011999999999
3.9436303615570067,194350,12.36,453,0.53,1e-05,-94.15,433,12000,196360,0.25383200000000017
4.119616460800171,206230,11.78,483,0.53,1e-05,-65.61,430,13000,208231,0.20872220000000008
4.431225442886353,217740,11.09,513,0.47,1e-05,-38.1,427,14000,219743,0.16497659999999992
4.6143230676651,228990,11.21,542,0.58,1e-05,13.68,425,15000,230995,0.12221899999999997
5.42511100769043,239930,10.57,571,0.57,1e-05,42.89,423,16000,241936,0.08064319999999991
5.943233919143677,250580,10.44,599,0.61,1e-05,52.55,421,17000,252583,0.05
6.476597118377685,261200,10.47,627,0.6,1e-05,50.96,419,18000,263207,0.05
6.524695634841919,271880,11.02,656,0.53,1e-05,34.67,416,19000,273887,0.05
6.43225326538086,282430,10.49,684,0.61,1e-05,52.71,415,20000,284440,0.05
6.905226945877075,293130,10.94,712,0.59,1e-05,43.32,413,21000,295132,0.05
7.190094900131226,303690,10.46,741,0.65,1e-05,54.55,412,22000,305694,0.05
6.62907223701477,314200,10.51,767,0.64,1e-05,50.56,411,23000,316209,0.05
7.052672576904297,324750,10.74,794,0.64,1e-05,47.63,411,24000,326751,0.05
6.693516492843628,335430,10.83,822,0.53,1e-05,32.63,410,25000,337431,0.05
7.1635246753692625,346010,10.68,850,0.63,1e-05,47.63,409,26000,348013,0.05
6.905239200592041,356540,10.28,877,0.55,1e-05,47.47,408,27000,358548,0.05
7.055909633636475,367180,10.82,904,0.53,1e-05,47.17,408,28000,369183,0.05
7.018342685699463,377820,10.61,933,0.54,1e-05,41.97,406,29000,379827,0.05
7.286274003982544,388440,10.59,960,0.63,1e-05,54.81,406,30000,390443,0.05
7.451063346862793,399030,10.3,988,0.55,1e-05,51.04,405,31000,401040,0.05
7.370161628723144,409630,10.38,1015,0.63,1e-05,46.14,405,32000,411632,0.05
6.950378656387329,420310,10.67,1043,0.56,1e-05,44.89,404,33000,422311,0.05
7.218406534194946,430880,10.69,1072,0.51,1e-05,43.0,403,34000,432883,0.05
7.174188041687012,441420,10.32,1099,0.58,1e-05,52.88,403,35000,443426,0.05
7.013932132720948,452090,10.98,1127,0.6,1e-05,33.94,402,36000,454099,0.05
6.438771772384643,462550,10.85,1154,0.58,1e-05,52.36,402,37000,464555,0.05
7.513687372207642,473180,10.48,1183,0.59,1e-05,49.48,401,38000,475189,0.05
7.124297761917115,483790,10.26,1211,0.65,1e-05,59.6,401,39000,485792,0.05
7.313637351989746,494360,10.45,1239,0.55,1e-05,46.46,400,40000,496370,0.05
